0.23803008,0.04141901,0.051770717
0.03407698,0.025902364,0.013034398
0.14330566,0.10110167,0.10513144
0.13380986,0.04215019,0.107325435
0.19078913,0.19897643,0.09526794
0.10012704,0.10987042,0.026365984
0.02022562,0.013562803,0.012149414
0.011796037,0.033702817,0.01688746
0.23747778,0.026120152,0.022007788
0.06137214,0.049941927,0.0522681
0.3422835,0.16446163,0.15179218
0.057457156,0.035748813,0.045019966
0.0586513,0.017155763,0.011817241
0.05970198,0.14251782,0.044352412
0.33592212,0.16920048,0.036198955
0.35056192,0.18562928,0.1956007
0.36282554,0.04666133,0.06494352
0.20461872,0.02655876,0.056989446
0.3917424,0.21679297,0.11529413
0.22184764,0.11329728,0.06119295
0.08479609,0.044537276,0.04085812
0.038069796,0.054769367,0.03993167
0.047601778,0.02057616,0.051343158
0.13034937,0.0701283,0.050698068
0.047761753,0.03227645,0.025672328
0.01445172,0.01055836,0.015560363
0.062310494,0.03644595,0.06509081
0.034557823,0.017193165,0.002507995
0.24301891,0.19837086,0.112258986
0.0130318245,0.035217114,0.06639823
0.052327584,0.1654902,0.108336575
0.20164886,0.2002383,0.18493643
