0.029972373,0.017583182,0.0203062,0.03430402,0.028310066,0.02253905,0.029194992,0.027287805,0.05501948,0.17864312,0.025184335,0.038040925,0.016069371,0.02173237,0.04457571,0.022489343,0.034107007,0.04260211,0.06498939,0.023201214,0.038552944,0.018441526,0.033718314,0.025164818,0.039426796,0.10828566,0.012585997,0.021302998,0.016683262,0.018729072,0.021792065,0.01745547,0.020623483,0.010372222,0.01926037,0.015506195,0.010460449,0.015456209,0.013893571,0.012993519,0.02300888,0.023426926,0.04566672,0.02001499,0.028074987,0.036690746,0.022731358,0.021772332,0.027469995,0.02640049,0.02527141,0.019209335,0.025335299,0.02990878
0.046120163,0.024515772,0.023796767,0.007655205,0.015612884,0.04535063,0.018307468,0.04045412,0.027427027,0.10693861,0.007749907,0.01478369,0.0037273723,0.008594382,0.007729417,0.007413982,0.007711123,0.016806154,0.008383517,0.0057231453,0.13187113,0.0040746257,0.007920372,0.04337231,0.09384782,0.27553448,0.04974738,0.04601567,0.021247428,0.0089107845,0.00582112,0.0115774525,0.014503143,0.006478504,0.007973626,0.006453051,0.003993292,0.0061724675,0.0056244372,0.005745558,0.010351169,0.010548273,0.011036579,0.002962259,0.004282364,0.0053362376,0.005533354,0.0048999214,0.005548671,0.007953494,0.014912364,0.024371395,0.012563751,0.0721977
0.040805988,0.030689988,0.031475093,0.051397607,0.0718169,0.06779606,0.049811903,0.0701407,0.06610774,0.13861533,0.033244267,0.04013637,0.03324001,0.04339972,0.08510525,0.03694965,0.05073921,0.057340175,0.066366434,0.05024408,0.24395955,0.03693423,0.05152273,0.100000866,0.09596226,0.24773905,0.03141111,0.028289398,0.02548212,0.026323775,0.03163906,0.024542857,0.038123544,0.018373467,0.025369164,0.01951479,0.01307967,0.032528754,0.015629303,0.028556226,0.05686939,0.054729257,0.05326476,0.025508529,0.028057566,0.034594566,0.04721385,0.05369846,0.040614214,0.04097677,0.05523523,0.037833992,0.05746819,0.063736066
0.08715143,0.024336183,0.035723545,0.012959582,0.017786052,0.11705087,0.06180893,0.104531206,0.065604284,0.035729524,0.015729496,0.059314772,0.017852614,0.022276968,0.015808148,0.009039329,0.0120545225,0.033213817,0.03559595,0.011219721,0.05359579,0.0075795483,0.008494913,0.057851408,0.09428007,0.06701015,0.112505905,0.14971222,0.07977575,0.03179985,0.05399818,0.02310777,0.02640294,0.012873073,0.025135215,0.020683479,0.010487388,0.018797625,0.035174698,0.015783262,0.03545803,0.012213512,0.012142223,0.0050374013,0.0051181926,0.0054835123,0.0044804304,0.006572512,0.009739324,0.013044836,0.027641008,0.020925354,0.018779427,0.03841764
0.22930631,0.07692647,0.060506366,0.040759407,0.05675166,0.0903397,0.09178446,0.08383497,0.11207363,0.12379917,0.04640679,0.07544987,0.09116517,0.047677238,0.075243495,0.044122253,0.055554733,0.06773419,0.06728212,0.06670188,0.21623261,0.029918326,0.024819557,0.14204416,0.04227134,0.1823623,0.05779981,0.098553486,0.06772125,0.044773996,0.061689924,0.035228673,0.053223874,0.042054333,0.051901653,0.046898942,0.06262271,0.038189117,0.022644589,0.030810667,0.04489459,0.03445288,0.033318974,0.021710584,0.04742176,0.054597463,0.042440187,0.029772881,0.03492101,0.04248287,0.07839214,0.047172833,0.062427778,0.078079335
0.34498918,0.019359645,0.041727066,0.082363844,0.05786481,0.1269315,0.10978117,0.060277868,0.07347678,0.31976405,0.073266745,0.061692476,0.057347093,0.07446149,0.061426353,0.054001678,0.06564785,0.04088768,0.089435704,0.059897214,0.15537262,0.03418368,0.0413492,0.06349382,0.14782198,0.28372577,0.0679472,0.095531434,0.067713514,0.080829136,0.06133179,0.06478801,0.0732016,0.034908183,0.060799204,0.048957925,0.028636392,0.041701693,0.03880541,0.030136744,0.05783325,0.043385375,0.060182013,0.038468435,0.040544197,0.057645317,0.03589802,0.047576383,0.04457667,0.047069028,0.09056421,0.13938041,0.08467776,0.080558516
0.11246168,0.011650962,0.012257859,0.014394608,0.017088985,0.031447753,0.034204394,0.048338663,0.051956758,0.07690707,0.026751848,0.037917107,0.021036295,0.025058668,0.026202025,0.012700457,0.0153452745,0.023603123,0.02665234,0.015921237,0.039235204,0.0066346778,0.008194831,0.021862071,0.022205885,0.060917355,0.028055474,0.037614413,0.0235007,0.04048594,0.013120159,0.011050241,0.013675757,0.010734418,0.010148816,0.011356013,0.016438799,0.0136206215,0.013790585,0.012272544,0.03534791,0.016546216,0.020879097,0.013030014,0.013403897,0.022297708,0.018816333,0.016009336,0.019126082,0.019195236,0.052501626,0.012272672,0.034291398,0.0080608055
0.033604573,0.015778009,0.024552517,0.013376105,0.013911031,0.06836039,0.08161719,0.11136618,0.11447072,0.24893393,0.041314147,0.06966971,0.05177744,0.03791435,0.03999972,0.020067072,0.016715491,0.035641458,0.033070087,0.013423868,0.092901394,0.013303874,0.0071753496,0.039603613,0.05322188,0.18605158,0.06388568,0.07767821,0.045336444,0.038351607,0.027843833,0.024906252,0.022892335,0.012504857,0.014918312,0.019112492,0.009501798,0.015234918,0.018726254,0.010964649,0.03655641,0.011826086,0.027087672,0.0039275726,0.008715259,0.0098719075,0.0061486494,0.00844426,0.02214316,0.013178281,0.036096666,0.013683621,0.014843497,0.01286044
0.049565446,0.02536617,0.033218775,0.046271626,0.023259932,0.046443973,0.04321628,0.03465259,0.055176716,0.18609397,0.074250095,0.050350443,0.10857512,0.06207265,0.07836475,0.048128158,0.024368655,0.031234665,0.07230489,0.049376357,0.03407877,0.017328154,0.04103256,0.02599339,0.07235565,0.112269685,0.034929495,0.033113305,0.048361484,0.038923543,0.019574875,0.03281415,0.026048139,0.01844798,0.021266341,0.013543482,0.014335313,0.012737233,0.029846428,0.014181844,0.028453883,0.029241,0.08227903,0.050323714,0.03881927,0.04265881,0.027397133,0.034282163,0.05250321,0.043781705,0.07513237,0.046585105,0.04672194,0.011813065
0.059298024,0.024303637,0.022710202,0.055839576,0.019153753,0.048242923,0.059028924,0.040833667,0.097395934,0.24706273,0.09405593,0.09773672,0.060281847,0.11462371,0.047289792,0.05271491,0.03921465,0.022626853,0.09941217,0.07466992,0.053583242,0.038648993,0.034562007,0.045612395,0.11052512,0.20004115,0.044380657,0.064964764,0.03927611,0.028014366,0.019110912,0.041318953,0.033321913,0.023181248,0.03740913,0.03455298,0.034006927,0.029837374,0.03961785,0.023980238,0.028682096,0.03329583,0.0445588,0.031498138,0.027867483,0.057294924,0.037263036,0.018650526,0.03128984,0.049133174,0.088430196,0.09230262,0.05681763,0.023585346
