step,per_step_all,per_step_mid
0,0.10107049,0.098907135
1,0.08297354,0.07506332
2,0.061810236,0.055508014
3,0.052210752,0.045973122
4,0.057067614,0.057401728
5,0.071692705,0.0688473
6,0.069174565,0.06546216
7,0.071601525,0.06929393
8,0.05856724,0.054198362
9,0.11793415,0.119784504
10,0.053426914,0.0447334
11,0.054062046,0.04987901
12,0.06222029,0.05742346
13,0.06288374,0.05898353
14,0.060004026,0.055097986
15,0.056032203,0.051159836
16,0.05344684,0.04954475
17,0.04943192,0.048106298
18,0.05226997,0.04843278
19,0.060619704,0.055402193
20,0.12288813,0.10782178
21,0.04288449,0.037922636
22,0.0494574,0.04936595
23,0.080231234,0.07467456
24,0.06587312,0.05816729
25,0.18605475,0.2071154
26,0.069532916,0.06463175
27,0.06280771,0.0597761
28,0.05473784,0.050245702
29,0.04777127,0.04593646
30,0.04824055,0.04558432
31,0.055369746,0.05069755
32,0.05513879,0.053717688
33,0.05399917,0.054175094
34,0.059814367,0.059374068
35,0.056747936,0.04876489
36,0.049798287,0.044807117
37,0.056536052,0.05593041
38,0.050323207,0.046910238
39,0.054684848,0.054550353
40,0.051418636,0.049171183
41,0.0485043,0.04366762
42,0.048548367,0.046318535
43,0.050365545,0.047565065
44,0.047744963,0.046100378
45,0.051848512,0.046359245
46,0.049952786,0.04860792
47,0.04826993,0.0485536
48,0.05742633,0.05660467
49,0.05061403,0.045348253
50,0.04752127,0.041670337
51,0.060877055,0.053219493
52,0.06108316,0.06014162
53,0.08528347,0.08757354
