0.029473368,0.042192377,0.04552684,0.04614712,0.045730315,0.04540115,0.053011,0.043310616,0.044980153,0.04901223,0.04759133,0.041488033,0.043329038,0.045062233,0.0511752,0.04459942,0.042879976,0.039113946,0.04807073,0.041500207,0.044330325,0.03823841,0.04052423,0.038734015,0.03794983,0.041585952,0.038217217,0.043506764,0.038115505,0.035698228,0.035141442,0.03722935,0.033772666,0.0383602,0.03397353,0.032688804,0.035446007,0.035004713,0.03432898,0.03424528,0.03402214,0.040313564,0.04465617,0.03314513,0.03106609,0.03559953,0.03423654,0.03277316,0.043903757,0.037654027,0.031571284,0.034217842,0.026556483,0.030016504
0.032108203,0.05948227,0.03416933,0.031709403,0.024346061,0.016219698,0.01464973,0.01812639,0.012610529,0.01797769,0.014797118,0.016526006,0.013481268,0.022737894,0.01644471,0.014337737,0.015454833,0.01030557,0.011497144,0.015509255,0.017637223,0.01167055,0.024917874,0.017885074,0.020812169,0.016873492,0.019965407,0.010709726,0.0136563955,0.011894917,0.01177513,0.010242266,0.0072734593,0.008549806,0.0070777806,0.009176133,0.013285993,0.008463797,0.014600337,0.009449115,0.0068554548,0.021744328,0.00840596,0.007250695,0.0060178703,0.007928949,0.0072293957,0.00650117,0.007767686,0.00854962,0.0066174646,0.008107465,0.009033585,0.010175083
0.038708106,0.07894665,0.057383202,0.038308337,0.029634163,0.021656645,0.01842194,0.01149907,0.017672684,0.013579,0.017764935,0.028473422,0.011974269,0.013700378,0.009375488,0.008900497,0.022354525,0.009274749,0.010426236,0.009089561,0.013289936,0.009771178,0.016837645,0.012904151,0.01394639,0.01287967,0.014610517,0.012349569,0.009835312,0.025835773,0.007610112,0.013223434,0.00543661,0.006686151,0.005771782,0.0064341943,0.0077947592,0.008837545,0.0053874324,0.0063843527,0.005013036,0.021859702,0.012782972,0.012372725,0.006139685,0.006032129,0.0061685285,0.005907341,0.007726322,0.0063737636,0.0062627597,0.014373244,0.014854653,0.008621762
0.0357943,0.059691556,0.03908011,0.039457433,0.030732118,0.015947754,0.016563488,0.017777888,0.013003724,0.020597551,0.022000715,0.020390129,0.012853116,0.019938082,0.018476777,0.016631715,0.010010449,0.008477904,0.014967957,0.017210618,0.023963414,0.015151553,0.01783305,0.019406013,0.025608588,0.03998124,0.018426161,0.016061543,0.011511773,0.012855886,0.008352145,0.013259474,0.007461151,0.004553983,0.0076748063,0.008529238,0.007741442,0.008383014,0.010727329,0.010815858,0.008940313,0.010636825,0.010050446,0.0070370184,0.005759525,0.008506585,0.006490005,0.007601368,0.011566342,0.009091272,0.007872483,0.013248598,0.0077690096,0.011714328
0.06765363,0.109737515,0.0774793,0.07576001,0.03558744,0.056387957,0.047775365,0.029926281,0.024108341,0.034075905,0.028696243,0.039972253,0.028481677,0.024729118,0.043344725,0.022516645,0.031852044,0.017803095,0.020370424,0.026443746,0.031432576,0.022881716,0.016518136,0.04695961,0.03779,0.046755806,0.03777899,0.044695497,0.029386403,0.029054321,0.026834708,0.023151344,0.016023947,0.0264947,0.027878106,0.020004608,0.010956101,0.0173119,0.014522616,0.0091209235,0.02020397,0.023340207,0.025816713,0.01749805,0.014418779,0.010394843,0.012253702,0.013169533,0.02651252,0.013496046,0.0147294495,0.037786435,0.029897466,0.037018843
0.06852515,0.12587157,0.12842965,0.094920166,0.037930995,0.06937725,0.04389022,0.040983915,0.039166544,0.08566918,0.048429765,0.056156974,0.031347137,0.041266803,0.071740404,0.03755382,0.030279793,0.023113098,0.037936978,0.030700698,0.025540298,0.0323304,0.034309044,0.036580667,0.06145499,0.051353514,0.045216475,0.04710467,0.04126038,0.039595515,0.029794998,0.04878897,0.032295465,0.02945471,0.048534513,0.016813725,0.020620186,0.03238886,0.031579155,0.026927149,0.04451544,0.03757014,0.046014354,0.049957875,0.02427597,0.019305583,0.021005677,0.021420155,0.031600367,0.022185508,0.020564033,0.05296419,0.0424018,0.030610742
0.0463199,0.09897882,0.0890241,0.099922545,0.06882523,0.062331162,0.056834705,0.036819827,0.036396652,0.08055939,0.037932336,0.04530486,0.030645112,0.037210997,0.064198025,0.03190356,0.042314015,0.03582083,0.04133394,0.041232117,0.025653068,0.03776322,0.05823438,0.048654787,0.03625475,0.045201693,0.03278623,0.041322425,0.031211896,0.033113442,0.024090692,0.025449235,0.017853813,0.017999347,0.02327582,0.016126245,0.015058337,0.019741166,0.019300178,0.015524818,0.021024922,0.029502802,0.030714512,0.02563119,0.01660033,0.028984096,0.032413542,0.022235183,0.027347151,0.01685989,0.02233186,0.03622298,0.028426763,0.035983063
0.09094583,0.18877365,0.19352059,0.17235424,0.1377027,0.113090344,0.09029361,0.08498746,0.13596396,0.13323931,0.08972807,0.10428418,0.05923723,0.06415777,0.097667664,0.042696137,0.06477866,0.053547375,0.086640045,0.051783122,0.02549835,0.036733072,0.10004836,0.108631864,0.10354586,0.08512681,0.06088018,0.07825988,0.054757617,0.061797474,0.04573251,0.05172809,0.039023645,0.029824266,0.04283724,0.04081486,0.023893446,0.03655468,0.032611042,0.02159854,0.045947954,0.068828814,0.061864216,0.036102746,0.031038368,0.03862289,0.032025445,0.03989166,0.05884515,0.029705562,0.04034082,0.05857799,0.044244252,0.053937756
0.09575805,0.14692664,0.16845992,0.10733583,0.09908214,0.14654727,0.10581726,0.10853456,0.17243366,0.15844622,0.09653686,0.13056076,0.11934456,0.07874696,0.11034344,0.07249063,0.079174206,0.06146393,0.08947918,0.06362501,0.025357008,0.05293307,0.046359375,0.11205183,0.080951765,0.11858257,0.06523926,0.095696956,0.06607674,0.061401717,0.07114984,0.065051466,0.05814867,0.040343195,0.0724352,0.049801223,0.02690214,0.049788304,0.04869383,0.0352623,0.058870472,0.035385795,0.044870414,0.034884654,0.03564965,0.038466364,0.024389617,0.035711467,0.042323705,0.03080428,0.050446726,0.060955837,0.04190857,0.071898244
0.10205725,0.23273861,0.18553883,0.09387109,0.056926955,0.13302474,0.15798989,0.2111525,0.20432931,0.2711662,0.104151495,0.1389178,0.07607665,0.08826776,0.14955553,0.09487038,0.064189106,0.086008504,0.11344798,0.0985649,0.05971061,0.06800873,0.042394903,0.14775409,0.14317606,0.12601894,0.067919135,0.12611179,0.12341887,0.0823428,0.08565851,0.083464935,0.07807055,0.050774522,0.10637665,0.05646949,0.036056884,0.08504437,0.086426504,0.08262417,0.12882558,0.060497336,0.07089783,0.069860555,0.04686112,0.05233574,0.05709741,0.06718491,0.09028052,0.07640032,0.08308461,0.1643771,0.06440963,0.09417337
0.14228502,0.19506016,0.19065818,0.1259111,0.0841902,0.15575168,0.13309263,0.14204314,0.14852513,0.12982439,0.10093945,0.13076612,0.08267152,0.0764702,0.17140351,0.09929949,0.07914158,0.08864072,0.11531855,0.08347872,0.030832283,0.089961745,0.06357026,0.17206368,0.06585848,0.061967533,0.043062117,0.08255663,0.082186244,0.096093744,0.080082,0.055765025,0.057215936,0.029910356,0.088167645,0.048534248,0.030805688,0.057535872,0.06852392,0.06048853,0.07595727,0.07819876,0.07166059,0.045592126,0.04961653,0.04821699,0.036813855,0.049997248,0.065492965,0.04054454,0.054268844,0.09854249,0.0481937,0.112464845
0.12881324,0.12732536,0.12577403,0.089456424,0.097442485,0.07304947,0.06146665,0.081723444,0.08130901,0.16777535,0.06535581,0.071028925,0.06743523,0.049767226,0.07303749,0.0754942,0.085920736,0.051713362,0.08194835,0.07340723,0.042049468,0.07018867,0.042533018,0.10702664,0.053488493,0.08473416,0.05560951,0.06035307,0.050500847,0.078997515,0.07478997,0.035968892,0.033019714,0.03324721,0.04589423,0.028239023,0.021403465,0.025307698,0.043908328,0.030067855,0.049254306,0.038051568,0.05360316,0.037939813,0.037931453,0.06239993,0.041356497,0.05979645,0.04890862,0.04250632,0.07046673,0.112202644,0.077708244,0.113949
0.119571775,0.19660455,0.19059762,0.12640887,0.14378574,0.15799832,0.10048537,0.14027059,0.13188228,0.11151469,0.084177084,0.14297207,0.13060614,0.0725912,0.13734904,0.14018413,0.1403903,0.123572305,0.10241312,0.11675067,0.025212083,0.09078737,0.0699496,0.12585112,0.10469012,0.07195172,0.13047263,0.103164114,0.105378106,0.08328429,0.1328589,0.066983216,0.069396,0.045770682,0.062059954,0.039146386,0.016145512,0.07655564,0.04324022,0.05046747,0.090069465,0.049742885,0.101825446,0.05357153,0.04383984,0.122507855,0.07541866,0.07671648,0.09703262,0.0951734,0.06291549,0.13540342,0.071125925,0.18316227
0.2833445,0.37348735,0.2292152,0.15835702,0.113498814,0.2332875,0.11761175,0.14341232,0.15727119,0.18470651,0.06947058,0.12916715,0.1077417,0.109237276,0.11152544,0.087342575,0.07174004,0.07169922,0.08991457,0.07570413,0.03219387,0.08319734,0.071015775,0.254036,0.1262539,0.10414992,0.17037454,0.12824227,0.06490443,0.05391487,0.10427076,0.061360545,0.05158878,0.024020616,0.07926001,0.043159053,0.02544207,0.060834486,0.04301483,0.04475958,0.07980241,0.04147143,0.07677453,0.0506386,0.05733891,0.05822416,0.03325945,0.04211276,0.059462637,0.05370614,0.04898728,0.14336108,0.08579886,0.21873924
0.24694103,0.16944261,0.1573454,0.10368977,0.11829059,0.11119315,0.0820151,0.09492779,0.07718928,0.082424045,0.03723055,0.07127565,0.08931157,0.06631985,0.07973078,0.05707434,0.039874684,0.0750064,0.06515992,0.07342689,0.021288022,0.10776849,0.043876763,0.10686031,0.08062545,0.051830627,0.12174547,0.102694474,0.075935535,0.04695887,0.08335825,0.08043203,0.053622067,0.03401589,0.0640682,0.046587568,0.022174396,0.05287498,0.040080167,0.03022228,0.06292489,0.025806025,0.052478872,0.031364724,0.047425218,0.03229405,0.024512168,0.029132495,0.04576595,0.02973016,0.03925293,0.06370947,0.065679446,0.10684628
0.2936542,0.34564486,0.27552882,0.10138342,0.15286535,0.19216754,0.13523304,0.15168056,0.1295476,0.080730364,0.063029185,0.13925079,0.15085137,0.12638842,0.11477639,0.12307745,0.08240934,0.15517008,0.11732998,0.06639686,0.028875642,0.10507337,0.08181873,0.2595677,0.15479293,0.030620437,0.14291874,0.12989165,0.0940977,0.10056426,0.14438969,0.08219569,0.0991835,0.024832973,0.102712765,0.10932608,0.029008958,0.061306614,0.057893887,0.060223736,0.109131634,0.07448462,0.056838535,0.05267758,0.10633959,0.03828595,0.0418728,0.06509978,0.101241626,0.07489951,0.09373067,0.09052601,0.078809954,0.15061393
