step,entropy
0,
1,0.19368744
2,8.5725595e-05
3,0.035557166
4,0.042990144
5,0.0011810046
6,0.0010690921
7,0.14642426
8,0.12608081
9,0.012986334
10,7.409993e-05
11,0.5054622
12,1.5976636
13,0.7739618
14,0.23172165
15,1.0876174
16,1.1533735
17,0.5528608
18,0.0008229834
19,0.29569605
20,0.7036211
21,0.005652631
22,0.001303139
23,0.011755618
24,0.47797135
25,0.026792234
26,0.1600251
27,0.6022781
28,0.010889683
29,0.012083881
30,0.029267725
31,0.013026311
32,0.014429899
33,0.043250263
34,0.09871108
35,0.030481115
36,0.0011269546
37,0.0019073877
38,0.007238961
39,1.5878532
