step,entropy
0,
1,3.5999818
2,0.45846075
3,1.769377
4,1.3394713
5,1.5454884
6,1.1121848
7,1.7161102
8,1.6003089
9,1.5869517
10,1.3074237
11,1.0848848
12,0.1340014
13,6.917052e-05
14,0.805269
15,0.092334405
16,0.46491224
17,0.0020758556
18,0.26954845
19,1.1984832
20,0.83487135
21,0.069454156
22,3.3155593e-05
23,1.0660818
24,0.8068744
25,1.1174198
26,0.0061982167
27,0.75869054
28,1.4731234
29,0.9150527
30,4.2244283e-05
31,0.00031809832
32,0.78969675
33,0.8584394
34,0.034172315
35,7.1597797e-06
36,4.8582286e-05
37,1.2341337
38,0.7857934
39,0.0005749989
40,0.867478
41,0.8225906
42,0.30148852
43,1.0425638
44,1.843197
45,1.4044054
46,3.182887e-05
47,0.83414346
48,0.9713597
49,1.84874
50,0.71903205
51,1.8291552
52,0.7429713
