0.11269361,0.056187335,0.05613161,0.157361,0.12132281,0.13249584,0.1577746,0.30507633,0.22961143,0.26332682,0.21645989,0.29182503,0.20177956,0.13437246,0.19322883,0.19389027,0.16160652,0.15217012,0.14210066,0.14065114,0.1987881,0.12688223,0.111424856,0.09971664,0.11992574,0.13297598,0.09541444,0.069981724,0.091561526,0.09434001,0.10309491,0.10089706,0.11021602,0.07737961,0.06123798,0.09908014,0.11806476,0.08026612,0.080457404,0.08229767,0.08592446,0.09154644,0.144224,0.11195506,0.09287113,0.058592524,0.14587332,0.06637919,0.1083904,0.1542513,0.06298791,0.10100993,0.09276321
0.05433678,0.08731705,0.09833601,0.1690523,0.14268076,0.09018194,0.080532156,0.07431835,0.08383543,0.12550806,0.0827708,0.116138116,0.11486364,0.05293287,0.12000441,0.117509186,0.08482244,0.08742423,0.12228322,0.11454485,0.07779701,0.051528074,0.049935874,0.08040813,0.092760354,0.12403883,0.081100196,0.111278184,0.07152819,0.09535597,0.15911159,0.0827728,0.109913155,0.07162945,0.07122994,0.055707395,0.07102369,0.078142844,0.11198271,0.076879,0.1311474,0.08741361,0.07286305,0.06314198,0.06501355,0.03882777,0.071339786,0.057866856,0.06046611,0.08320334,0.03210963,0.073647775,0.05229074
0.046310887,0.035322096,0.07813133,0.15153249,0.12468724,0.038996033,0.090474404,0.2355425,0.35145608,0.29350486,0.20805551,0.21485153,0.2016606,0.023651205,0.16105974,0.2135332,0.15052603,0.18498908,0.21710104,0.25539353,0.2427603,0.049181193,0.037186306,0.09757188,0.0877377,0.048430286,0.09090214,0.091058396,0.056018986,0.06221437,0.081169136,0.0696459,0.096324936,0.081201516,0.07506497,0.11720118,0.08085147,0.08067219,0.082051374,0.054650273,0.107542634,0.05075421,0.048919532,0.102917954,0.048894074,0.075360775,0.041869063,0.070010066,0.062901765,0.14326122,0.060194667,0.14633209,0.025069794
0.15687296,0.08627665,0.082886204,0.15429333,0.12053919,0.09321071,0.13729182,0.1887776,0.22608142,0.19246845,0.20427985,0.1896574,0.15204284,0.19958015,0.19572368,0.09591591,0.11421368,0.13583155,0.15270297,0.20067298,0.0891316,0.11541752,0.049996033,0.062585026,0.08495265,0.092130676,0.09627347,0.07400275,0.11930054,0.09011408,0.08980644,0.10292713,0.056885846,0.051207256,0.04071021,0.22280294,0.102198094,0.07239632,0.060949814,0.0739002,0.13464452,0.16037408,0.06255997,0.10003522,0.084645025,0.07416717,0.40083003,0.14656715,0.12536746,0.0907593,0.10469263,0.122215755,0.07528617
0.4900697,0.48785555,0.43375355,0.4898276,0.5381283,0.5203038,0.56836784,0.5637262,0.48448515,0.5939806,0.47689888,0.5191548,0.55408794,0.4166515,0.5286388,0.5259549,0.46578985,0.5114402,0.420667,0.3969541,0.40174508,0.56067353,0.5306951,0.3705943,0.39326456,0.36658502,0.47418746,0.4668763,0.5437085,0.36386737,0.4869416,0.42987156,0.5402139,0.48801368,0.4171281,0.31102094,0.30123684,0.37852803,0.30112964,0.32756504,0.5182403,0.569633,0.40052593,0.5951663,0.29641426,0.26137272,0.26805592,0.30179295,0.2709205,0.48458755,0.29973498,0.44576097,0.26787573
0.19726063,0.3509484,0.29781032,0.45623723,0.5088716,0.4411485,0.3894113,0.33249965,0.265952,0.30732617,0.28401387,0.27713278,0.23809658,0.29919022,0.2591255,0.31961536,0.22942759,0.19045837,0.18811144,0.22859207,0.1732276,0.4281973,0.34680554,0.26225707,0.23693962,0.29282823,0.32203117,0.31100702,0.28583133,0.1326749,0.3460894,0.11823826,0.26139686,0.26756462,0.23577872,0.1052936,0.11553635,0.20635483,0.2041559,0.23931292,0.3532844,0.2990132,0.2684909,0.40776518,0.19534987,0.18476424,0.1595388,0.24768174,0.21034913,0.282327,0.17840882,0.24071741,0.115682445
0.39145947,0.40827474,0.42987266,0.5432975,0.41334882,0.5700983,0.56466466,0.5000715,0.4666834,0.40615103,0.4472415,0.5016229,0.4240809,0.6207009,0.52044004,0.51784736,0.40148017,0.4299095,0.375322,0.49860254,0.41164646,0.7250522,0.7899416,0.56138957,0.4815317,0.5694954,0.6347476,0.60924846,0.64080375,0.7558641,0.56021523,0.7292053,0.75441396,0.5966755,0.6063565,0.48773438,0.47569203,0.5118272,0.5311232,0.58197826,0.6165398,0.53427845,0.7160196,0.92196834,0.45064366,0.32790083,0.36687264,0.43272442,0.40137324,0.39314353,0.40538278,0.60758376,0.42252213
0.2637131,0.3002538,0.22678496,0.2380139,0.17297873,0.24546018,0.2589089,0.2529815,0.29247233,0.32299072,0.27912128,0.31532186,0.2974787,0.17017308,0.34362411,0.38230133,0.2959999,0.2715318,0.22182041,0.2686317,0.2622778,0.22127219,0.19777952,0.24470203,0.29307365,0.23869708,0.202012,0.30280057,0.16918786,0.17297164,0.21413131,0.15600364,0.16737428,0.17914991,0.15333164,0.18852372,0.15451033,0.32075217,0.17142051,0.16075818,0.36130217,0.1870874,0.18103684,0.2687792,0.28697157,0.12417468,0.12674029,0.24582061,0.21206382,0.31199434,0.1905099,0.32756877,0.19213532
0.06908959,0.04520028,0.08534405,0.142335,0.11134999,0.08631039,0.14188561,0.17966755,0.15299456,0.16205381,0.16898133,0.18939397,0.20098972,0.12822291,0.16479288,0.22052269,0.16603766,0.1589947,0.23228478,0.17546561,0.12669033,0.11576411,0.132251,0.13064727,0.110856816,0.10785222,0.12248713,0.09318068,0.08840242,0.07230392,0.13181277,0.068132006,0.12179557,0.11025079,0.108945586,0.13677154,0.10742488,0.07685632,0.09358738,0.10192197,0.102309585,0.09896529,0.067692615,0.087553084,0.08123933,0.09926559,0.15222202,0.1118897,0.09698633,0.14073756,0.10497817,0.16430584,0.0907119
0.20189142,0.071836494,0.12370063,0.4086886,0.3000091,0.21133445,0.36481002,0.33738333,0.33019227,0.54675853,0.2709149,0.23440737,0.1483383,0.50078195,0.16838266,0.1723742,0.27122658,0.13625368,0.16286713,0.13299944,0.13623315,0.49185562,0.337593,0.27501875,0.3278288,0.2767392,0.19293864,0.37079066,0.25522837,0.3550324,0.18875873,0.43758047,0.2245229,0.13823017,0.15339269,0.30958447,0.32270056,0.11473767,0.1011031,0.19676441,0.29544827,0.29802138,0.39040077,0.40741205,0.19268803,0.113854006,0.6470268,0.27064985,0.23158975,0.36481005,0.1937487,0.29493523,0.17819051
0.08156945,0.096114404,0.13880104,0.22940262,0.18131761,0.13373397,0.16550203,0.20756724,0.26121548,0.17114632,0.19759174,0.15594323,0.14809027,0.07956725,0.15915096,0.18117927,0.18746394,0.14258713,0.19703744,0.1932028,0.14392586,0.11368172,0.08578139,0.079409614,0.07687627,0.062357955,0.08320452,0.065297395,0.105296455,0.086129844,0.10798806,0.10160897,0.1192585,0.12766378,0.10679348,0.12494358,0.10021976,0.0996231,0.08383617,0.06814716,0.11074489,0.122582585,0.076721475,0.1543419,0.092377715,0.09045346,0.09703091,0.11465317,0.10880355,0.23323181,0.24041343,0.1869333,0.14243586
0.05845071,0.11811316,0.124338605,0.21370706,0.092504285,0.12467035,0.22091287,0.14707097,0.13035151,0.1029078,0.11169129,0.120407075,0.10265055,0.150636,0.13237959,0.12724555,0.12127922,0.13661005,0.12248103,0.17742886,0.13843477,0.1287199,0.06944683,0.31159887,0.29890645,0.3377393,0.19353075,0.24299818,0.13421755,0.2688833,0.24975152,0.26011392,0.17398426,0.153642,0.29970944,0.6395377,0.16135485,0.27001294,0.0717091,0.11302026,0.18093511,0.15500335,0.12829295,0.12516329,0.110132776,0.124790244,0.23951319,0.16258325,0.18791331,0.108751416,0.1411933,0.13885307,0.11286125
0.32976457,0.15682946,0.22853363,0.32827783,0.28470883,0.34107238,0.30041778,0.22530022,0.23146884,0.20241007,0.14575706,0.16392975,0.1959308,0.31383577,0.18826793,0.15605476,0.11195757,0.1408205,0.12220581,0.22333209,0.16104001,0.29515642,0.34269977,0.5802004,0.17286392,0.35294873,0.3028332,0.31424809,0.5873036,0.8307915,0.6199478,0.7768322,0.83651596,0.59177864,0.6833857,0.61087394,0.75400937,0.581042,0.4493113,0.5427052,0.6495593,0.57021594,0.60483116,0.8316831,0.26849127,0.2637807,0.3568665,0.3123434,0.12685968,0.1889776,0.13224387,0.19698149,0.16146399
0.1454492,0.06361358,0.10364845,0.24547167,0.20565417,0.101264454,0.11001879,0.10446922,0.13752984,0.20054527,0.1515968,0.2285175,0.25133306,0.04001411,0.24130678,0.36662015,0.19208856,0.36433175,0.24000932,0.37220988,0.3413044,0.16520381,0.09521417,0.12425023,0.09757031,0.12345944,0.12795049,0.12067643,0.17809024,0.24796161,0.2237577,0.11499712,0.20313351,0.2153303,0.35143396,0.49484482,0.26451576,0.35388145,0.10192575,0.26381108,0.29159427,0.24117158,0.20739403,0.20265631,0.21420018,0.2804999,0.0758484,0.33344185,0.20225559,0.31518537,0.14482795,0.29502976,0.16142724
0.26560313,0.14442475,0.14161745,0.21711567,0.08663345,0.19373135,0.13491368,0.093743846,0.13515028,0.10847169,0.112983964,0.13035777,0.12223474,0.1227342,0.13684979,0.1129711,0.086690575,0.100352645,0.08585553,0.19252276,0.16170788,0.12163725,0.14979716,0.14676142,0.08302796,0.062597215,0.09515568,0.12712996,0.21638802,0.5878237,0.4667634,0.30387974,0.7767476,0.339364,0.59076077,0.71389073,0.7248898,0.81079435,0.50851,0.6203755,0.65010726,0.33840272,0.50631386,0.7689338,0.33484903,0.30208355,0.20015864,0.24471185,0.07477576,0.08258555,0.08697905,0.16338837,0.22855394
0.14746088,0.14903602,0.17655127,0.348756,0.23842011,0.12881967,0.12199268,0.18332472,0.19176789,0.23428585,0.21030568,0.26271406,0.22249815,0.19253857,0.2746179,0.28503603,0.17535718,0.24551089,0.19438551,0.2841483,0.21304841,0.120730735,0.12954973,0.2760012,0.12603818,0.13554871,0.13533852,0.20056969,0.30774143,0.22283784,0.43696606,0.2044209,0.3130782,0.32264325,0.3292826,0.41443893,0.321133,0.49122867,0.20866257,0.09258236,0.25820303,0.36233243,0.13651884,0.19486506,0.16266435,0.18475594,0.16530974,0.18126203,0.2097109,0.23732692,0.15021428,0.25824475,0.1507716
0.30881038,0.16403155,0.15298358,0.3931568,0.30166632,0.24111505,0.2302056,0.33885196,0.23161411,0.22685544,0.17620546,0.21667652,0.22208136,0.11558193,0.2134468,0.25600636,0.22265254,0.28587934,0.21781956,0.23417462,0.25307682,0.30292097,0.17169067,0.15708278,0.18374279,0.21419615,0.25834635,0.21649912,0.2688379,0.1378658,0.3886494,0.18920007,0.14032117,0.1719437,0.14132859,0.15628645,0.12013952,0.36997128,0.17072032,0.16493672,0.37808043,0.22020645,0.15486719,0.19997896,0.18067352,0.21536572,0.06026748,0.16010915,0.21262416,0.35622263,0.21859394,0.3167044,0.24338557
0.053966545,0.04749418,0.16559798,0.2122787,0.21698436,0.1988537,0.19230507,0.19234328,0.19172487,0.24966861,0.21325155,0.23744994,0.26331133,0.12601517,0.32827333,0.22737007,0.214829,0.24242832,0.23431735,0.37998247,0.3195334,0.1906427,0.16387123,0.120703936,0.15441646,0.15386868,0.19868292,0.15356417,0.15279259,0.15714592,0.19605438,0.22969137,0.16530812,0.15839191,0.1425559,0.12760232,0.17948696,0.15746991,0.12734888,0.13273132,0.14441422,0.149612,0.18396498,0.1869104,0.19036011,0.14909023,0.11117686,0.23494862,0.20488079,0.23103864,0.21118592,0.23201911,0.16297978
0.31157777,0.25220674,0.19564708,0.22760783,0.19729413,0.20568375,0.18389565,0.16338058,0.15660454,0.16677359,0.114303805,0.14198048,0.28245768,0.22648412,0.20249231,0.22018018,0.12135436,0.15274075,0.102556735,0.13620277,0.13205726,0.19373852,0.19635363,0.29554167,0.23759298,0.2097845,0.3111821,0.29116157,0.21375366,0.17994106,0.4379355,0.2185829,0.18935402,0.19002077,0.13044332,0.15504786,0.18427283,0.18860562,0.16821252,0.13440284,0.32899722,0.2267117,0.1462655,0.24759042,0.22304119,0.14337412,0.16942967,0.15439509,0.18263519,0.18458968,0.12845713,0.1723887,0.21504132
0.48039567,0.43276316,0.2792749,0.4693975,0.43360063,0.35123822,0.40967208,0.3731234,0.32850507,0.41874126,0.31697285,0.3372719,0.43218052,0.29849872,0.33737886,0.3273464,0.33973622,0.26706728,0.23804559,0.30340967,0.33989638,0.5482378,0.38929084,0.5175466,0.43096116,0.44962555,0.4766974,0.536747,0.5275416,0.67754436,0.5583583,0.5222244,0.57971895,0.5267798,0.56990516,0.7626281,0.6772534,0.56023854,0.38877687,0.39399642,0.39170712,0.5361998,0.34173003,0.4276252,0.31323126,0.390539,0.26152366,0.43703032,0.31602114,0.37227875,0.26336464,0.423203,0.3360232
0.5088228,0.4305962,0.5267207,0.7396802,0.5772287,0.67950886,0.556205,0.28221047,0.2735986,0.8665953,0.4135159,0.35600898,0.14040843,0.3259241,0.14610094,0.11025987,0.37468538,0.12918371,0.13588609,0.3185835,0.084159814,0.6628521,0.4935199,0.5091744,0.38548437,0.38087007,0.47525677,0.4793766,0.553277,0.92427,0.62229466,0.8839748,0.6366481,0.6921666,0.85840493,0.9909256,0.84113204,0.79181874,0.7952159,0.7994383,0.6430599,0.6620067,0.47935507,0.55192083,0.34565353,0.63601947,0.2392886,0.37169853,0.28854162,0.7221327,0.21198714,0.32329366,0.18853793
0.66406536,0.6018508,0.36361778,0.45403346,0.5326291,0.43404382,0.634599,0.5269493,0.45505905,0.6896507,0.4875662,0.31108472,0.40604642,0.3904577,0.25973782,0.20596159,0.49362803,0.1765498,0.102029115,0.3075238,0.120071664,0.7992134,0.65458924,0.43262947,0.70538265,0.48689976,0.6431293,0.5660743,0.5016275,0.5913005,0.40405828,0.787007,0.6988886,0.5656886,0.46594453,0.8300314,0.9385971,0.399091,0.22773954,0.36564752,0.5235519,0.6245759,0.66290176,0.56086934,0.26538792,0.36442208,0.34156314,0.50016946,0.5050103,0.70680904,0.55737716,0.45905522,0.32577336
0.58883524,0.60464406,0.7669805,0.71327734,0.625367,0.64768577,0.8086199,0.48643717,0.68958724,0.5914627,0.38049975,0.67723453,0.5321776,0.57600635,0.52309054,0.63730204,0.45951787,0.395686,0.3647968,0.5470737,0.267745,0.9656804,0.83735776,0.75779736,0.7985891,0.61508983,0.64836264,0.7600191,0.7676092,0.80247223,0.7332015,0.5609195,0.6551987,0.5704236,0.92393696,0.9928733,0.64173675,0.87553364,0.414045,0.35051724,0.45734227,0.6965698,0.3173208,0.49257588,0.64588183,0.8275619,0.5958201,0.6607662,0.3865581,0.7006209,0.4036314,0.40185475,0.6255818
0.6155891,0.4087932,0.42264166,0.43390808,0.28658012,0.50797975,0.22249384,0.21214497,0.26016948,0.4725016,0.3342833,0.55874205,0.30438417,0.30000666,0.30892563,0.2641547,0.26580912,0.20315042,0.2070131,0.20946282,0.1820488,0.6845436,0.45412534,0.30695394,0.15560247,0.25281972,0.49608317,0.4870987,0.4239489,0.4678129,0.55740285,0.3725518,0.3255278,0.25833997,0.3164573,0.59458905,0.48150158,0.19133344,0.2927343,0.41589388,0.34956804,0.29841006,0.2786596,0.45679906,0.26088867,0.2545978,0.23703437,0.22596222,0.16739622,0.34559396,0.1814838,0.40949726,0.2876336
0.049443595,0.06460076,0.09178666,0.09846074,0.08438792,0.060971804,0.13015638,0.32191354,0.32835868,0.32996222,0.2339629,0.3724221,0.5714761,0.041974686,0.30378106,0.4836678,0.23024845,0.50194186,0.40450138,0.23944761,0.1273491,0.030006168,0.027882256,0.045984,0.042296052,0.07813453,0.058541507,0.0650851,0.093621515,0.06919583,0.12051545,0.056597166,0.11920514,0.11626441,0.13239196,0.1491919,0.11362274,0.12504537,0.039920676,0.02041843,0.04826801,0.1156617,0.030364124,0.038648445,0.02869022,0.031119127,0.078894444,0.055092733,0.06559496,0.15820952,0.08501328,0.2767665,0.02133312
