step,per_step_all,per_step_mid
0,0.12965475,0.14045855
1,0.12874086,0.13269037
2,0.09786011,0.09558105
3,0.08507078,0.083730474
4,0.07717663,0.07254379
5,0.09978024,0.10571084
6,0.09799316,0.09997635
7,0.10483799,0.10484702
8,0.08539185,0.08150528
9,0.09197646,0.09362562
10,0.08656178,0.08322241
11,0.08429742,0.08462029
12,0.102601945,0.10841567
13,0.09967295,0.09779287
14,0.093808524,0.09034447
15,0.089968815,0.08987882
16,0.09232674,0.086647965
17,0.08392965,0.07928724
18,0.11762604,0.106529735
19,0.08339015,0.07946513
20,0.11215589,0.11990123
21,0.118628636,0.1239352
22,0.08327043,0.07799692
23,0.09043761,0.085073225
24,0.10662374,0.10649951
25,0.111877,0.11512547
26,0.111183435,0.11697619
27,0.10279373,0.10421815
28,0.09986801,0.099468976
29,0.09654969,0.09371228
30,0.10124296,0.10101275
31,0.10714915,0.10417011
32,0.09407453,0.09725379
33,0.10699895,0.11406989
34,0.10193208,0.09992883
35,0.10104257,0.103890106
36,0.10510379,0.11849487
37,0.10940873,0.100556165
38,0.09341183,0.09412411
39,0.10506479,0.11043637
40,0.08993141,0.08983007
41,0.11511933,0.12671731
42,0.12625101,0.1406014
43,0.11988436,0.12532969
44,0.09479813,0.092156984
45,0.08711702,0.07795184
46,0.08621317,0.085724495
47,0.08700836,0.08572699
48,0.08704858,0.08836306
49,0.08537507,0.081830256
50,0.10181659,0.10179002
51,0.12446903,0.14253226
52,0.13515455,0.15049571
53,0.08430627,0.07921923
54,0.1398138,0.14048205
55,0.08699938,0.08657707
56,0.10677237,0.112606116
57,0.078967266,0.07112001
58,0.074076995,0.06909974
59,0.082555786,0.08035886
60,0.109281115,0.121274106
61,0.11066182,0.117310815
62,0.09517403,0.095915906
63,0.095430106,0.09697874
64,0.09683304,0.097954415
65,0.10880933,0.1166862
66,0.10255806,0.107952006
67,0.099871725,0.10338061
68,0.098275565,0.09904886
69,0.095543176,0.10083127
70,0.08889343,0.08772899
71,0.09407721,0.09504896
72,0.11768156,0.13129857
73,0.091400124,0.08037948
74,0.13088256,0.1418139
75,0.10841233,0.10791764
76,0.11974431,0.12776192
77,0.0972997,0.09867657
78,0.09781116,0.10064519
79,0.087571084,0.08361817
80,0.08178052,0.075151235
81,0.07534622,0.07416525
82,0.07681043,0.07283359
83,0.08104433,0.07460029
84,0.103810295,0.11115718
85,0.12934023,0.1413057
86,0.11050971,0.1148231
87,0.08785193,0.09059897
88,0.07579186,0.06859329
89,0.1678703,0.16551548
90,0.07142367,0.06749068
91,0.09018633,0.09472969
92,0.08101627,0.07982471
93,0.08172506,0.08205655
94,0.074255355,0.06567305
95,0.09025174,0.09099682
96,0.12438939,0.13908434
97,0.10010879,0.10129213
98,0.106618986,0.116109796
99,0.13922851,0.15869546
100,0.14790712,0.16970252
101,0.13445626,0.14995769
102,0.11273433,0.1223968
103,0.124198884,0.1409929
104,0.108603396,0.10969946
105,0.12562945,0.13747312
106,0.11587109,0.12595814
107,0.109155305,0.11879723
108,0.111068636,0.11825543
109,0.113954194,0.121934965
110,0.11502161,0.12517132
111,0.11588235,0.12530918
112,0.11507119,0.12652849
113,0.115709126,0.12593795
114,0.108414985,0.11830976
115,0.113180235,0.12813844
116,0.11847897,0.13050227
117,0.11167099,0.11965036
118,0.11128278,0.12455838
119,0.113975264,0.12693225
120,0.118919216,0.11564836
121,0.111258455,0.11876187
122,0.11476818,0.12824775
123,0.1141763,0.12388148
124,0.110213496,0.11276788
125,0.09273824,0.079381965
126,0.10049399,0.10692284
127,0.101964176,0.10874628
128,0.08818431,0.08466597
129,0.102769606,0.10426604
130,0.10158346,0.10558044
131,0.10662889,0.11349766
132,0.10755038,0.11541278
133,0.08255662,0.08230984
134,0.07401141,0.06769113
135,0.09751148,0.106910445
136,0.09570644,0.097091645
137,0.082050376,0.083675236
138,0.09605756,0.0994963
139,0.10035914,0.10237538
140,0.09649831,0.10174108
141,0.09696317,0.09739984
142,0.07454649,0.069213934
143,0.08564915,0.09039911
144,0.10504183,0.10541275
145,0.09849853,0.10508264
146,0.10123046,0.1056273
147,0.089725114,0.09033518
148,0.10581747,0.11390079
149,0.08980126,0.081249624
150,0.102680996,0.105392
151,0.11437815,0.11787836
152,0.09393117,0.09151315
153,0.09724775,0.09797239
154,0.07069735,0.06488972
155,0.061185163,0.053812217
156,0.071580715,0.070243046
157,0.07640987,0.071741104
158,0.07284554,0.07047277
159,0.08422966,0.08876094
