step,per_step_all,per_step_mid
0,0.11540138,0.12211768
1,0.07656848,0.06221167
2,0.050461918,0.04020698
3,0.06446054,0.060606875
4,0.07405925,0.06618753
5,0.0608164,0.055026785
6,0.05843399,0.052563332
7,0.04505738,0.040989824
8,0.05868785,0.047754396
9,0.052068625,0.046979595
10,0.052104756,0.04475942
11,0.050186813,0.047131456
12,0.045596752,0.04121428
13,0.05037783,0.040171787
14,0.046434473,0.03901551
15,0.04183672,0.037791073
16,0.06263109,0.057103954
17,0.05039684,0.048990007
18,0.077526994,0.07530616
19,0.053265434,0.04838835
20,0.06437048,0.060172286
21,0.06448168,0.06118896
22,0.066462286,0.06574113
23,0.052009758,0.048747417
24,0.062778644,0.058902908
25,0.055508167,0.051294588
26,0.057873935,0.0547812
27,0.061730735,0.056441806
28,0.05805155,0.057817124
29,0.05593926,0.05504224
30,0.055394985,0.051361386
31,0.05427924,0.047305968
32,0.054093767,0.05304594
33,0.055926524,0.05178212
34,0.044340473,0.037862558
35,0.060612667,0.061169744
36,0.059265673,0.05837588
37,0.04972685,0.045371994
38,0.049220417,0.047246706
39,0.05006288,0.044977818
40,0.057857733,0.059310675
41,0.057496417,0.05683688
42,0.05788855,0.049196396
43,0.05068464,0.045751415
44,0.04701788,0.04087681
45,0.05873886,0.05994865
46,0.09833976,0.106415
47,0.092489585,0.09922847
48,0.060048617,0.05102657
49,0.055185355,0.049742915
50,0.05530504,0.05405982
51,0.049216386,0.042824868
52,0.053176038,0.050303634
53,0.052507523,0.049261022
54,0.05726215,0.056323208
55,0.04337436,0.037323292
56,0.06230338,0.06530174
57,0.06054831,0.059289828
58,0.0535226,0.051309776
59,0.047788434,0.04730256
60,0.049992025,0.04644909
61,0.04922835,0.04697672
62,0.053398352,0.054500043
63,0.05366244,0.05510262
64,0.0552357,0.057324614
65,0.06871006,0.075452276
66,0.057402268,0.0555931
67,0.057367396,0.05695249
68,0.052451476,0.05242572
69,0.05470604,0.056849528
70,0.05121622,0.04990155
71,0.056693908,0.051365744
72,0.05870922,0.06287758
73,0.054212965,0.05559876
74,0.057304278,0.053656753
75,0.058476716,0.05213118
76,0.065623105,0.06917873
77,0.08576589,0.091481216
