step,per_step_all,per_step_mid
0,0.13682961,0.1527876
1,0.11851479,0.117769554
2,0.10075186,0.08838161
3,0.112993896,0.119636774
4,0.1045426,0.1084808
5,0.09336114,0.09976514
6,0.08826411,0.0864569
7,0.08184669,0.07581906
8,0.077503644,0.07189093
9,0.081713535,0.08061692
10,0.09257192,0.09297473
11,0.0992175,0.100796275
12,0.08062081,0.081572816
13,0.11381203,0.1218245
14,0.10532709,0.111466
15,0.10584767,0.1173004
16,0.10906312,0.116664626
17,0.10537445,0.110005565
18,0.10120807,0.104722954
19,0.0945534,0.09517526
20,0.08973675,0.0935263
21,0.096920066,0.092667654
22,0.09483449,0.09397857
23,0.08619993,0.08709363
24,0.09264352,0.09755166
25,0.16473043,0.1559503
26,0.08737334,0.092778474
27,0.07542148,0.079934254
28,0.086548455,0.08870142
29,0.0739914,0.07391259
30,0.09934706,0.10114632
31,0.08636354,0.09377363
32,0.09550952,0.097530246
33,0.093959324,0.09441867
34,0.13478148,0.13513108
35,0.082635045,0.08540027
36,0.076508656,0.075721376
37,0.078061886,0.08277742
38,0.08981047,0.09126455
39,0.09751745,0.10089264
40,0.084777206,0.08611298
41,0.0867772,0.08397616
42,0.077835515,0.079840936
43,0.08058229,0.078394204
44,0.08061238,0.08190336
45,0.078249425,0.08169386
46,0.067841254,0.061155714
47,0.06605528,0.06486784
48,0.07710636,0.0802688
49,0.08872252,0.09307193
50,0.08462938,0.080594264
51,0.07819278,0.074606985
52,0.07877481,0.07522181
53,0.07300189,0.07161305
54,0.076447226,0.07624222
55,0.069088355,0.06422961
56,0.07350078,0.07262818
57,0.06794949,0.067554116
58,0.07430664,0.074397616
59,0.09547757,0.10189693
60,0.12028695,0.13042754
61,0.094026335,0.09283621
62,0.089686476,0.09610031
63,0.09686799,0.10544806
64,0.09997115,0.10830142
65,0.110255286,0.12374199
66,0.11019657,0.11914389
67,0.107301936,0.117502235
68,0.117079,0.13005559
69,0.113802694,0.12041075
70,0.11150779,0.12250244
71,0.10259395,0.110052
72,0.10498983,0.111075826
73,0.115051724,0.12549429
74,0.121968746,0.13394235
75,0.10525042,0.11422331
76,0.11388662,0.12611419
77,0.09709747,0.11062607
78,0.11864669,0.13408868
79,0.12469208,0.13963644
80,0.097682506,0.10297472
81,0.095326304,0.10025635
82,0.10841445,0.114861436
83,0.11809554,0.13207223
84,0.11746813,0.12642905
85,0.11485649,0.12429246
86,0.1012792,0.10417161
87,0.084442966,0.08620448
88,0.094602,0.0949233
89,0.09381249,0.09491897
90,0.10005747,0.11231454
91,0.10252556,0.107910104
92,0.107878104,0.11409405
93,0.10357462,0.11436233
94,0.107633576,0.11407504
95,0.12877394,0.13732368
96,0.12542714,0.1340941
97,0.11830223,0.1296346
98,0.12752165,0.14152771
99,0.12139068,0.13480102
100,0.11115475,0.121652715
101,0.12274503,0.13564187
102,0.119939014,0.13054751
103,0.11041605,0.11488238
104,0.118523195,0.12430529
105,0.108856596,0.119590156
106,0.11069237,0.12182145
107,0.10956177,0.1177372
108,0.10299848,0.10771156
109,0.095675446,0.1016848
110,0.08750853,0.08745244
111,0.093012385,0.09623324
112,0.10334157,0.11338074
113,0.106070116,0.115508944
114,0.09314273,0.09174227
115,0.08842059,0.09539235
116,0.086872965,0.08858671
117,0.10321652,0.11162648
118,0.11616433,0.13056813
119,0.12035161,0.133108
120,0.1073662,0.11488774
121,0.08219746,0.08709166
122,0.07940527,0.08021137
123,0.08524023,0.08572412
124,0.08539719,0.082649775
125,0.08681569,0.08608497
126,0.1274463,0.123413466
127,0.06161689,0.06059649
128,0.069544464,0.06533868
129,0.0688459,0.065068334
130,0.09682787,0.10619583
131,0.09308121,0.09990147
132,0.10056163,0.09966862
133,0.08481326,0.08563165
134,0.07910074,0.07963651
135,0.09953558,0.09721418
136,0.08248256,0.08768311
137,0.091916904,0.09062343
138,0.08623194,0.08751195
139,0.07697888,0.07346685
140,0.12288794,0.14353424
