0.12057166,0.12494619,0.15789111,0.15526891,0.12953694,0.1292305,0.18165171,0.16930741,0.13651367,0.10492192,0.15940997,0.14497682,0.11289653,0.17854582,0.13883525,0.13363403,0.16846918,0.1736613,0.19864312,0.16790707,0.19450705,0.14162852,0.15622908,0.15495892,0.17164056,0.14644869,0.18496847,0.12908652,0.1435016,0.15585354,0.17787088,0.13388577,0.17534119,0.12329862,0.2586142,0.15699454,0.16752821,0.14519058,0.16003698,0.13764317,0.13452393,0.15743911,0.13871971,0.19802403,0.16796029,0.1343145,0.16301715,0.13288386,0.16538249,0.1670915,0.13462214,0.15783799,0.1401602,0.12798588,0.14334108,0.15048133,0.16436923,0.18653189,0.20095582,0.19641224,0.20496033,0.15196238,0.13087007,0.14573097,0.14734061,0.10714075,0.14788279,0.1191299,0.14891705,0.2026157,0.14351676,0.19742498,0.16454804,0.13524257,0.18840225,0.15801035,0.11447618,0.09411588,0.107655354,0.13982788,0.19086978,0.20436388,0.13526538,0.1029922,0.17290671,0.14165477,0.1460947,0.13230886,0.11246333,0.15870285,0.12697844,0.10929842,0.12779412,0.11846128,0.14574602,0.17371511,0.14801481,0.16298953,0.1535566,0.1426501,0.17591009,0.1967463,0.1931345,0.1557191,0.12799387,0.1531837,0.12062049,0.211239,0.1218759,0.21161374,0.17129692,0.17886858,0.14779298,0.13804294,0.13842984,0.11636492,0.101921536,0.13776702,0.14948468,0.19200568,0.14646819,0.1091806,0.09377608,0.1324122,0.13241856,0.120589346,0.15554735,0.12019034,0.12953636,0.13235559,0.12150884,0.14148775,0.122708574,0.16949609,0.12983201,0.13955042,0.1415256,0.16972533,0.12508774,0.14529276,0.12848118
0.20910953,0.10640259,0.18811873,0.14134492,0.17744492,0.13109963,0.13650434,0.12065566,0.11874814,0.08264877,0.11217898,0.1194717,0.116257824,0.13262846,0.09894132,0.109907866,0.12613818,0.11626529,0.12493324,0.124065146,0.128787,0.13723071,0.11354591,0.10397982,0.101894416,0.31457642,0.10392758,0.101755925,0.0908403,0.106120825,0.15844956,0.111050874,0.111563295,0.091873385,0.17034689,0.1191492,0.12908436,0.1027028,0.10495776,0.11840058,0.096777394,0.13746668,0.108515024,0.117271826,0.10190997,0.104168616,0.11998714,0.10375402,0.117273875,0.10554612,0.088342994,0.09947826,0.094838955,0.098034695,0.08853355,0.091723576,0.119604275,0.11850775,0.13691868,0.13513151,0.10772685,0.081000336,0.102313004,0.08723111,0.09260109,0.08240601,0.11313826,0.10982815,0.097892635,0.1108492,0.09050001,0.10136352,0.085161395,0.09538247,0.12466124,0.11013196,0.08997559,0.071927525,0.10724931,0.123579204,0.19184405,0.1274213,0.09809424,0.08999525,0.10017939,0.09768444,0.1015451,0.11254289,0.10494792,0.116951,0.095599845,0.09840204,0.0892916,0.082162604,0.09240139,0.10115697,0.08841175,0.11333749,0.113043524,0.101302266,0.107529715,0.1163622,0.09426875,0.10545485,0.115639426,0.11124621,0.09429564,0.10535819,0.09168218,0.117972255,0.103203036,0.11578381,0.09201405,0.108557574,0.092856705,0.10039481,0.08560496,0.10854365,0.15292361,0.1192065,0.10691061,0.092527226,0.07520987,0.09389399,0.11520517,0.09719131,0.32759324,0.10170667,0.10428743,0.114270106,0.11095116,0.12988815,0.15172178,0.20572758,0.118108466,0.1666997,0.14038643,0.17316487,0.13778807,0.12495137,0.1731494
0.1309448,0.3137586,0.22441587,0.2585639,0.5187133,0.23686631,0.29665622,0.15636805,0.13740331,0.0691039,0.10197859,0.14505197,0.16087693,0.30607957,0.17598328,0.14612763,0.18885678,0.19955587,0.123904094,0.12015676,0.16696155,0.13142611,0.12863655,0.1565812,0.13723607,0.650071,0.113345996,0.10629795,0.095482655,0.13173151,0.17473456,0.09819985,0.13959983,0.16669889,0.1996208,0.17768952,0.21213892,0.14872706,0.15172926,0.11113877,0.13404307,0.1186244,0.104796514,0.1715717,0.17531596,0.10373195,0.11174583,0.09605406,0.113212146,0.13744728,0.1266612,0.19509281,0.1404009,0.16473441,0.19669339,0.09625845,0.12135725,0.19918099,0.10171498,0.1491532,0.3818286,0.26392034,0.18907043,0.24505694,0.12843981,0.08993538,0.15629967,0.19240402,0.13239391,0.1652737,0.13334318,0.15400447,0.13007526,0.09188845,0.15054332,0.1532409,0.105805375,0.09897863,0.17280993,0.11769201,0.15095885,0.2919881,0.18656896,0.13420796,0.19958538,0.12659849,0.1832663,0.11152369,0.14454013,0.16461205,0.12099336,0.12298549,0.13720965,0.088080026,0.15431319,0.16903107,0.1590317,0.23022453,0.13291444,0.14237419,0.14655226,0.21035342,0.0884073,0.15827477,0.13039076,0.22774377,0.19513771,0.22746657,0.17462172,0.20809796,0.20671298,0.14412904,0.19003145,0.22761375,0.32827413,0.20464113,0.13416156,0.20977485,0.15326601,0.29663855,0.29009056,0.19755055,0.114185266,0.19941595,0.1800526,0.13914365,0.22976734,0.12314513,0.07666835,0.172465,0.10195487,0.23381446,0.14288369,0.19611858,0.081430346,0.16495681,0.13755003,0.120695636,0.11017724,0.089283325,0.14872222
0.27345976,0.2191534,0.25018132,0.20145603,0.26691875,0.18512668,0.24442668,0.2000406,0.16184548,0.110940926,0.123059385,0.1501033,0.14238857,0.27436012,0.15600896,0.16189297,0.18967734,0.17542905,0.17874628,0.1691786,0.15193827,0.2466582,0.17318128,0.19047052,0.15649334,0.42211685,0.154975,0.14081283,0.13240227,0.1326819,0.20306554,0.10794835,0.20205738,0.16089529,0.18202868,0.17276287,0.22183725,0.17152177,0.16541445,0.15787952,0.14166604,0.14369756,0.1861879,0.23367698,0.15068541,0.11367328,0.17147669,0.11656304,0.12891576,0.17741026,0.132606,0.17165485,0.18224013,0.2000207,0.20245922,0.15233928,0.20995063,0.21307212,0.17973202,0.19734299,0.24806139,0.16221802,0.15494809,0.21996725,0.16997547,0.13025834,0.1725175,0.16462219,0.15699759,0.20958516,0.157317,0.16935033,0.13811879,0.13090357,0.19749632,0.18807477,0.16976446,0.14552297,0.18857716,0.14621983,0.2114359,0.21453027,0.17440173,0.12645267,0.17911455,0.16533236,0.19644599,0.11462227,0.13887945,0.18412732,0.13125505,0.12138537,0.13687083,0.08208158,0.14623795,0.17733054,0.13519004,0.23621882,0.15693812,0.16033207,0.1676561,0.20676741,0.13247736,0.15506347,0.16670835,0.18687104,0.1415111,0.20628606,0.14832637,0.19341864,0.21907604,0.22062667,0.19369,0.19179194,0.16148247,0.15225366,0.13117708,0.123422146,0.15135969,0.19883525,0.18015294,0.14290212,0.11443167,0.11085557,0.13154306,0.14755625,0.25991812,0.137264,0.12521769,0.15364885,0.12978885,0.1875098,0.13894127,0.16885464,0.11051058,0.13369861,0.124879174,0.17334913,0.16300493,0.12574905,0.13656864
0.13798867,0.123475924,0.18431035,0.12833415,0.12694031,0.12942025,0.13433194,0.1159526,0.12702234,0.085049815,0.105491035,0.1488806,0.17111383,0.1380711,0.124614164,0.13755414,0.13756976,0.14208913,0.1309199,0.118909195,0.18880051,0.20584738,0.13367441,0.12772426,0.12850235,0.28239632,0.12296584,0.11254426,0.114210755,0.12047205,0.2147969,0.13078372,0.21215074,0.2208295,0.19683869,0.21471632,0.19002914,0.15812531,0.1462228,0.1422823,0.15027353,0.1348782,0.15328237,0.16318227,0.13022195,0.10359209,0.113125086,0.11297424,0.14466669,0.19861537,0.16032435,0.1482434,0.14484133,0.14312068,0.14219725,0.13023311,0.16009709,0.17004901,0.1733725,0.20183218,0.20268875,0.17838591,0.13985391,0.08636363,0.08423757,0.08852004,0.12817296,0.16942441,0.122779064,0.12208575,0.12565015,0.12430322,0.1357593,0.12589778,0.15287715,0.17419177,0.1117912,0.102991946,0.13484032,0.13351107,0.15473479,0.16229607,0.10181228,0.10616622,0.15169066,0.13420491,0.14985411,0.16372187,0.159892,0.20187715,0.14478941,0.1409839,0.14844951,0.117206044,0.16107422,0.14822447,0.13122621,0.15069485,0.14672399,0.14800495,0.1431232,0.18125002,0.13566604,0.17837517,0.15667567,0.14058931,0.12247865,0.12424022,0.1083523,0.16917723,0.17242399,0.1757994,0.17204186,0.14081779,0.16089521,0.14078806,0.09703665,0.12584369,0.1739485,0.20938702,0.22384691,0.12811239,0.09159953,0.11428022,0.16881956,0.16116342,0.4165456,0.13534032,0.16552925,0.12888534,0.14862812,0.14249842,0.13329148,0.18904154,0.13268906,0.11561014,0.15989198,0.1499706,0.12547514,0.13166732,0.14932874
0.19927134,0.09265352,0.0916685,0.06082961,0.07262396,0.0737899,0.09084177,0.052401207,0.048164174,0.044349838,0.09289526,0.081514016,0.06643792,0.06711564,0.048294634,0.06451312,0.057335123,0.059494413,0.06966138,0.06484132,0.14855796,0.11774222,0.083128795,0.09775898,0.06462552,0.26744086,0.056920633,0.063786335,0.06348014,0.06647767,0.1299006,0.10417875,0.15575008,0.12375439,0.096148476,0.08775889,0.09618188,0.0915826,0.06368224,0.081494465,0.07977207,0.06447174,0.091127925,0.078824565,0.0633674,0.05690542,0.066441216,0.0672061,0.13187611,0.11056081,0.08254263,0.068039216,0.08399707,0.0709839,0.06824322,0.07812018,0.1031825,0.13474657,0.15411362,0.19548152,0.10911533,0.0644183,0.054240882,0.069534734,0.061082073,0.052777626,0.07935364,0.08178597,0.06816845,0.088634394,0.07904251,0.069679394,0.06570209,0.09204057,0.19642346,0.19637065,0.09767828,0.07119119,0.10805403,0.11554685,0.1891061,0.12295617,0.051464863,0.04924941,0.119310156,0.08636977,0.090518065,0.06816282,0.074369974,0.10093416,0.06950033,0.07728604,0.08983155,0.09748632,0.106297255,0.11292677,0.06336955,0.08594274,0.06794511,0.07069071,0.10383271,0.103711866,0.09265787,0.1339539,0.09183279,0.09174882,0.076179415,0.076131426,0.060915336,0.1276996,0.12228655,0.13176225,0.10981347,0.09748263,0.08132361,0.055916894,0.05349494,0.11898295,0.2138226,0.12629299,0.068328634,0.041977424,0.038474943,0.061534777,0.086123176,0.073439136,0.17233394,0.068834916,0.062244445,0.08434204,0.07438858,0.08151243,0.06856402,0.07919218,0.061209805,0.063126944,0.12988506,0.08556213,0.078127384,0.09784097,0.15367803
0.09672373,0.052073974,0.05672305,0.0606047,0.060819704,0.068711855,0.086416095,0.14433742,0.12182108,0.08979102,0.12430912,0.12020067,0.13641326,0.100874566,0.109689236,0.11371341,0.17780621,0.14159343,0.12715702,0.12468028,0.107016124,0.051096506,0.090135366,0.11354559,0.117829256,0.063664146,0.15090153,0.16689959,0.12169785,0.18162112,0.10260347,0.1301475,0.11475695,0.053147633,0.08563742,0.07530842,0.076326504,0.06808613,0.08512973,0.09821427,0.08714433,0.0896242,0.08612608,0.16215594,0.1888751,0.14963484,0.16105245,0.1184246,0.18746695,0.0674208,0.0438221,0.051088564,0.05562472,0.10373933,0.1642147,0.13329321,0.09787244,0.1250289,0.2086961,0.06288432,0.066401005,0.07371238,0.096980445,0.11764893,0.101169765,0.0862529,0.09254355,0.14731947,0.10405413,0.097532466,0.10051692,0.13524961,0.12767535,0.103892475,0.10852157,0.056664437,0.06635346,0.077093795,0.15540113,0.12560907,0.0855012,0.07204366,0.06397341,0.07260885,0.061983347,0.053989682,0.121325895,0.09770597,0.08462519,0.07162303,0.10860069,0.07759569,0.11717419,0.0821093,0.046116393,0.06759133,0.06531294,0.0864187,0.08129099,0.0950121,0.08061621,0.10319226,0.06659916,0.055736646,0.06144299,0.13466226,0.09423382,0.11092761,0.080481194,0.1117606,0.12549771,0.120306715,0.110284194,0.13772528,0.21555102,0.11592763,0.09762226,0.14657977,0.075961664,0.06972037,0.06958684,0.077075146,0.06325374,0.07211062,0.05629614,0.08002893,0.046352517,0.08513512,0.07162613,0.058557864,0.07147422,0.14271381,0.11402781,0.09950128,0.08317488,0.074915394,0.08186482,0.07662835,0.09249263,0.10869672,0.061796796
0.10431658,0.08010079,0.056994475,0.07446394,0.081511445,0.093020365,0.09521839,0.09008127,0.07856831,0.069808744,0.11163262,0.12904023,0.12328083,0.12818885,0.11492154,0.15314929,0.14531565,0.13291568,0.106827214,0.113757424,0.15580298,0.07665751,0.1480708,0.1272063,0.13470067,0.06344472,0.13851143,0.11486513,0.08665829,0.087109104,0.085995734,0.109176286,0.12707698,0.090660214,0.068218164,0.152362,0.15711048,0.17393509,0.12511031,0.11967447,0.12348469,0.095097855,0.11905335,0.124437645,0.08285201,0.08115702,0.084613614,0.07601579,0.12329858,0.13202429,0.11218023,0.14496288,0.12526871,0.1327136,0.12601283,0.114589475,0.12627745,0.12828147,0.14436714,0.119002245,0.15092742,0.093283795,0.07652135,0.098221436,0.09455974,0.07559627,0.16920687,0.15454142,0.1524698,0.15296195,0.14202276,0.13040827,0.12676293,0.09419781,0.17095084,0.17954886,0.15292788,0.11931994,0.17683746,0.1356554,0.1458433,0.17189771,0.09984278,0.08491062,0.18151751,0.15677188,0.15133432,0.14141333,0.12544708,0.10800377,0.13075319,0.12829396,0.1275387,0.12569632,0.1893927,0.18540344,0.12975836,0.119391486,0.12675193,0.15435372,0.13815726,0.19402525,0.13765615,0.17767976,0.14488514,0.15528159,0.13190632,0.13876161,0.1174124,0.18650296,0.1667209,0.18271822,0.14192721,0.16348471,0.16800818,0.08735166,0.07529366,0.16256705,0.13857585,0.15721534,0.08867778,0.07204457,0.060434163,0.11890806,0.1800475,0.17283554,0.072704114,0.105644025,0.1371407,0.12856333,0.12342108,0.13951841,0.14505817,0.15916485,0.122888446,0.13615221,0.15745315,0.14850393,0.122458056,0.10054244,0.15050873
0.210805,0.1802214,0.19936465,0.14931804,0.13589697,0.12397055,0.14138019,0.14008133,0.1293125,0.09570798,0.12160969,0.14127833,0.11998152,0.13934484,0.11474141,0.11236903,0.11905458,0.12081409,0.109756134,0.109035335,0.13926768,0.12583353,0.116601564,0.11097255,0.105907544,0.1944561,0.11026495,0.119501635,0.11495627,0.11775238,0.16030926,0.12851882,0.15094446,0.111196704,0.16980453,0.121353455,0.13311386,0.116512105,0.122504964,0.112327695,0.10483017,0.11078124,0.101607546,0.10813296,0.10790025,0.123710796,0.11079149,0.1144019,0.1311111,0.12651412,0.10960889,0.12536962,0.11427046,0.11377853,0.10576769,0.11616891,0.12477741,0.13093334,0.15211764,0.16037403,0.12671553,0.12720147,0.13583675,0.10918086,0.11969101,0.10733074,0.12478894,0.118706785,0.113213085,0.12186194,0.11006954,0.12154197,0.10778202,0.09603241,0.13986091,0.11852192,0.099311225,0.08725253,0.108762726,0.102742754,0.15227324,0.12460846,0.11020377,0.10850511,0.12046975,0.11245825,0.11184357,0.1163058,0.10281765,0.116141096,0.10834319,0.098882474,0.101277806,0.09478362,0.11203588,0.13030635,0.105576456,0.14095086,0.1234374,0.11030737,0.111999996,0.11425574,0.09020585,0.11043611,0.098820336,0.10334055,0.098464034,0.114559025,0.09561779,0.112161875,0.11758334,0.115891315,0.09623595,0.09885494,0.12240902,0.12647839,0.099559404,0.116355486,0.13921311,0.12438345,0.1391417,0.12075546,0.0929714,0.10599278,0.11517294,0.110102996,0.21635087,0.11080756,0.10853561,0.12303136,0.1089888,0.116590954,0.123963095,0.14152989,0.11292177,0.10871482,0.11395391,0.117022514,0.09924942,0.115181044,0.14349344
0.48551494,0.45402476,0.5279704,0.25540984,0.31447548,0.22737627,0.18901789,0.202453,0.20929433,0.11800354,0.1551486,0.14742316,0.12354502,0.24132392,0.12513961,0.13340142,0.14202136,0.14466171,0.13751961,0.1277431,0.13331889,0.15685076,0.13032666,0.13346651,0.111716904,0.5468891,0.14689931,0.1721813,0.12856132,0.1653237,0.30717358,0.17558561,0.18166074,0.1003365,0.32448816,0.13156356,0.14928214,0.1171954,0.10521683,0.11956511,0.116422,0.116865546,0.12330813,0.11517694,0.14720319,0.1407658,0.111888625,0.10077624,0.11119088,0.117936715,0.12012838,0.16481738,0.13125071,0.137526,0.13418423,0.15548983,0.16728155,0.15965672,0.24190462,0.15415503,0.17026213,0.12526596,0.15378729,0.16961119,0.16849136,0.11151469,0.13545965,0.13287793,0.12984818,0.16231479,0.11848422,0.16043848,0.14243674,0.09431854,0.14300749,0.13074349,0.12209591,0.09519898,0.11980072,0.10744841,0.20440029,0.1567669,0.11528957,0.09847485,0.11507769,0.12782554,0.14613347,0.1224573,0.11645224,0.14582977,0.12681276,0.12203811,0.14554504,0.12682855,0.12256061,0.17131384,0.122527756,0.22154982,0.17010733,0.1490777,0.14118342,0.14830461,0.12301597,0.117950976,0.11230177,0.1115898,0.10456999,0.19229332,0.13752891,0.17211202,0.14790203,0.15099171,0.13261929,0.11151871,0.11281806,0.13779965,0.10950083,0.11500105,0.14521052,0.13836928,0.15006006,0.13863145,0.10817411,0.10540741,0.14035098,0.11909569,0.40439036,0.14406282,0.10860967,0.18171702,0.1298641,0.12483758,0.24603245,0.30525514,0.15092939,0.20494342,0.16492565,0.18563168,0.16388878,0.11476825,0.15772708
