step,entropy
0,
1,0.0073601236
2,0.00011646739
3,1.4390739
4,0.7384352
5,1.074162
6,1.8397379
7,1.17929
8,1.2347806
9,1.0078623
10,0.9814781
11,3.1659704e-07
12,1.1212189
13,1.3524332
14,2.5184562
15,0.6162084
16,0.60703194
17,2.5739212
18,1.5739174
19,0.8603978
20,1.911404
21,1.0975935
22,1.2934837
23,2.0485742
24,1.0842546
25,0.047820427
26,1.4416573
27,0.04014708
28,0.9866615
29,0.0021363937
30,0.8177254
31,1.3813716
32,1.7031738
33,0.36249667
34,0.9465235
35,0.36985183
36,0.06792803
37,0.71640784
38,0.659028
39,0.4626383
40,2.545457
41,1.2823315
42,1.8087963
43,1.3033868
44,0.37834653
45,0.736595
46,0.23905376
47,6.939681e-05
48,0.8226198
49,0.36813304
50,0.37587842
51,1.9270332
52,0.04948668
53,1.2650476
54,0.6414077
55,1.3045595
56,1.1514735
57,0.15827753
58,0.6445312
59,0.32479835
60,0.21713313
61,2.2933893
62,0.00015952848
63,0.51968694
64,1.076792
65,0.027726017
66,2.0051656
67,0.097608894
68,1.0890437
69,3.0169725
70,0.0018089674
71,0.5982133
72,0.60088
73,0.755754
74,0.4092309
75,1.8909698
76,2.2737668
77,1.4521077
78,0.0825675
79,0.7319044
80,1.6069982
81,0.40812507
82,6.986287e-06
83,0.8344151
84,0.060383186
85,0.76426435
86,0.16530699
87,1.9095132
88,0.9935602
89,3.667613e-05
90,0.00021515775
91,0.6709205
92,0.17247191
93,1.8441125
94,0.09778344
95,0.5092966
96,0.1043769
97,0.6106455
98,0.8115
99,0.05311412
100,0.9319006
101,1.2515146
102,0.06080173
103,1.8651997
104,0.00023242706
105,0.6054216
106,1.6204102
107,1.165442
108,0.08544236
109,0.35649797
110,0.9345321
111,0.04407363
112,0.03039021
113,3.0949024e-05
114,0.676072
115,0.0778319
