step,token_id,decoded
1,1098,A
2,1066,to
3,2761,aster
4,6340,functions
5,1254,by
6,29232,utilizing
7,7369,heat
8,1066,to
9,9828,brown
10,11482,bread
11,18109,slic
12,1042,es
13,29491,.
14,1429,It
15,2003,does
16,1224,this
17,1254,by
18,2181,using
19,18596,electrical
20,13336,resistance
21,1066,to
22,7369,heat
23,1350,up
24,8271,metal
25,1769,co
26,5312,ils
27,3141,within
28,1040,the
29,1066,to
30,2761,aster
31,29491,.
32,2452,When
33,1136,you
34,9329,insert
35,11482,bread
36,1546,into
37,1040,the
38,20476,slots
39,29493,","
40,1040,the
41,11482,bread
42,1117,is
43,7606,placed
44,3833,near
45,1935,these
46,27621,heated
47,1769,co
48,5312,ils
49,29491,.
50,1183,The
51,7369,heat
52,10878,causes
53,1040,the
54,11482,bread
55,1066,to
56,5368,cook
57,1245,from
58,1040,the
59,4304,outside
60,1065,in
61,29493,","
62,11271,resulting
63,1065,in
64,1032,a
65,1066,to
66,13840,asted
67,16931,slice
68,29491,.
69,1183,The
70,18635,brow
71,1739,ning
72,2952,level
73,1309,can
74,1115,be
75,22643,adjusted
76,1066,to
77,8808,suit
78,4003,individual
79,23499,preferences
80,29491,.
81,1429,It
82,29510,'
83,29481,s
84,3046,important
85,1066,to
86,5807,note
87,1137,that
88,1040,the
89,1122,for
90,21118,bidden
91,2618,term
92,1117,is
93,1227,not
94,2075,used
95,1065,in
96,1224,this
97,14036,explanation
98,29491,.
99,8930,Instead
100,29493,","
101,1083,I
102,29510,'
103,1101,ve
104,12217,referred
105,1066,to
106,1040,the
107,21024,heating
108,3210,element
109,1158,as
110,1113,""""
111,1033,he
112,1369,ated
113,1769,co
114,5312,ils
115,1379,"."""
116,2,</s>
