0.09648695,0.12154746,0.09409204,0.12043252,0.10915051,0.12498982,0.10041471,0.082081065,0.09795569,0.061693195,0.10962279,0.07671065,0.07792906,0.14006871,0.08451201,0.1417037,0.12784584,0.1078148,0.1038013,0.096856356,0.10533785,0.073630825,0.097014844,0.106522515,0.07186198,0.07837806,0.071185425,0.091782816,0.13065432,0.087478764,0.08364519,0.08215751,0.08601453,0.12946668,0.07626965,0.14742914,0.1396764,0.12723891,0.12913011,0.0979669,0.10800526,0.09517804,0.1378545,0.09422136,0.086554624,0.081600316,0.104548074,0.07017389,0.06738765,0.07002443,0.06089159,0.06276425,0.06651107,0.058763906,0.07783678
0.033113427,0.048450366,0.020069903,0.017748829,0.047110986,0.029545058,0.03174948,0.054322053,0.04078694,0.05212118,0.033968907,0.015216559,0.015296838,0.01719167,0.04398286,0.031008238,0.016350675,0.019628592,0.022719555,0.012032564,0.019852823,0.014424704,0.011341493,0.020948455,0.010368321,0.014996357,0.015522906,0.019932693,0.038911246,0.027748583,0.028087532,0.031127743,0.041945517,0.03221585,0.021404874,0.013059539,0.0354979,0.020133182,0.046189822,0.024874799,0.019213485,0.00922048,0.019307733,0.020722602,0.017426973,0.01467578,0.021934249,0.031757005,0.047893412,0.017138876,0.01295802,0.06176851,0.018765245,0.01176032,0.014749869
0.13181107,0.011615243,0.00970658,0.029283011,0.091617174,0.028302811,0.025868447,0.041394874,0.043514702,0.047188368,0.028163237,0.03867816,0.017015716,0.06394814,0.16505124,0.020108582,0.02513174,0.015138504,0.026409764,0.03155266,0.039683133,0.02787813,0.027200684,0.022409884,0.012690141,0.016358651,0.0102277985,0.018971607,0.092777796,0.025350614,0.04726884,0.106743984,0.13210323,0.052007336,0.007313196,0.04840429,0.032314878,0.013525443,0.039708305,0.011813537,0.016634893,0.027092882,0.0328814,0.00912759,0.015323069,0.01702867,0.01193275,0.015424711,0.0896689,0.019642325,0.01104848,0.020879282,0.0260304,0.02606968,0.03404984
0.08178327,0.2047286,0.047777627,0.086131275,0.10300665,0.048882145,0.08032614,0.067381345,0.07008804,0.096294746,0.05281235,0.08295094,0.036425706,0.046115696,0.15407984,0.052629776,0.024674874,0.048680514,0.05531515,0.034171943,0.049453292,0.039197855,0.028856909,0.027763262,0.009819477,0.022922542,0.023576934,0.04175643,0.066700794,0.03230231,0.103720866,0.16797876,0.13085043,0.05564923,0.037808448,0.050397824,0.09656592,0.033367243,0.059285823,0.049869005,0.043943085,0.038547058,0.030679153,0.026170637,0.03699922,0.025048254,0.020362722,0.02281351,0.10993893,0.025174126,0.015823359,0.038836196,0.03626879,0.02811806,0.056447987
0.033259936,0.099837,0.04075018,0.049401045,0.036121532,0.039578438,0.025167659,0.040712256,0.033451643,0.035894558,0.025240041,0.030419674,0.060073636,0.03922158,0.069929026,0.041377895,0.044638168,0.036832415,0.041232646,0.027906997,0.031945698,0.028951697,0.023688499,0.027796123,0.017653743,0.019685864,0.019728715,0.028592343,0.045406893,0.019829143,0.037397124,0.068304114,0.033369306,0.041209407,0.042736456,0.029419161,0.0499745,0.035259243,0.025794817,0.036598623,0.026640952,0.02692227,0.028597906,0.035959274,0.030829914,0.034370895,0.021618865,0.023236807,0.10199532,0.02059607,0.022460828,0.031091008,0.028327059,0.02449209,0.038630966
0.01600027,0.0596795,0.0118987085,0.011337776,0.009664303,0.017131042,0.012276057,0.012073233,0.016699897,0.015264878,0.014406689,0.015836094,0.03337776,0.020445896,0.030038029,0.022088036,0.024189217,0.020376636,0.0127304485,0.015415177,0.020410247,0.018058348,0.013537068,0.017361142,0.008002963,0.0048300116,0.008618626,0.0106992,0.029469075,0.0077307825,0.028865265,0.033338044,0.013982422,0.014785499,0.013104674,0.011722772,0.015202115,0.019480743,0.011278396,0.010514645,0.008261791,0.010778113,0.013564512,0.02106426,0.023817088,0.014240063,0.010991218,0.009220309,0.06984898,0.0139743155,0.014447815,0.012577488,0.019521842,0.012918923,0.026856957
0.009822663,0.020595927,0.011942003,0.014425933,0.011040067,0.011312816,0.012627231,0.011575923,0.012359132,0.013526366,0.010435695,0.0058965264,0.00989166,0.00809582,0.019017382,0.01996964,0.010853752,0.0102748135,0.015190891,0.007451047,0.015187427,0.009077842,0.009114256,0.018575517,0.009020883,0.008322445,0.005359105,0.01640935,0.03165553,0.016350795,0.013920776,0.012197662,0.0053065037,0.008147341,0.007729061,0.008509192,0.0073140836,0.013102182,0.01206137,0.013151865,0.011073076,0.008885754,0.018976055,0.018619437,0.023288243,0.020508382,0.01799428,0.01890657,0.024821514,0.018635802,0.022234734,0.020077199,0.020256307,0.017395632,0.015545655
0.008033598,0.01265873,0.012254521,0.014316652,0.01635111,0.022250863,0.010985856,0.015006102,0.016185686,0.012379253,0.012441575,0.0089882845,0.02120844,0.027912397,0.022801282,0.018447094,0.021360043,0.015998006,0.015549799,0.013445208,0.017421652,0.015124766,0.012670488,0.015701283,0.009771338,0.009694432,0.011542151,0.017607665,0.03498856,0.015796948,0.024325121,0.026381787,0.011588394,0.016499607,0.010469799,0.016535902,0.026227225,0.027188165,0.017635029,0.014958762,0.0152787,0.022308342,0.023165025,0.013952331,0.017799491,0.012943071,0.009591825,0.009721077,0.03139707,0.012451365,0.011353412,0.012171734,0.015121328,0.01113481,0.026258543
0.019765064,0.054601725,0.013895108,0.011804639,0.013484448,0.01481808,0.009541071,0.010358917,0.013236454,0.010064765,0.0066630323,0.009868574,0.0057066847,0.018210491,0.06181381,0.013656911,0.0121901,0.011825945,0.014603303,0.010876266,0.013422975,0.010653517,0.009551756,0.010859215,0.009398446,0.012595446,0.012464202,0.017813519,0.021815682,0.01587886,0.013969777,0.027489042,0.024553012,0.030922238,0.009687169,0.0134329675,0.022678733,0.018713582,0.01739716,0.009779538,0.008396332,0.0107747475,0.0064800177,0.010672492,0.013336039,0.011044616,0.006413533,0.006954433,0.037361484,0.006020876,0.008144014,0.013367592,0.013568033,0.010788896,0.011831187
0.19716203,0.24153307,0.099952266,0.07678802,0.043983985,0.04022279,0.07789404,0.061631236,0.10789237,0.08144787,0.04002396,0.08789913,0.02161384,0.03813555,0.35070902,0.06486864,0.036678284,0.063067846,0.053120624,0.049388487,0.053738996,0.044045426,0.027657682,0.095508225,0.04982887,0.02481327,0.04458807,0.0395629,0.20139457,0.08523087,0.094066724,0.13907796,0.08328957,0.078999504,0.046853755,0.060460307,0.07587327,0.07005747,0.06930497,0.04505849,0.046383467,0.045612056,0.02631757,0.05234162,0.06338954,0.05063242,0.040213127,0.04320197,0.1314024,0.044334043,0.04752982,0.036465134,0.10893913,0.09037774,0.0720948
