step,per_step_all,per_step_mid
0,0.13765973,0.15090953
1,0.13967621,0.14644812
2,0.09679882,0.08140171
3,0.121569686,0.13182224
4,0.09845031,0.099351875
5,0.12473714,0.13628125
6,0.10955548,0.11552116
7,0.10618085,0.11132769
8,0.09897011,0.10934473
9,0.1164509,0.13552321
10,0.11398101,0.12217772
11,0.11307791,0.109319754
12,0.113138035,0.098278634
13,0.10602796,0.10862951
14,0.087223,0.083427876
15,0.08544482,0.08617134
16,0.07718787,0.06948164
17,0.082443595,0.075619735
18,0.08757558,0.09132843
19,0.08540374,0.08065785
20,0.075527206,0.07237593
21,0.084015444,0.08268153
22,0.09361565,0.095805794
23,0.10326972,0.11261849
24,0.113742694,0.12351828
25,0.08624304,0.07973572
26,0.11280799,0.11326445
27,0.095427655,0.09895895
28,0.09044064,0.086191624
29,0.10187691,0.10080495
30,0.09253129,0.08968286
31,0.08299623,0.07857164
32,0.10521125,0.11145901
33,0.106626645,0.1123288
34,0.090713054,0.09288394
35,0.10017103,0.10955209
36,0.11068235,0.11626282
37,0.102302104,0.10274716
38,0.11099058,0.12206458
39,0.109133035,0.10760651
40,0.10136596,0.102156974
41,0.11081887,0.11914918
42,0.10967953,0.11497062
43,0.11190083,0.121234946
44,0.107348025,0.11390564
45,0.10425868,0.10645641
46,0.09087833,0.08897045
47,0.09115187,0.08754924
48,0.0922009,0.09147695
49,0.08736882,0.088335544
50,0.08782444,0.08943316
51,0.08938355,0.09742934
52,0.09553759,0.096600935
53,0.086920254,0.08549115
54,0.08403295,0.08581052
55,0.07969524,0.07744472
56,0.07081067,0.07260137
57,0.09425684,0.10583144
58,0.115997635,0.12879191
59,0.11574477,0.12707241
60,0.12802692,0.13441788
61,0.12160722,0.12993439
62,0.12365056,0.1346598
63,0.13620979,0.15284805
64,0.12882338,0.14603113
65,0.12268662,0.12913615
66,0.1355323,0.14668077
67,0.1377087,0.15005176
68,0.12920555,0.13955359
69,0.12956364,0.13697161
70,0.09034398,0.087365635
71,0.10349701,0.09472103
72,0.08716635,0.08505482
73,0.08623509,0.078252904
74,0.079484805,0.077881835
75,0.07444833,0.07340557
76,0.07840387,0.07537598
77,0.09666585,0.10285538
78,0.08521866,0.08403214
79,0.08749232,0.09125762
80,0.09251509,0.09525933
81,0.09067188,0.0970776
82,0.10191386,0.11546636
83,0.10361284,0.10506913
84,0.09456946,0.095000915
85,0.105137326,0.11183328
86,0.08790755,0.08952379
87,0.082026124,0.07969118
88,0.077537,0.0780266
89,0.10357429,0.1175637
90,0.106100045,0.115935184
91,0.09376915,0.09618244
92,0.09604008,0.10238859
93,0.10970223,0.12091938
94,0.11080103,0.11734107
95,0.09716704,0.1001286
96,0.10573266,0.1104284
97,0.113969915,0.113932975
98,0.112041794,0.11893935
99,0.124473736,0.13853598
100,0.10252587,0.097448595
101,0.13617496,0.15571746
102,0.14909703,0.16187298
103,0.1253874,0.13677116
104,0.118272945,0.13410419
105,0.16190572,0.19056374
106,0.15504614,0.1703678
107,0.12164355,0.12770468
108,0.14311017,0.16877629
109,0.10901952,0.10897727
110,0.13587649,0.15800013
111,0.17632206,0.21372037
112,0.16361925,0.18576436
113,0.15012029,0.16338019
114,0.17586151,0.20490366
115,0.12097189,0.13428459
116,0.113637544,0.12573369
117,0.18228185,0.21968731
118,0.1886852,0.21918315
119,0.19098489,0.22035094
120,0.1299686,0.14589308
121,0.14966336,0.15729894
122,0.17006399,0.19211836
123,0.1839779,0.21724057
124,0.17746422,0.20639706
125,0.19609778,0.22677942
126,0.18286271,0.21534029
127,0.16537808,0.17441617
128,0.18130596,0.21799046
129,0.19298328,0.22972313
130,0.19206516,0.2004622
131,0.20948441,0.22976638
132,0.1797473,0.18430062
133,0.16193338,0.17929426
134,0.12696965,0.14028347
135,0.14260462,0.15599132
136,0.12448832,0.13906758
137,0.11338347,0.11699879
138,0.1403295,0.15381248
139,0.0786285,0.072584875
140,0.07793413,0.06869067
141,0.0746039,0.07152061
142,0.067118995,0.06340594
143,0.068694524,0.063333124
144,0.087136365,0.08726042
145,0.091727555,0.100021005
