0.08820074,0.11924616,0.14346074,0.124055676,0.13814792,0.13168982,0.12243369,0.13161223,0.1076527,0.11338233,0.09444808,0.13682167,0.11886702,0.13195184,0.11956076,0.08884722,0.100389436,0.088917494,0.11551006,0.16134511,0.16439754,0.12159652,0.1577642,0.19102108,0.10133071,0.10407705,0.09730572,0.09955789,0.08730221,0.1266643,0.10678912,0.0957753,0.10095036,0.12430049,0.13729319,0.13784456,0.13013074,0.139074,0.14107043,0.140689,0.10294577,0.105859265,0.11891367,0.11669172,0.123545706,0.10315101,0.10822755,0.09789755,0.122965485,0.099393986,0.101234935,0.0982729,0.119390704,0.12341847,0.12581456,0.09321503,0.12584919,0.11515464,0.14570695,0.153818,0.15291712,0.16393586,0.1456592,0.11278855,0.1008652,0.15664516,0.13518514,0.1281586,0.11188703,0.11084133,0.13151628,0.12016901,0.10980292,0.101392046,0.12877214,0.08989134,0.083512664,0.104535274,0.124721475,0.15147518,0.10772249,0.09580603,0.12498454,0.17428076,0.15463701,0.14828713,0.13541469,0.13649991,0.09689414,0.10686568,0.14733501,0.15697347,0.15082301,0.132804,0.1248287,0.14017223,0.113001086,0.10414545,0.12765375,0.12326027,0.1136343,0.105587855,0.13237971,0.13078439,0.10737099,0.12139797,0.17927057,0.14086032,0.13499121,0.11682088,0.12086798,0.13325827,0.16408895,0.19361858,0.16881122,0.16650286,0.14777766,0.13397314,0.12864888,0.121638484,0.13099976,0.13919318,0.12003661,0.11006905,0.104926065,0.12404882,0.12160074,0.123680234,0.11559217,0.12596819,0.13838995,0.096166566,0.103135854,0.15189797,0.12791929,0.122291654,0.11555936,0.11809985,0.10691156,0.12907048,0.11582299,0.10524776,0.10219206,0.10182532,0.09270503,0.09348992
0.14085981,0.16760638,0.25476363,0.12123003,0.12907037,0.15039979,0.13440284,0.1401509,0.13286394,0.12968719,0.14053848,0.14499821,0.5573918,0.12496508,0.1513917,0.15130027,0.1424958,0.16763094,0.15631703,0.14709641,0.17509101,0.17033671,0.18717831,0.1556568,0.15243424,0.10695549,0.11028107,0.08811328,0.13134433,0.14090115,0.14771856,0.1359993,0.12357496,0.1585497,0.13841899,0.12715562,0.1289968,0.15448782,0.1450616,0.17493857,0.1176066,0.1126798,0.1719066,0.14598949,0.13497016,0.10312572,0.10260302,0.13002823,0.14647143,0.11988451,0.11565007,0.117487274,0.15110765,0.12563692,0.12587115,0.11522029,0.12872174,0.111524835,0.1427538,0.14900371,0.14888357,0.16268846,0.13800138,0.1322064,0.10667397,0.16033295,0.121971324,0.13413078,0.14444633,0.13356562,0.14127901,0.19166322,0.104353085,0.15509528,0.15652896,0.09197039,0.10747193,0.11748826,0.14258857,0.124363266,0.112631075,0.094187506,0.10970841,0.1173676,0.12153788,0.10828905,0.10903289,0.12590495,0.13600011,0.13623317,0.13775918,0.098524734,0.11557753,0.10138765,0.112592235,0.1276102,0.11606597,0.13067129,0.12178453,0.12991792,0.124821566,0.13230431,0.17020147,0.16509551,0.12422485,0.1199272,0.14150654,0.13693064,0.12953179,0.162884,0.14105473,0.1346355,0.12954676,0.15273097,0.11417827,0.26843458,0.1462287,0.13562123,0.1110268,0.14645435,0.1415231,0.1521644,0.14428592,0.16767687,0.16833627,0.13918582,0.15464619,0.14322633,0.13530508,0.14559287,0.18959269,0.19863658,0.16661148,0.16463637,0.15663661,0.14533544,0.13963081,0.132304,0.104934745,0.12741178,0.12521157,0.12925614,0.10507762,0.10158077,0.12766752,0.12499285
0.091528974,0.10193256,0.20753321,0.11550981,0.12145474,0.1405199,0.13158801,0.1557189,0.1414729,0.122424,0.116364665,0.108099066,0.2553469,0.105121,0.1200902,0.110525146,0.12669651,0.14522973,0.12151331,0.12715647,0.13619787,0.13634713,0.25729164,0.21619153,0.10639568,0.10870959,0.094733566,0.081446044,0.12171379,0.13367303,0.11075009,0.09605811,0.09276719,0.16452335,0.16632423,0.12773912,0.10742268,0.119031064,0.12769644,0.1168137,0.086747155,0.08910181,0.11517433,0.11306421,0.11425891,0.10450107,0.10602448,0.13052273,0.12393488,0.10503248,0.100333996,0.098253466,0.15011911,0.12463849,0.114415474,0.123424985,0.12919037,0.115672,0.13637134,0.12499148,0.11437496,0.11078223,0.10264098,0.099095084,0.08532219,0.10247699,0.13634515,0.110392444,0.12167806,0.1223155,0.10387093,0.15461339,0.12178134,0.14793482,0.14543577,0.084900446,0.098361924,0.110170215,0.14093523,0.124268316,0.11469903,0.08948084,0.116956905,0.115104966,0.14058784,0.13217764,0.11370546,0.12022669,0.08900246,0.109693974,0.11573216,0.10410103,0.13782854,0.0987756,0.10858363,0.09986683,0.09791624,0.115055725,0.11279753,0.10096355,0.14616533,0.12890665,0.15602233,0.12641093,0.10273422,0.12107044,0.11204161,0.105600476,0.12560408,0.14299874,0.12665935,0.11107655,0.09464762,0.124545656,0.099162705,0.16999282,0.12720464,0.12579517,0.1105746,0.095876634,0.11951891,0.12440692,0.11270451,0.10566333,0.10077975,0.105455145,0.10830034,0.11427077,0.11460181,0.10591198,0.12423297,0.13285431,0.1025068,0.17507261,0.14798345,0.12937635,0.12082227,0.1509974,0.1079032,0.11105829,0.10044008,0.112868845,0.0941302,0.1009726,0.1185174,0.09942289
0.121573836,0.12264229,0.18956162,0.12380083,0.12845048,0.16360815,0.1360757,0.14944048,0.114032544,0.09410508,0.13049546,0.16083153,0.19226508,0.16104859,0.15939796,0.13693154,0.15239094,0.10913416,0.14103508,0.16486003,0.15424211,0.13028641,0.15028125,0.15083782,0.1094547,0.11504746,0.12079191,0.10579317,0.09182026,0.10327223,0.09517623,0.11754073,0.10507327,0.12532502,0.14399378,0.17639203,0.13533154,0.12275446,0.13623787,0.14407857,0.12162283,0.11006572,0.11418431,0.11504834,0.12189218,0.109577075,0.10063868,0.08433867,0.10494484,0.13283974,0.10867556,0.09771067,0.115690015,0.12025736,0.12210461,0.09595293,0.101213455,0.09727676,0.12133506,0.16735977,0.17461835,0.17248638,0.1276465,0.100086235,0.09034136,0.14715797,0.10414838,0.1075176,0.12047794,0.095035054,0.1219133,0.12869464,0.109364055,0.08803837,0.1136607,0.084164135,0.07804322,0.074348465,0.11882097,0.13210456,0.10615407,0.0930759,0.10425452,0.12561762,0.1126966,0.13058183,0.098699376,0.10256081,0.10090089,0.10210181,0.13709624,0.13510218,0.12557752,0.13768968,0.11994532,0.12289168,0.115582615,0.16174269,0.13465905,0.10009723,0.10573026,0.10852459,0.18468481,0.1374504,0.12693514,0.13528863,0.12648588,0.16085698,0.15517864,0.18470214,0.14473103,0.11276598,0.12350013,0.1234339,0.119191125,0.15174717,0.16566664,0.153731,0.12674037,0.11996706,0.11540173,0.13682571,0.1274808,0.10817995,0.123778485,0.15393522,0.11253845,0.10260247,0.10304016,0.10894329,0.15926881,0.108920775,0.098488696,0.1404403,0.11583638,0.10908046,0.09832946,0.13789399,0.10032578,0.15060769,0.15295288,0.14037928,0.10442245,0.13197315,0.09090694,0.13297352
0.25851846,0.24390423,0.31080446,0.16548601,0.16372736,0.16387473,0.14032601,0.14929605,0.147682,0.13267197,0.15010193,0.19150461,0.46835858,0.18227492,0.18247859,0.19700545,0.18987957,0.24476711,0.20937145,0.23953234,0.2129372,0.17771758,0.21677811,0.21021809,0.20446707,0.15421185,0.17463543,0.15907054,0.22393394,0.22134791,0.16914307,0.15068226,0.17627276,0.23290268,0.20840725,0.18963724,0.19915575,0.17561634,0.20467693,0.21398285,0.15142034,0.17659885,0.19302708,0.18417276,0.17727473,0.1546242,0.17703462,0.20324153,0.20650193,0.1600675,0.1594753,0.14112349,0.22017784,0.18814176,0.17570834,0.16279583,0.1746526,0.15555353,0.19688533,0.20974216,0.21951269,0.22340094,0.20762427,0.20700483,0.17679372,0.23217607,0.21782333,0.20778981,0.21597455,0.20647159,0.17550439,0.19130585,0.18468632,0.21049367,0.17369263,0.15128045,0.1486407,0.1625994,0.25243282,0.21134686,0.19229299,0.16800354,0.174428,0.20530322,0.22013701,0.21139707,0.18229263,0.19543016,0.15844098,0.1710897,0.1947424,0.18067524,0.20355129,0.18103607,0.21945012,0.19916882,0.17145078,0.17666887,0.1850575,0.17918146,0.1613578,0.15914348,0.25703543,0.28129515,0.14196616,0.16215713,0.18883404,0.16495125,0.18522646,0.24823788,0.15998955,0.14607891,0.17509615,0.19904302,0.19900505,0.29352185,0.17199805,0.16843529,0.19926664,0.22614235,0.18160741,0.23477659,0.25911877,0.229785,0.21511224,0.19704303,0.20174176,0.25025198,0.21880989,0.24586947,0.48084727,0.26714185,0.23809607,0.26851442,0.17676316,0.17023888,0.16168113,0.20026812,0.17997989,0.15525557,0.15145823,0.16932863,0.14011987,0.1618407,0.16974145,0.11270081
0.18917497,0.19133438,0.24027248,0.12342848,0.11913262,0.2020623,0.11542082,0.13869987,0.13256367,0.10315954,0.1624192,0.21319152,0.29708403,0.15535475,0.101415135,0.062878035,0.10677252,0.15056802,0.09982922,0.106814496,0.14612998,0.1459432,0.14864893,0.13731092,0.14640273,0.14236252,0.08701625,0.118667506,0.13328472,0.13180026,0.09716082,0.12330286,0.12321867,0.20690411,0.13686866,0.13495332,0.14894526,0.1413217,0.21443929,0.15616587,0.1596363,0.14554273,0.15002264,0.13546303,0.1703926,0.15757853,0.18135177,0.15493476,0.14197324,0.11397752,0.12103463,0.111708194,0.15156831,0.16443326,0.15155019,0.118619986,0.08893824,0.10924273,0.19157927,0.1302911,0.15253712,0.1384694,0.20722368,0.19127662,0.1710374,0.2736383,0.21212189,0.2016892,0.17231011,0.1766422,0.1866106,0.17939141,0.19147721,0.1711174,0.17374443,0.08749026,0.13711661,0.10917452,0.21677944,0.18232106,0.12455934,0.14264934,0.11794707,0.16457148,0.17286095,0.13482557,0.14448904,0.15247941,0.11893155,0.12347581,0.22059731,0.116018854,0.15284051,0.13033946,0.16985878,0.1714876,0.17194474,0.18044841,0.16854748,0.20978682,0.17092144,0.07611185,0.28658366,0.2391024,0.12287397,0.13666837,0.26275194,0.1791746,0.1729329,0.121951126,0.113358095,0.07339038,0.14780603,0.38097277,0.37106007,0.5426891,0.16968763,0.403029,0.24374424,0.47626147,0.20595641,0.25961345,0.24164796,0.26610392,0.35620904,0.33420253,0.42709488,0.42881358,0.25116703,0.43699414,0.8225826,0.60314065,0.35784787,0.20357156,0.18301505,0.20809107,0.3707495,0.21313909,0.15912813,0.14947772,0.11076926,0.100749604,0.11531336,0.09760319,0.109303385,0.08048795
0.11852239,0.088443615,0.1486201,0.09009727,0.1389954,0.12909155,0.1190402,0.10344853,0.084311955,0.07871689,0.12032407,0.13370097,0.3832737,0.11696965,0.15034705,0.112535045,0.1890166,0.12663157,0.11696658,0.14574848,0.12268175,0.14999995,0.1261847,0.17410688,0.13934849,0.08882969,0.098724954,0.1139132,0.104608536,0.106678195,0.100927606,0.14582787,0.13894928,0.15331066,0.18639578,0.15696125,0.17484695,0.19896127,0.19711228,0.2431913,0.20838803,0.22799914,0.22796081,0.22210307,0.15396135,0.113713816,0.17357726,0.16636887,0.16778955,0.1456432,0.157132,0.14520973,0.17235126,0.17338307,0.17342983,0.1580276,0.15950151,0.13725083,0.16256198,0.19412029,0.21541642,0.17828318,0.18455583,0.20024388,0.19279589,0.255834,0.2910618,0.2348835,0.24519968,0.22742252,0.1936198,0.17199162,0.2040888,0.1911895,0.18428005,0.1108651,0.16935228,0.14587606,0.18337291,0.20251456,0.18620014,0.18077496,0.16230625,0.17438574,0.20088607,0.21778096,0.19180556,0.16943736,0.14295758,0.16871879,0.18183202,0.1706451,0.23084469,0.19025154,0.21597807,0.24149463,0.22813927,0.21482876,0.19470444,0.22893098,0.15572838,0.10913072,0.13812552,0.13563685,0.106592774,0.10334181,0.10527839,0.12104955,0.109532975,0.15502727,0.10567388,0.09246803,0.08404216,0.10695925,0.09854088,0.18063515,0.13276604,0.12233724,0.18051487,0.1295799,0.12559608,0.36348495,0.2304399,0.120246485,0.1569736,0.28431103,0.17004499,0.2741124,0.22627337,0.150377,0.22121204,0.15132204,0.16950044,0.16668743,0.15289065,0.1605917,0.10992213,0.17689793,0.083808385,0.108152956,0.15464494,0.15570717,0.09843957,0.12690492,0.10790301,0.12554246
0.14364548,0.179338,0.17550354,0.111489534,0.11206534,0.12232198,0.0962723,0.104796536,0.10542118,0.102721,0.10931077,0.14434265,0.27098525,0.13173,0.1369531,0.08546617,0.16945931,0.20082998,0.15973087,0.19363673,0.19966209,0.14227687,0.19582708,0.20110275,0.15231305,0.10385257,0.111932166,0.106188454,0.12983757,0.17537425,0.14651638,0.12577096,0.12637763,0.19109637,0.19087791,0.16476333,0.18339773,0.16894954,0.19444409,0.16888475,0.15076858,0.14235146,0.17717713,0.17508158,0.17403235,0.13095936,0.14112726,0.14665543,0.155378,0.13761131,0.12707189,0.13439345,0.16650917,0.15412058,0.16299886,0.1500839,0.17446996,0.12467275,0.18596822,0.19425412,0.16155255,0.16312943,0.19801554,0.1366198,0.13069876,0.18157235,0.20168582,0.16761215,0.17316668,0.17644118,0.19843335,0.16492064,0.13689971,0.13709165,0.14765163,0.10575156,0.121291466,0.123530634,0.14777802,0.14740539,0.15801205,0.14883271,0.15798958,0.1752176,0.19454469,0.21618178,0.20472106,0.18632497,0.12342762,0.16106336,0.20587595,0.23576006,0.1948404,0.17846678,0.18872188,0.1720724,0.15506198,0.17171545,0.18845043,0.20588301,0.13715844,0.11296119,0.16337246,0.18982129,0.10061362,0.11837469,0.14842544,0.110193126,0.11263694,0.11790404,0.086040586,0.09871721,0.09107369,0.10522926,0.10224802,0.16165046,0.1497823,0.12934884,0.108883195,0.1104202,0.14043556,0.12129474,0.10629128,0.1240669,0.14710131,0.12508982,0.14458242,0.20449767,0.16546953,0.18792245,0.5274576,0.2155413,0.3121513,0.42263207,0.19144231,0.25125656,0.3380302,0.26879188,0.12619373,0.11403626,0.109197535,0.112438135,0.15326008,0.180278,0.16649537,0.09738189
0.15419844,0.10938232,0.19768082,0.092616476,0.10599396,0.11184138,0.13141282,0.1215613,0.13705845,0.09350182,0.103525385,0.090678774,0.21361382,0.08496545,0.092879705,0.07476349,0.11047346,0.14926846,0.090800405,0.09205802,0.10427524,0.13144,0.15080805,0.16565886,0.09203278,0.30468333,0.10112523,0.29743215,0.26672268,0.23550718,0.13332449,0.12752308,0.11402536,0.20987882,0.19245197,0.17747894,0.15602444,0.15252851,0.1515412,0.14389376,0.1533906,0.15667832,0.15985322,0.14739998,0.25031507,0.31181005,0.40003023,0.3320531,0.23128808,0.13089553,0.10161059,0.1251384,0.23242685,0.15782334,0.18663983,0.1903562,0.16910946,0.15483256,0.17886566,0.16989212,0.14486012,0.14648119,0.1559888,0.115158446,0.10961601,0.11384635,0.13123433,0.14213027,0.14615205,0.13371412,0.2517662,0.3266393,0.42326522,0.37786147,0.15792222,0.104123086,0.11880804,0.12650442,0.23399748,0.19139402,0.14204249,0.15129225,0.177593,0.16068485,0.12861405,0.14904666,0.16230038,0.1424217,0.12084106,0.09989853,0.11528082,0.11308806,0.16200477,0.15585014,0.14120361,0.12432511,0.10406474,0.09393236,0.09375045,0.28837004,0.37077934,0.13945328,0.09957102,0.095175415,0.07955593,0.081485264,0.1283132,0.09245512,0.07839672,0.12610427,0.097034164,0.069537714,0.08489021,0.09163081,0.09458801,0.14941588,0.120278634,0.13297623,0.116255626,0.15068264,0.114267126,0.103126496,0.10674976,0.09353802,0.1234025,0.115908146,0.1272791,0.13164619,0.10129263,0.09752595,0.16538048,0.13234872,0.12752298,0.12759039,0.11466353,0.09808863,0.09201319,0.1170858,0.07838769,0.07865828,0.08058104,0.09062265,0.07403962,0.10737691,0.11703032,0.0906799
0.33063287,0.11952107,0.20102875,0.09884372,0.10006842,0.1109612,0.093305334,0.101491556,0.098997675,0.075623885,0.10349581,0.11652385,0.09863724,0.12156168,0.11366834,0.102664374,0.09936037,0.114433184,0.11891678,0.11344892,0.11761568,0.09405362,0.1213363,0.13454269,0.130143,0.23867755,0.13506432,0.1723124,0.12967324,0.12325559,0.10929748,0.087145984,0.09865788,0.15111129,0.14640494,0.12873492,0.109902,0.11080956,0.14396836,0.1051507,0.08403161,0.12162923,0.09857818,0.100743815,0.1779909,0.2177967,0.22587189,0.15856743,0.112420775,0.10711515,0.09841579,0.10303108,0.12228709,0.112169966,0.11804737,0.11684289,0.1074838,0.089101315,0.16454057,0.14729358,0.08773686,0.09618425,0.096783616,0.11430876,0.09258094,0.13749427,0.1358613,0.11678731,0.09633224,0.10520334,0.15353669,0.23379359,0.21767718,0.14996706,0.100299135,0.08551485,0.08429423,0.09492874,0.13636816,0.1271485,0.11503436,0.087767474,0.10296775,0.12036882,0.09643997,0.12106019,0.119269475,0.113294244,0.08022062,0.10372049,0.13933083,0.11917447,0.12422914,0.1164104,0.11392148,0.11117267,0.09469798,0.088888116,0.09769927,0.19001813,0.39358574,0.21514887,0.1341676,0.0845384,0.10382766,0.106302895,0.12010997,0.12692346,0.085675664,0.1180692,0.09802253,0.106167324,0.094768584,0.10294467,0.096695974,0.12962046,0.119729236,0.12056723,0.08981993,0.1262983,0.105055094,0.11282314,0.103151284,0.11018203,0.11097682,0.09876317,0.10246708,0.10850006,0.092446804,0.080538526,0.12290041,0.10619565,0.08800496,0.0868058,0.09038429,0.079954565,0.103193305,0.11318584,0.10868236,0.09330037,0.09232378,0.07579552,0.0826114,0.09196235,0.09759978,0.10467139
