step,entropy
0,
1,0.6380459
2,0.6608434
3,0.15821846
4,0.040312562
5,0.0021149004
6,0.0002505021
7,0.007021897
8,0.00019279007
9,0.0019768327
10,0.0001499283
11,0.0010858976
12,0.039211176
13,0.006112014
14,0.0035295659
15,0.71976954
16,0.5761442
17,0.7231265
18,0.705747
19,0.8629012
20,0.0005546079
21,1.8423759
22,0.0020470798
23,0.44332033
24,0.4824591
25,1.1840255
26,0.036052525
27,0.70448947
28,1.2371817
29,0.0021389527
30,1.5219297
31,1.2001079
32,2.7539132
33,1.2037991
34,0.00018440525
35,0.00086864486
36,0.56842995
37,0.04136102
38,6.134326e-06
39,0.00017915669
40,0.013705269
41,1.3085736
42,0.867126
43,0.43944356
44,1.6279595
45,0.057025585
46,0.00073308544
