step,head_agreement
0,
1,0.2620712
2,0.21530302
3,0.18064421
4,0.21636398
5,0.26579976
6,0.2512296
7,0.19298306
8,0.29741484
9,0.26374096
10,0.29824823
11,0.2488555
12,0.30436695
13,0.23539832
14,0.21670295
15,0.31667176
16,0.2483756
17,0.2479346
18,0.2415904
19,0.19335188
20,0.19258675
21,0.28384098
22,0.123195335
23,0.2194399
24,0.2841424
25,0.1903128
26,0.121890485
27,0.37397954
28,0.22348936
29,0.18098013
30,0.17034477
31,0.25005695
32,0.210203
33,0.1601583
34,0.21658398
35,0.2860019
36,0.27954507
37,0.34011534
38,0.21752317
39,0.2817679
40,0.26557794
41,0.20102094
42,0.23313613
43,0.20309883
44,0.2645163
45,0.2856961
46,0.2063694
47,0.18084386
48,0.18924801
49,0.086784884
50,0.19589129
51,0.138254
52,0.19068566
53,0.15816452
54,0.11015483
55,0.11150072
56,0.14567885
57,0.1267273
58,0.118069835
59,0.21296853
60,0.1792586
61,0.2368924
62,0.20982836
63,0.26162168
64,0.21800455
65,0.1314507
66,0.18117653
67,0.090303026
68,0.14200453
69,0.1325441
70,0.1241853
71,0.18044336
72,0.18815835
73,0.21174735
74,0.12861669
75,0.1753601
76,0.11683785
77,0.1324274
78,0.17864141
79,0.21804282
80,0.1558376
81,0.15706213
82,0.11113984
83,0.16068767
84,0.15495814
85,0.15377162
