0.006150681,0.2703461,0.29378614,0.25381473,0.28117052,0.24424012,0.2818217,0.29077652,0.25104436,0.26773164,0.2736604,0.2960086,0.29373872,0.26134598,0.24320988,0.27344355,0.2795592,0.29765826,0.24407071,0.30214188,0.24818309,0.2921861,0.26758507,0.26734912,0.28788623,0.24533884,0.2637666,0.28703508,0.26940536,0.2624178,0.24556391,0.28913727,0.24876778,0.28305155,0.28297922,0.23981047,0.29056937,0.28584242,0.26876393,0.2646373,0.24462824,0.278591,0.29799828,0.26724198,0.2740188,0.30033392,0.25602505,0.2793222,0.24400127,0.29700702,0.27416107,0.24669825,0.27068096,0.29393947,0.30005488,0.2476236,0.30025014,0.2540488,0.24434227,0.2759392,0.30204657,0.25112814,0.2666204,0.2655272,0.2656727,0.29592967,0.24520418,0.30560175,0.27456042,0.24883951,0.24449639,0.26996782,0.29441985,0.3013582,0.26186904,0.29829565,0.24890801,0.2786794,0.26892796,0.27430567,0.301686,0.25224116,0.2702369,0.24631906,0.27526727,0.26494268
0.16769126,0.07238256,0.17153692,0.10497517,0.07975199,0.046833754,0.08400998,0.06123105,0.057404216,0.06597934,0.08270119,0.072942466,0.056757454,0.09338921,0.06593746,0.06594042,0.08943853,0.07253969,0.062914185,0.1001487,0.038067807,0.07408543,0.070522554,0.057801966,0.0672681,0.0813004,0.056496635,0.047374573,0.053366233,0.042377274,0.051173728,0.07048637,0.056936957,0.09125366,0.056723416,0.07195731,0.06776613,0.06183172,0.09374952,0.050607663,0.06239369,0.07906368,0.06872999,0.05301403,0.10574938,0.16871841,0.101532444,0.057028472,0.0710168,0.07646314,0.06994658,0.039543744,0.05566863,0.063248836,0.064069286,0.067599505,0.079633445,0.054751717,0.07792871,0.07695853,0.11783945,0.09667813,0.05513912,0.06262992,0.06103884,0.05166084,0.053635843,0.1132771,0.05760542,0.038325854,0.067326926,0.05233284,0.121913135,0.09431563,0.116342075,0.09803042,0.058385722,0.07488996,0.049600217,0.051852517,0.0698745,0.082588166,0.05742673,0.05140565,0.047914,0.048151974
0.061083797,0.09103164,0.0891642,0.07573825,0.052354816,0.046840444,0.064838044,0.03992422,0.07364085,0.0393906,0.04990801,0.07947839,0.04055969,0.041321073,0.026731042,0.033125777,0.045483757,0.04503401,0.056441654,0.04781388,0.0517877,0.08822257,0.083364,0.065272756,0.06921418,0.056732103,0.0475474,0.04986219,0.05987047,0.06267571,0.05728021,0.08164284,0.09098116,0.037971023,0.027115436,0.03132651,0.06819739,0.07398436,0.049090333,0.065495625,0.16501677,0.11452973,0.119808435,0.06348515,0.06262135,0.077822216,0.05316539,0.038142573,0.0340224,0.038014352,0.042592887,0.030949654,0.03718933,0.027888801,0.02870581,0.038961753,0.04768253,0.06903432,0.056890737,0.036403652,0.050683085,0.03275184,0.025523845,0.031068064,0.027414296,0.029123498,0.029572073,0.038115095,0.03804826,0.039545354,0.02908456,0.04619519,0.06652492,0.06490389,0.080237456,0.0405317,0.03771146,0.03600792,0.032973576,0.051251713,0.06475105,0.03236011,0.025362527,0.032864224,0.041812163,0.03817553
0.03126779,0.044530213,0.04489352,0.031116279,0.04134296,0.019039426,0.012876377,0.018872704,0.01819838,0.020997016,0.0192712,0.030345865,0.024528084,0.013060779,0.016737048,0.01780355,0.02489658,0.029818647,0.04600384,0.025661753,0.031341866,0.06111013,0.030144893,0.02977952,0.023411803,0.030368729,0.037695263,0.017107744,0.016643979,0.023304597,0.021456791,0.012391847,0.024180636,0.029109417,0.015480916,0.017849399,0.026190387,0.033974405,0.020890057,0.03323011,0.030297212,0.046508193,0.032725662,0.026962472,0.023702167,0.037356425,0.020932501,0.025437806,0.029440574,0.031288654,0.03390757,0.018848808,0.023461552,0.023207972,0.024244087,0.022092775,0.017891807,0.019282116,0.033239167,0.021822542,0.046123285,0.027856503,0.02343246,0.013643213,0.019027503,0.018920776,0.022733342,0.015783623,0.024352305,0.016750295,0.013152309,0.020891946,0.03666603,0.03075096,0.038235333,0.025300844,0.036980778,0.011393406,0.019397676,0.0255618,0.033027828,0.019087432,0.021256205,0.020625513,0.020569209,0.027483
0.11478927,0.089763224,0.072575666,0.06566797,0.084736705,0.05254551,0.049732264,0.052496474,0.042718716,0.039343618,0.04771817,0.07863354,0.06637628,0.050467502,0.04709361,0.053134006,0.047195878,0.06267093,0.071144246,0.05924266,0.07418683,0.10539804,0.08188778,0.091741666,0.072508276,0.07322085,0.07023625,0.07374151,0.06822345,0.05614255,0.052678995,0.052150708,0.0654922,0.048191797,0.049454015,0.05691383,0.06370476,0.07381349,0.06107419,0.06275554,0.14505792,0.15844741,0.14446104,0.118963115,0.062192738,0.104451,0.046650693,0.047846876,0.05678431,0.049812246,0.07289876,0.061108515,0.055432897,0.053284287,0.055058114,0.06219435,0.08951326,0.058179516,0.05224954,0.044273827,0.15053765,0.03813788,0.036660098,0.035432775,0.037632883,0.030374572,0.04178635,0.050306194,0.07802064,0.052158587,0.04416104,0.0560915,0.058901396,0.10013989,0.059808925,0.057609014,0.05928084,0.04920993,0.058844153,0.062832974,0.08466721,0.049208883,0.045908555,0.06103717,0.05942615,0.052072927
0.06510636,0.09380769,0.071183026,0.07475133,0.1213739,0.062141545,0.029228596,0.054033734,0.052343532,0.02247605,0.07527924,0.05590701,0.044663087,0.025487717,0.027392663,0.040526208,0.05372058,0.04188573,0.07557032,0.08722945,0.047605973,0.075313166,0.058188505,0.06512634,0.059698533,0.06156513,0.054283794,0.07812804,0.06107232,0.042586822,0.03338373,0.06691939,0.07683056,0.029376913,0.034503773,0.041930854,0.0469368,0.055263516,0.07273924,0.061656836,0.066619225,0.08930276,0.0921829,0.050660037,0.056118324,0.085550755,0.051102694,0.037616592,0.050289743,0.03959685,0.059639663,0.037343368,0.040973447,0.027406635,0.029502379,0.050441187,0.06553768,0.037006605,0.030985616,0.030322433,0.1415032,0.025308602,0.033506338,0.025004733,0.031346582,0.021731772,0.042194396,0.043935325,0.036776517,0.04209386,0.02552215,0.032568283,0.04722813,0.065268405,0.048895802,0.035261385,0.0368495,0.036056872,0.025679145,0.02982708,0.06426764,0.033675987,0.02401815,0.05638842,0.033807546,0.024581635
0.10219787,0.1190913,0.09916224,0.06641758,0.09048426,0.08092003,0.051535655,0.06362108,0.064102404,0.050470665,0.09392458,0.1050845,0.078236036,0.06307147,0.054203514,0.07964062,0.06344823,0.06485906,0.111994125,0.106359094,0.059951544,0.088788755,0.057763938,0.07497023,0.12347827,0.080945134,0.052283734,0.14114654,0.088222116,0.06926358,0.07635299,0.091502264,0.07528523,0.049902674,0.05409916,0.06646401,0.08212051,0.13207874,0.07005222,0.09587992,0.1630273,0.12114518,0.14288664,0.07033566,0.062203754,0.09998783,0.042394042,0.047003638,0.06736329,0.06892846,0.086157694,0.052145828,0.06702749,0.05201582,0.04867606,0.07567223,0.08592794,0.06672131,0.05564665,0.076988265,0.14175668,0.04125341,0.045795888,0.0546927,0.045726012,0.04525378,0.07326844,0.04970535,0.0665343,0.056442384,0.04437277,0.052522127,0.051842332,0.12284142,0.058422092,0.05124655,0.057744343,0.05274367,0.05036471,0.087677024,0.08119454,0.03976286,0.040489405,0.053893827,0.06682366,0.049277667
0.15766414,0.16218215,0.11375291,0.11888926,0.13482375,0.14960629,0.11593748,0.1289758,0.1233002,0.09704424,0.16625202,0.10868243,0.121991456,0.10942302,0.15165445,0.18622844,0.15644877,0.13586591,0.17951135,0.1291047,0.12807176,0.20806517,0.15167134,0.16943866,0.21364188,0.13091198,0.101051904,0.16664821,0.11085363,0.11183639,0.0980902,0.13597874,0.1803795,0.09975288,0.09853634,0.13198018,0.10886568,0.16979958,0.13714744,0.13709277,0.22363563,0.21760851,0.17657167,0.14600617,0.15727706,0.14592575,0.10858624,0.14767826,0.1447406,0.12430367,0.17136076,0.124062404,0.16865163,0.10855088,0.10056917,0.16433184,0.17406473,0.15443693,0.119996436,0.15824455,0.22358227,0.11069277,0.124337316,0.12363669,0.09224211,0.1123934,0.14762263,0.11495995,0.14087312,0.12466267,0.091531135,0.1296314,0.1469215,0.0879535,0.12701534,0.14363968,0.14133099,0.11258354,0.1262731,0.13749568,0.20312086,0.113655634,0.11915414,0.13690686,0.12578455,0.08742743
0.16207331,0.16393578,0.11236675,0.11284046,0.13205801,0.14976625,0.13955353,0.111703455,0.07413349,0.07095484,0.13161147,0.09828526,0.11155111,0.078264005,0.12963167,0.19081019,0.14583072,0.12016771,0.1812049,0.13519631,0.15127394,0.21758182,0.13886757,0.1553337,0.22296815,0.098656185,0.06577912,0.16603142,0.10330241,0.1370298,0.10765215,0.10094464,0.16602628,0.09981565,0.10340805,0.13588642,0.16360743,0.16978808,0.103442915,0.1123206,0.23792234,0.2170106,0.23066388,0.14607492,0.10917923,0.11420198,0.09949682,0.08980541,0.13788663,0.1308452,0.16300665,0.0868434,0.14147726,0.08659871,0.09974266,0.13536273,0.12939219,0.089813136,0.09365409,0.12479775,0.281172,0.09953727,0.09868768,0.085303485,0.06378853,0.066040345,0.12647548,0.08679915,0.10023769,0.09567606,0.061203547,0.120366685,0.103511825,0.104676805,0.089706525,0.09184626,0.1051296,0.072433874,0.06940857,0.09722518,0.2542961,0.10873998,0.08675809,0.09583066,0.10491974,0.058392446
0.15274388,0.18373369,0.113961756,0.14734648,0.13733183,0.13778602,0.12519868,0.1641299,0.16895111,0.15636511,0.15021062,0.16138889,0.15443134,0.12248971,0.19069843,0.18530636,0.16970225,0.16474599,0.19070691,0.12548825,0.15284374,0.18523206,0.16767524,0.20567879,0.21442151,0.13671033,0.11842703,0.18266971,0.12058296,0.13976778,0.124122314,0.14307909,0.15918367,0.14684145,0.1665254,0.21817443,0.19821036,0.24140254,0.17050427,0.17966187,0.24923809,0.22792229,0.22523001,0.15998231,0.13116288,0.13479307,0.10406678,0.11833617,0.16401833,0.13031594,0.144348,0.14028396,0.12352875,0.124360524,0.12291535,0.15954351,0.16863726,0.16137667,0.12493113,0.1051897,0.20983541,0.09334614,0.08865243,0.1088733,0.082054056,0.09270638,0.11164982,0.08930867,0.120074585,0.12505989,0.08898522,0.12686135,0.1266016,0.116022624,0.10844603,0.15635012,0.14532246,0.12890416,0.12033289,0.124584235,0.17783524,0.10352879,0.1051131,0.13064009,0.14380497,0.090384305
