0.18812245,0.14467089,0.09233498,0.13171403,0.09914929,0.15013485,0.026145572,0.028521406,0.13142496,0.16163881,0.12733386,0.12268637,0.069931984,0.07105885,0.07304781,0.10812896,0.079950005,0.06461885,0.09576809,0.060119316,0.08924267,0.2512533,0.18745431,0.15423262,0.03554304,0.05969032,0.04102775,0.08268328,0.0676424,0.10125105,0.04613753,0.075522155,0.076048255,0.0895022,0.09251263,0.057590313,0.03902413,0.10130571,0.051060643,0.05279758,0.18478915,0.054144695,0.03199691,0.027365202,0.08542888,0.13160403,0.015217837,0.24533153
0.12115005,0.020028213,0.050383843,0.03091557,0.014533239,0.027264828,0.01249902,0.015178244,0.008467778,0.012736285,0.024192005,0.008955202,0.010637395,0.012381755,0.008612112,0.008453778,0.023997745,0.0042099557,0.005936329,0.005135868,0.016384745,0.020861072,0.024461426,0.011601389,0.0059341616,0.0049026287,0.003632386,0.014720439,0.01198867,0.01448368,0.014912294,0.012824386,0.011377031,0.007356707,0.015629755,0.012068806,0.029433725,0.04365462,0.0076940483,0.009131918,0.0249608,0.006637267,0.004213452,0.0042959307,0.00951346,0.013548997,0.003857156,0.059266686
0.2120759,0.050039195,0.06656464,0.06436384,0.11795904,0.08423313,0.19026217,0.042887677,0.08771319,0.09948177,0.1703569,0.054738257,0.06259701,0.1416672,0.10491871,0.021246724,0.03303934,0.015845133,0.059217848,0.13516065,0.050730772,0.13788792,0.29328266,0.28472483,0.0472831,0.04526774,0.010965407,0.07740643,0.07539498,0.08104515,0.10844086,0.010802267,0.02076849,0.013529625,0.03450579,0.07047161,0.038338806,0.023722678,0.014019626,0.024987467,0.1510739,0.025978824,0.017747436,0.018941497,0.13067994,0.018731957,0.020669186,0.22174168
0.035236552,0.021252068,0.047880832,0.07082105,0.023963727,0.01743412,0.008508164,0.009586203,0.018382194,0.010228221,0.017747652,0.0275911,0.005547597,0.00764058,0.010077828,0.01246245,0.016881194,0.0053728647,0.005572012,0.008099803,0.005297628,0.020657713,0.05373914,0.041527055,0.015742347,0.0066589233,0.01041715,0.021854518,0.0070336573,0.016853666,0.01957462,0.05059735,0.008905757,0.01745874,0.015008856,0.0138321305,0.008565754,0.019916339,0.014378815,0.011470518,0.0121835675,0.008998908,0.0062065544,0.0067647337,0.015455314,0.013076313,0.006743498,0.016558506
0.035653032,0.0066515882,0.020346483,0.025124062,0.020119607,0.016230606,0.019554641,0.00821759,0.013356836,0.017149141,0.009664605,0.013395364,0.0065788277,0.013031331,0.007893475,0.008723578,0.010725905,0.00968061,0.00862999,0.0065873405,0.019982753,0.032136556,0.013042509,0.022727402,0.007043751,0.010818654,0.013584443,0.018730272,0.01028765,0.015430845,0.0069319154,0.004832425,0.014235,0.0064649656,0.012409846,0.025044514,0.01659894,0.010367903,0.014461667,0.007144484,0.017791282,0.0062520006,0.011690171,0.009311505,0.010030358,0.0069335243,0.007093533,0.016277563
0.0094982255,0.013809879,0.008399569,0.011263819,0.008476799,0.009882916,0.008289821,0.0038232876,0.011061528,0.005669021,0.004257088,0.0037108234,0.0011682315,0.0042216657,0.0872065,0.01853125,0.0070872805,0.0029996445,0.003743317,0.08833918,0.007958531,0.0031482372,0.001822083,0.004432733,0.0018604621,0.0070222924,0.029033437,0.006792995,0.010554247,0.0048381244,0.0016283774,0.003487744,0.0030274498,0.0052649337,0.0015594529,0.0013602427,0.0014468444,0.0026482102,0.002959564,0.004930857,0.0052298834,0.0044889594,0.004671943,0.0054122037,0.0013707277,0.0018228805,0.0023158973,0.0040271725
0.03900581,0.006251727,0.009532261,0.011457913,0.03293188,0.012609825,0.020666895,0.0041562314,0.011183112,0.0066921064,0.0062823696,0.007708721,0.005285965,0.005515993,0.009722374,0.006092953,0.013094968,0.0050151497,0.004536949,0.010266705,0.01592128,0.033839457,0.014650949,0.011676253,0.009391533,0.013031215,0.0070794127,0.017575523,0.008173767,0.0130894855,0.009857083,0.0023523048,0.008761752,0.0057508424,0.013194572,0.009980024,0.0133425025,0.0042644166,0.011765297,0.006964323,0.032275762,0.007572538,0.006375066,0.006093052,0.00811535,0.00487652,0.004737436,0.018937772
0.028617509,0.011144199,0.010489638,0.009698751,0.014414887,0.011481859,0.023588568,0.013005371,0.012140155,0.014191316,0.025192449,0.018220037,0.011183114,0.017087238,0.017508727,0.008701248,0.016401209,0.005677582,0.016581679,0.03422356,0.020512145,0.020735841,0.014212004,0.011766728,0.004830378,0.015699007,0.019092748,0.02443343,0.015111674,0.015698263,0.021150405,0.007970171,0.022760125,0.007962225,0.011572933,0.012306225,0.0133755505,0.008801718,0.015324726,0.019404953,0.024523461,0.01476965,0.009665291,0.01513936,0.014278331,0.016672725,0.007760355,0.015535443
0.1232531,0.048191097,0.011257384,0.01762148,0.087416485,0.055503916,0.057028342,0.020117031,0.08389412,0.09992026,0.053284135,0.102190085,0.063994884,0.04768134,0.027795592,0.016207831,0.0375364,0.027790781,0.029249595,0.04128925,0.07765669,0.09756472,0.12654349,0.14227617,0.056577366,0.085609995,0.020144708,0.06831622,0.12659529,0.12695767,0.095693916,0.017088465,0.07424004,0.041974287,0.09663071,0.07810251,0.050881583,0.054953713,0.034489747,0.026928445,0.12117645,0.0822308,0.033162378,0.045615308,0.046764284,0.044797692,0.05328429,0.18046738
0.20146275,0.051204678,0.063746884,0.035934284,0.05198845,0.07925737,0.10570063,0.04477108,0.08734216,0.077096164,0.12870355,0.055977356,0.035035912,0.116050616,0.093835264,0.035737526,0.06366416,0.021885121,0.03706385,0.06964523,0.04289863,0.10106033,0.15806356,0.13527606,0.043796778,0.07275834,0.040048525,0.13291523,0.09616215,0.10867826,0.044668175,0.040804952,0.046366297,0.027309507,0.023921968,0.01948935,0.036650322,0.034926895,0.013639805,0.01717743,0.1768421,0.082187645,0.027340578,0.020165596,0.033125073,0.017724674,0.012562673,0.2604125
