step,per_step_all,per_step_mid
0,0.12930495,0.13901335
1,0.09251152,0.08703043
2,0.062398095,0.055984892
3,0.072037995,0.07097909
4,0.0718203,0.07657656
5,0.07869899,0.07587782
6,0.06751642,0.061499503
7,0.07644463,0.06673715
8,0.059470117,0.057416406
9,0.06587129,0.059278265
10,0.065107785,0.05725561
11,0.053108614,0.04703746
12,0.050719526,0.045697752
13,0.04487744,0.0324988
14,0.045010157,0.040370777
15,0.046835832,0.043258134
16,0.05713612,0.04822206
17,0.043762498,0.03471059
18,0.043578878,0.04177811
19,0.049835905,0.040262725
20,0.046674278,0.04179069
21,0.051905807,0.044916376
22,0.04267116,0.035739787
23,0.047124382,0.046872105
24,0.08522225,0.07887888
25,0.068065085,0.055960182
26,0.067188665,0.058089994
27,0.049886182,0.047267858
28,0.06481306,0.05857831
29,0.063429184,0.054492734
30,0.058227237,0.054024503
31,0.06126555,0.055368558
32,0.054542955,0.048055675
33,0.05462373,0.047983814
34,0.06754767,0.06448801
35,0.055351373,0.05080024
36,0.05017564,0.042187095
37,0.05429013,0.051186994
38,0.052726418,0.048900392
39,0.0475728,0.042560518
40,0.04976578,0.046762522
41,0.06905467,0.074843176
42,0.08573431,0.088391714
43,0.054000597,0.0402503
44,0.053684477,0.04911643
45,0.05176416,0.041058533
46,0.058396082,0.05056959
47,0.05046193,0.0450848
48,0.048340578,0.04451875
49,0.049077872,0.048136164
50,0.04483968,0.04185608
51,0.045061845,0.040106654
52,0.052330248,0.05177139
53,0.054150596,0.052227583
54,0.054686133,0.04971882
55,0.0511887,0.04539355
56,0.056054458,0.055486545
57,0.09577242,0.10633075
