step,per_step_all,per_step_mid
0,0.11159391,0.11721997
1,0.070801,0.06052861
2,0.042883035,0.03500202
3,0.05098585,0.048885264
4,0.06804178,0.062164523
5,0.05567106,0.049543418
6,0.05607504,0.05084273
7,0.097854115,0.09912557
8,0.07138585,0.07059929
9,0.056945454,0.05674754
10,0.069106124,0.06527007
11,0.053496663,0.048118338
12,0.057207387,0.049166635
13,0.04215157,0.03654561
14,0.044300828,0.036560144
15,0.041427914,0.03303287
16,0.042709216,0.027480077
17,0.04240248,0.038728043
18,0.052095495,0.046533953
19,0.048410177,0.040816
20,0.04653354,0.040979777
21,0.041920356,0.036378767
22,0.046009578,0.03841955
23,0.04367338,0.03855041
24,0.046587598,0.04445101
25,0.04301166,0.035649184
26,0.04887106,0.045407757
27,0.05051694,0.050173704
28,0.074100785,0.07220222
29,0.083993606,0.0862431
30,0.072484516,0.07347946
31,0.062385768,0.062786706
32,0.050410647,0.04990867
33,0.04864669,0.046866428
34,0.035832003,0.028707903
35,0.05352459,0.054029513
36,0.05075885,0.04660734
37,0.049008593,0.047440805
38,0.047347274,0.044379774
39,0.055452943,0.058711484
40,0.06952829,0.06888861
41,0.0515091,0.04657851
42,0.059166368,0.051947664
43,0.060047477,0.06022565
44,0.06614729,0.06286341
45,0.065547496,0.06602585
46,0.08190971,0.089866444
47,0.07359522,0.06763658
48,0.06851388,0.07099814
49,0.066770285,0.07141787
50,0.056185406,0.05414026
51,0.061118502,0.06252943
52,0.051295996,0.044464782
53,0.05800494,0.058135506
54,0.076666445,0.07855555
55,0.050459452,0.039248634
56,0.04319602,0.037971817
57,0.047260102,0.03915532
58,0.046567205,0.03849885
59,0.042785577,0.034240473
60,0.040434975,0.033919867
61,0.04236725,0.03727415
62,0.043528255,0.039848834
63,0.04657105,0.04309334
64,0.048036776,0.042551037
65,0.0400199,0.03265815
66,0.036392007,0.03151127
67,0.03821943,0.03267574
68,0.040659416,0.038169827
69,0.041610222,0.038662016
70,0.037162114,0.026350873
71,0.042901356,0.04028563
72,0.045607008,0.043147862
73,0.04748159,0.044359744
74,0.042964328,0.04003666
75,0.042621814,0.041299503
76,0.0496336,0.04868948
77,0.05450927,0.05859253
78,0.06392215,0.06054841
79,0.05977538,0.052389145
80,0.0448791,0.043194193
81,0.053378113,0.05328591
82,0.05265398,0.049614
83,0.06291376,0.060073864
84,0.046622843,0.042771928
85,0.046768706,0.04026647
86,0.043135617,0.03293032
87,0.038246248,0.031425104
88,0.037919085,0.037378225
89,0.047354653,0.045606602
90,0.046310604,0.04220035
91,0.04305161,0.041050043
92,0.05230388,0.052613877
93,0.04606254,0.042502433
94,0.038404707,0.030544259
95,0.041899174,0.03929382
96,0.042833146,0.038546365
97,0.04321146,0.041231308
98,0.045957208,0.045250762
99,0.041798256,0.038104232
100,0.0411851,0.031177195
101,0.05779709,0.062678985
102,0.08144008,0.08739855
103,0.076305695,0.07538714
104,0.05842187,0.058917765
105,0.05081965,0.04377563
106,0.041231442,0.036167063
107,0.045170583,0.037565485
108,0.044721864,0.036632717
109,0.045240574,0.04187744
110,0.046736684,0.04160666
111,0.045083843,0.04266791
112,0.044741705,0.04171443
113,0.047892217,0.04586327
114,0.056809492,0.056815747
115,0.049516656,0.045550708
116,0.046685398,0.04507567
117,0.04279239,0.042788755
118,0.043710284,0.03891965
119,0.043055672,0.03786494
120,0.038746104,0.035183627
121,0.047187015,0.0492079
122,0.11535315,0.13679248
123,0.100903355,0.112614624
124,0.08315956,0.09477034
125,0.08356681,0.086212985
126,0.10093695,0.08026305
127,0.083718754,0.08867397
128,0.08558147,0.09057462
129,0.07685927,0.073276214
130,0.07551301,0.07830958
131,0.071613826,0.07413941
132,0.058858413,0.053673256
133,0.057741437,0.054330494
134,0.06110285,0.059070863
135,0.057431698,0.053161632
136,0.052127745,0.051720653
137,0.039230935,0.034189977
138,0.051938653,0.048738066
139,0.04538514,0.0408013
140,0.050384264,0.05006578
141,0.057264514,0.06207892
142,0.06154234,0.061979566
143,0.059665635,0.06010147
144,0.065744534,0.06819981
145,0.0744622,0.081485026
146,0.07274326,0.07347684
147,0.07175362,0.071608424
148,0.059527945,0.060439672
149,0.06275165,0.061580945
150,0.0610404,0.056528892
151,0.11034846,0.13259327
