step,per_step_all,per_step_mid
0,0.12193916,0.13325761
1,0.13056815,0.13551374
2,0.120116584,0.12495465
3,0.11990384,0.12239678
4,0.13989526,0.15301138
5,0.1603848,0.17881495
6,0.17021908,0.18753439
7,0.14535984,0.14916638
8,0.12045308,0.122870415
9,0.1214099,0.12328005
10,0.13657786,0.14524382
11,0.10842868,0.10788412
12,0.10340939,0.098967
13,0.15994082,0.15475284
14,0.11871301,0.13102987
15,0.18867151,0.22039928
16,0.18109287,0.20423716
17,0.19641213,0.22299327
18,0.1923776,0.20400725
19,0.20823078,0.22809319
20,0.17309745,0.17651175
21,0.19419199,0.22285889
22,0.18224218,0.2140243
23,0.15867662,0.16519429
24,0.18758053,0.21918565
25,0.15256381,0.1675837
26,0.15743238,0.18399543
27,0.16707186,0.19771558
28,0.11967102,0.14095543
29,0.10744731,0.11993916
30,0.107895456,0.09342923
31,0.1325572,0.15505499
32,0.14381172,0.16467762
33,0.12811434,0.13596854
34,0.15866566,0.17809127
35,0.15372193,0.1652981
36,0.110873714,0.110621214
37,0.09109735,0.081040725
38,0.09263592,0.086633235
39,0.09653011,0.08827995
40,0.08958797,0.08018131
41,0.077770755,0.07382259
42,0.093807414,0.088223785
43,0.09161798,0.08640351
44,0.08247785,0.07661019
45,0.0925008,0.0850505
46,0.08140805,0.07568695
47,0.097219504,0.08626794
48,0.07945146,0.07772719
49,0.074090734,0.072895475
50,0.071647,0.06548831
51,0.08174742,0.07337553
52,0.080860846,0.07971912
53,0.07553407,0.07139291
54,0.08720981,0.087515965
55,0.082947314,0.08129338
56,0.087722756,0.084855504
57,0.08337283,0.07940298
58,0.08245882,0.07803866
59,0.081081554,0.074937396
60,0.08367788,0.0785929
61,0.07877596,0.07855276
62,0.09155127,0.09267063
63,0.09163348,0.094759345
64,0.09941581,0.102490805
65,0.10040599,0.10107866
66,0.09781641,0.10217168
67,0.09825969,0.10478723
68,0.09943219,0.10264004
69,0.1009621,0.09941065
70,0.099225715,0.10182805
71,0.088158034,0.08520767
72,0.12294827,0.113909714
73,0.08296759,0.07819511
74,0.08424744,0.079964265
75,0.09529361,0.0877418
76,0.088429645,0.08354882
77,0.086925365,0.08177959
78,0.08255381,0.078755945
79,0.084421106,0.084366895
80,0.08662448,0.086078346
81,0.07858523,0.07250745
82,0.07610035,0.07047517
83,0.08768855,0.08407405
84,0.09327324,0.08804207
85,0.07504163,0.06669783
86,0.07957429,0.074887745
87,0.07818483,0.07434587
88,0.08734988,0.079050295
89,0.0858434,0.08139305
90,0.087174326,0.087843776
91,0.0751007,0.07050043
92,0.086821936,0.08283582
93,0.08752978,0.08432009
94,0.083620824,0.07890007
95,0.079361804,0.077722214
96,0.085196614,0.083971314
97,0.07382786,0.0715471
98,0.07584324,0.06577592
99,0.07702417,0.07295574
100,0.07516409,0.06823809
101,0.07855375,0.07016783
102,0.07387978,0.06955478
103,0.08660459,0.08342603
104,0.08768518,0.08214421
105,0.08197285,0.0761956
106,0.08375023,0.08123528
107,0.0766638,0.07188676
108,0.09215595,0.07720782
109,0.082874626,0.07900926
110,0.09533695,0.09056043
111,0.08167116,0.077223666
112,0.08512176,0.08309186
113,0.07106887,0.066669874
114,0.08593336,0.083640486
115,0.07645123,0.06742407
116,0.15138473,0.14328605
117,0.07206254,0.0671463
118,0.07215216,0.07066897
119,0.077360384,0.07272068
120,0.08343686,0.083855994
121,0.0763931,0.07522602
122,0.08904479,0.08450419
123,0.08237034,0.07930629
124,0.0839064,0.0831712
125,0.06966698,0.065611
126,0.08822289,0.08718193
127,0.09382719,0.09134538
128,0.08242087,0.07820621
129,0.08361777,0.0854925
130,0.08851755,0.09008476
131,0.08137329,0.078388624
132,0.08538708,0.08558213
133,0.06858372,0.06531057
134,0.08909701,0.08835944
135,0.08540469,0.08425933
136,0.079675265,0.07325966
137,0.07427059,0.07064187
138,0.07716337,0.07281844
139,0.07454089,0.070663385
140,0.10788927,0.1109072
141,0.061152343,0.054743458
142,0.08339678,0.08115637
143,0.07858189,0.07079582
144,0.07194032,0.06473748
145,0.09642636,0.07833233
146,0.06998723,0.060506202
147,0.06699916,0.06322325
148,0.07396369,0.06976079
149,0.075978205,0.07431647
150,0.07536676,0.07079993
151,0.071714915,0.06814381
152,0.06585853,0.058895994
153,0.08671931,0.0858948
154,0.08881549,0.09072089
155,0.11150847,0.12288912
156,0.11852668,0.12703364
157,0.09173702,0.08144655
158,0.09136155,0.090118244
159,0.10953464,0.098261476
