step,entropy
0,
1,0.0041459794
2,0.0019126171
3,0.90469486
4,0.2617609
5,0.0094700605
6,2.0869677
7,0.0010235743
8,0.27603954
9,0.03915987
10,0.005293317
11,0.5293316
12,0.3169068
13,1.59822
14,0.00040534424
15,0.48129404
16,0.30341554
17,1.491192
18,0.4265396
19,1.4637759
20,1.751854
21,0.64386994
22,1.2938622
23,1.063703
24,1.8670375
25,1.4393811
26,1.8030517
27,1.6246357
28,0.89770967
29,0.6132431
30,0.8566164
31,0.0023094257
32,0.08624636
33,0.07691461
34,0.6479177
35,7.982585e-05
36,1.4144729e-05
37,1.61969
38,1.2193937
39,0.6767005
40,0.22317865
41,0.7403377
42,0.022345392
43,0.051265642
44,0.19034734
45,0.81417656
46,1.5931175
47,0.04506262
48,0.00018870132
49,0.8745947
50,0.021521281
51,0.01022427
52,0.113064036
53,0.12671714
54,0.0015103285
55,9.902524e-05
56,4.323938e-05
57,1.0068632e-05
58,0.9418857
59,0.0011048128
60,0.009762455
61,1.0722902
62,0.841893
63,0.029616602
64,0.020224908
65,1.2311635
66,0.76062727
67,0.15601456
68,0.0038652492
69,0.5041318
70,0.029112
71,0.3201552
72,2.0114684
73,0.061029173
74,0.00042064927
75,7.5362805e-05
76,9.2591734e-05
77,8.54604e-06
78,1.2024208
79,0.15985058
80,0.990112
81,0.015458002
82,0.016242627
83,0.76373214
84,0.29787028
85,0.43167678
86,0.00032089613
87,0.18074183
88,0.00012846201
89,0.6894833
90,2.320108
91,0.0003984189
92,0.015386559
93,0.7177244
94,0.22372873
95,0.018090941
96,0.35965458
97,0.0010155224
98,1.6089396e-05
99,8.0781e-05
100,0.00036286737
101,5.374901e-06
102,1.8650055
103,0.0008550357
104,1.5004026
105,0.90246767
106,0.030781584
107,0.039483484
108,1.355938
109,0.8615919
110,0.07081955
111,0.0008085685
112,0.62215877
113,0.5851906
114,1.1321561
115,0.00024304548
116,1.3088322
117,0.027642079
118,1.3911338
119,7.7681125e-06
120,0.39753824
121,0.5420955
122,0.041599415
123,0.00043117558
124,0.0017285203
125,4.6616915e-06
126,1.6102979
127,4.1819963e-05
128,0.14709999
129,1.3922673
130,0.10604744
131,0.0014552707
132,0.47428602
133,0.56276816
134,0.84016156
135,0.00029829328
136,1.4634905
137,0.0058508087
138,0.8787229
139,0.10727409
140,1.0635042
141,1.0512421e-05
142,0.0015486619
143,3.6425186e-05
144,0.00047828487
145,0.015558405
146,3.6878312e-06
147,2.7126565
148,1.9399343
149,0.093072
150,0.0025069583
151,0.9122535
152,0.0038190573
153,0.28114203
154,0.9375135
155,0.09368461
156,6.973102e-05
157,0.00037934675
158,0.72892743
159,0.5221895
