step,head_agreement
0,
1,0.23987088
2,0.39804924
3,0.4591566
4,0.40574852
5,0.5423014
6,0.6273345
7,0.45689532
8,0.27960837
9,0.42991227
10,0.45359343
11,0.42275333
12,0.47106788
13,0.5420075
14,0.6145771
15,0.52666926
16,0.37074822
17,0.30814064
18,0.52723426
19,0.43053353
20,0.39914533
21,0.33726665
22,0.5283411
23,0.46215728
24,0.6226057
25,0.68148977
26,0.646682
27,0.4886754
28,0.44339272
29,0.58097196
30,0.5578596
31,0.4856926
32,0.58791584
33,0.47521424
34,0.48169106
35,0.52512866
36,0.65365225
37,0.4922787
38,0.4451159
39,0.44684148
40,0.6602589
41,0.4993313
42,0.28967708
