0.05443693,0.08317423,0.08206549,0.08994539,0.08827321,0.096415415,0.09181081,0.0906822,0.08159266,0.08536409,0.087047495,0.082905516,0.08306365,0.08683014,0.08597571,0.08819626,0.07943595,0.080579996,0.07948694,0.0784396,0.0821369,0.0704204,0.086703435,0.075228035,0.08471498,0.07992106,0.08018561,0.08096503,0.07151285,0.07909384,0.07814631,0.07335039,0.07464726,0.084708996,0.06909544,0.08193823,0.08466138,0.07792197,0.070313066,0.06685439,0.0770566,0.07822569,0.0694052
0.031243557,0.047949996,0.036996204,0.026688788,0.017830413,0.020822518,0.024827292,0.026755938,0.017824423,0.018372227,0.02426993,0.020171933,0.018909182,0.012011221,0.011620355,0.010839531,0.017571487,0.026504315,0.019949425,0.015674235,0.012049162,0.021905053,0.013607521,0.009120723,0.016183393,0.011016275,0.008991126,0.015883768,0.016778082,0.016266325,0.012482257,0.012785757,0.021628305,0.011228066,0.015924172,0.0145611875,0.013538113,0.0077487696,0.0130752595,0.013748402,0.019151397,0.019181538,0.01666205
0.04130064,0.069604054,0.09139754,0.07291397,0.07982856,0.053513836,0.06475404,0.034243446,0.024672205,0.014262096,0.013185077,0.0148335425,0.01427945,0.008622362,0.010058444,0.009751685,0.009353228,0.01946666,0.013630628,0.010368149,0.02002746,0.008015173,0.019209638,0.008998655,0.011405195,0.0113384295,0.01635409,0.01765867,0.007920602,0.01194486,0.010828694,0.005027444,0.008821908,0.007952593,0.005862456,0.011941915,0.011242505,0.005335776,0.0054760706,0.007889221,0.031123396,0.019134516,0.011155348
0.045461267,0.0859458,0.065477945,0.053429775,0.043240458,0.042986356,0.03485205,0.03172663,0.025233181,0.023081074,0.025127707,0.024413783,0.027977595,0.020281114,0.012259331,0.020903446,0.0180014,0.048563845,0.03719932,0.024175894,0.03513593,0.022508495,0.041333295,0.013082895,0.014594498,0.014701635,0.016842559,0.016879957,0.0135092335,0.011356006,0.01280736,0.011881632,0.012571158,0.009424504,0.012694629,0.013241807,0.010216689,0.008013578,0.012179136,0.019592544,0.013070703,0.010518694,0.01686317
0.07160012,0.11488798,0.11262192,0.076225445,0.07124162,0.06403796,0.057499666,0.040097535,0.042255152,0.025260236,0.029164672,0.034696255,0.04362561,0.03937958,0.051921543,0.04778991,0.03535974,0.04508722,0.03208611,0.03799808,0.04558725,0.032139763,0.039991856,0.022805821,0.020783098,0.020746762,0.03170921,0.042398095,0.021757964,0.01707767,0.020529632,0.019432243,0.01992827,0.016599504,0.012898581,0.009530311,0.012558292,0.014847997,0.01740404,0.01622006,0.014285178,0.017682321,0.042560235
0.065806575,0.16160692,0.12775257,0.11843683,0.086209156,0.108897366,0.065708935,0.047601324,0.05051461,0.024623279,0.026641503,0.04088249,0.044020385,0.039785624,0.055184558,0.036943458,0.024183411,0.037459303,0.091350205,0.061749652,0.0677072,0.041170057,0.053136095,0.016628422,0.038909305,0.022248767,0.045730572,0.03338836,0.019683577,0.043791685,0.042215824,0.014397557,0.041577917,0.018937882,0.011363409,0.020543378,0.02491304,0.011870617,0.018271916,0.01353617,0.013437894,0.013563368,0.027302464
0.046728976,0.08046232,0.064968705,0.037876092,0.03923579,0.04356157,0.07520227,0.05024499,0.03650699,0.023024509,0.023320176,0.0250943,0.051029436,0.0423133,0.034365337,0.06276126,0.024992239,0.028356276,0.034869615,0.03527189,0.028546983,0.026495066,0.019336183,0.020355158,0.046341367,0.03338179,0.025281377,0.02553741,0.017292712,0.015509268,0.017155271,0.023696594,0.02281592,0.017615844,0.010463127,0.03153643,0.016726729,0.026285153,0.025670752,0.017652359,0.02867544,0.025212174,0.03328174
0.09248163,0.1772722,0.2114279,0.1439656,0.14483047,0.13430734,0.13286668,0.11003085,0.10350253,0.0358955,0.030324392,0.055749454,0.04465461,0.053775247,0.043380365,0.0376014,0.03634218,0.049125712,0.06022346,0.05273672,0.068733394,0.06115493,0.053437486,0.033569768,0.05110563,0.036135793,0.046621114,0.032830894,0.033591807,0.052391402,0.03238575,0.034734458,0.03301637,0.0196339,0.018173775,0.04455857,0.035591874,0.028174656,0.03152225,0.02428553,0.06855179,0.073337026,0.06811963
0.12058026,0.1525541,0.11977177,0.0485265,0.098361716,0.07330791,0.09830287,0.08798618,0.09881528,0.04720173,0.048533008,0.047504954,0.07770553,0.096162274,0.044478714,0.04902494,0.083409265,0.084287405,0.070357606,0.055384506,0.044447705,0.062724635,0.029755292,0.06419579,0.05028943,0.034942485,0.02552097,0.04247594,0.026706671,0.024829771,0.013522044,0.050379537,0.018892054,0.02190077,0.016694658,0.022880552,0.027489372,0.028195944,0.04450436,0.03800459,0.03751884,0.031835407,0.072039686
0.11475587,0.16419497,0.1888276,0.07711077,0.10329954,0.12811902,0.16065584,0.07674124,0.079754554,0.096791774,0.090563685,0.09718436,0.10420875,0.119721375,0.052992664,0.058305983,0.12257421,0.13183856,0.10289912,0.08116281,0.055330195,0.0926711,0.04950649,0.05041074,0.08903144,0.056105196,0.04078035,0.032433573,0.043040283,0.03512747,0.019209437,0.045415968,0.036914688,0.026382186,0.022404395,0.06869405,0.053693358,0.042137332,0.04766769,0.05114587,0.14640407,0.045891315,0.095268965
0.1654074,0.23777157,0.2276372,0.14073297,0.14884417,0.14304635,0.12636423,0.07202996,0.12029203,0.08642849,0.09752187,0.10369739,0.1475234,0.1722684,0.080913804,0.12119255,0.16242525,0.12490401,0.10830812,0.08568699,0.074511044,0.14182839,0.087453835,0.07117842,0.13732201,0.067896806,0.06795809,0.050829798,0.061444513,0.061384197,0.05148653,0.072695605,0.07085745,0.061210345,0.03698636,0.08031356,0.09884669,0.07807408,0.072176896,0.077140845,0.07490465,0.045119658,0.16297744
0.14329946,0.18925795,0.14455652,0.106014356,0.18862209,0.20659319,0.10936065,0.06473008,0.10910741,0.07960822,0.08151606,0.0877922,0.06215382,0.086172014,0.060554817,0.07691217,0.1135937,0.13985702,0.048058357,0.044109866,0.043734018,0.066875055,0.050676197,0.04921957,0.08919011,0.026826125,0.033016756,0.05317999,0.050572906,0.03293868,0.02012697,0.060678963,0.031784065,0.030326255,0.020754125,0.035172433,0.049840376,0.01977538,0.05566885,0.049485315,0.093597665,0.050514795,0.11603852
0.1161938,0.2465767,0.14528352,0.10400434,0.18770854,0.24011102,0.14073744,0.07799576,0.11698787,0.06915729,0.04989899,0.06646078,0.11091455,0.13613386,0.063695386,0.09500834,0.19629392,0.16169818,0.10903688,0.07839252,0.086854674,0.15006332,0.066327356,0.08714308,0.16258782,0.045447253,0.037562035,0.046161063,0.054804906,0.031760313,0.024736516,0.11897259,0.04700981,0.026636139,0.030066818,0.04991381,0.049349025,0.0405323,0.116935655,0.1232688,0.1016788,0.052485187,0.15779725
0.26740402,0.35658753,0.17518163,0.12718254,0.17793585,0.23242973,0.060104743,0.058698606,0.2343182,0.059584707,0.08825139,0.088678844,0.058565415,0.09943948,0.0537436,0.07538225,0.13571021,0.1293748,0.07282193,0.07179007,0.072598204,0.11680022,0.048649643,0.06320668,0.114486374,0.049509425,0.03278491,0.05086884,0.04259058,0.021311207,0.020024206,0.073623225,0.044889208,0.044538133,0.031958386,0.0364125,0.037519287,0.041388035,0.07715875,0.11529876,0.07748772,0.064290285,0.21326755
0.19283864,0.22756326,0.10703298,0.096993975,0.1958204,0.16999324,0.058952406,0.07370366,0.15037853,0.092772484,0.098819755,0.066752575,0.044756487,0.039521407,0.02872173,0.04698938,0.10815857,0.114730954,0.054224297,0.069498405,0.046999604,0.10627405,0.034978285,0.06327763,0.056692403,0.03784768,0.02994822,0.058020763,0.037480533,0.016591169,0.017673828,0.059432082,0.026901847,0.032086845,0.03550917,0.022206143,0.019031044,0.038766105,0.051950745,0.08112789,0.05328962,0.035297386,0.14212954
