0.37557402,0.032565683,0.018610336,0.012519152,0.022942783,0.024790747,0.021626424,0.006836118,0.011259359,0.048947744,0.050870325,0.03658671,0.044711,0.018636128,0.014233391,0.009736778,0.009126932,0.014760334,0.01934576,0.034052666,0.021184279,0.11506484,0.05127866,0.044919744,0.0359275,0.058020484,0.16359366,0.027726622,0.027749466,0.03945133,0.011570845,0.07141145,0.04181686,0.024570564,0.044788387,0.040598147,0.08253724,0.025126113,0.023491595,0.04155245,0.022811878,0.018499983,0.010225323,0.044731807,0.05832939,0.029453399,0.034422856,0.011544388,0.028121559,0.015975127,0.022197444,0.031110235,0.009703033,0.017656831,0.038615342,0.11925651,0.05156561,0.11002882,0.05053527,0.0994659,0.0221178,0.035840243,0.016479982,0.010692862,0.014390209,0.056315914,0.034540404,0.043926746,0.021752186,0.018398123,0.029786536,0.028484581,0.04652389,0.5024397,0.02808594,0.0315149,0.015724361,0.016754903,0.028413506,0.028470365,0.051667165,0.025415823,0.017506141,0.02271769,0.21689267
0.14936668,0.16539308,0.02411147,0.07102257,0.06862926,0.041438695,0.018086627,0.021504654,0.012952,0.070383295,0.06430508,0.037615467,0.037704162,0.0113188755,0.02480983,0.021904487,0.039098937,0.020265594,0.016254336,0.021745913,0.028964948,0.02118829,0.03832949,0.021920579,0.01630702,0.01343246,0.03957475,0.020529248,0.035359815,0.03367409,0.010758938,0.05952033,0.047028247,0.016816087,0.015555441,0.020896742,0.0029071467,0.012939806,0.020238468,0.019955406,0.02507991,0.024546951,0.01136287,0.027553724,0.04039085,0.017914996,0.056208625,0.044193797,0.0029579157,0.008756947,0.014529113,0.0061415606,0.02540423,0.012211244,0.018115578,0.04497208,0.06971691,0.041071262,0.024243942,0.062770806,0.018300539,0.015437967,0.016801337,0.016996672,0.014543619,0.058558293,0.04424789,0.021091849,0.012811217,0.014359118,0.008789525,0.013629463,0.02692377,0.09594729,0.019491034,0.016716901,0.024040148,0.0140171815,0.0037942857,0.008492634,0.017916206,0.006574903,0.0076510133,0.008313976,0.12023682
0.10227412,0.03576164,0.018819666,0.03834485,0.042173665,0.05695022,0.020120062,0.010259549,0.009143118,0.06780236,0.09419797,0.06900689,0.046909615,0.02607874,0.022854235,0.016382538,0.01696366,0.017307216,0.01609794,0.036667213,0.046468396,0.06241294,0.059653193,0.04584803,0.02759745,0.013665211,0.0070696725,0.056792047,0.041275214,0.054759253,0.016053585,0.06911628,0.057016786,0.028049365,0.026713697,0.034983948,0.05805902,0.015092312,0.018262735,0.05422146,0.03933132,0.017654652,0.016475147,0.042384725,0.015946817,0.0170689,0.02871836,0.023786103,0.043738876,0.023264786,0.014517439,0.025117889,0.010413517,0.013370849,0.023833606,0.14070114,0.0269677,0.08889808,0.025109848,0.059980843,0.020426,0.019866187,0.01523987,0.007939718,0.0085293595,0.07586879,0.011947594,0.0057825707,0.0060540964,0.0026529375,0.010613998,0.0064751017,0.040090103,0.13710733,0.013779056,0.004787449,0.008254278,0.0141078,0.016154282,0.006116879,0.0039387047,0.020293351,0.031754944,0.01638114,0.06717445
0.1768516,0.18041216,0.033622835,0.06975557,0.096566595,0.012309463,0.003891282,0.005129138,0.0068627154,0.05903573,0.20448884,0.10595893,0.15875107,0.04764109,0.013442726,0.01719656,0.04947965,0.017001312,0.015403816,0.018618647,0.014674465,0.014373161,0.058083124,0.031156728,0.018126063,0.056517698,0.056213427,0.021192323,0.03332374,0.031829197,0.009459287,0.04808768,0.023497216,0.026715947,0.011665822,0.00784662,0.008443278,0.008466306,0.005395617,0.021612722,0.014280248,0.00619883,0.0050971094,0.062319037,0.054690704,0.023115313,0.020190286,0.0051108794,0.0031176934,0.007098943,0.002810789,0.0062983786,0.0038737073,0.0046014907,0.006025733,0.02459365,0.039207228,0.027204126,0.01268676,0.01814561,0.0035289356,0.006249539,0.01741981,0.008753484,0.006201052,0.037149545,0.027345201,0.030377872,0.027069896,0.009986368,0.017237345,0.007820757,0.012202297,0.14802241,0.020149674,0.01646091,0.011902368,0.006266181,0.008807355,0.008026384,0.013998363,0.0057731485,0.007485192,0.0041923597,0.016149541
0.12491934,0.07222649,0.018807467,0.057313334,0.121750385,0.033813193,0.023593629,0.013324771,0.029298928,0.090955526,0.115928434,0.08580404,0.04244416,0.046733283,0.026683858,0.016234534,0.0099948235,0.01964526,0.011625493,0.022621505,0.016350234,0.02183619,0.021443376,0.033761587,0.028728902,0.021499736,0.024673337,0.016888637,0.016208103,0.027053455,0.01574567,0.042736344,0.034336176,0.024835184,0.03633233,0.01180905,0.050827093,0.017122662,0.010538221,0.031364538,0.029893333,0.025154272,0.010086126,0.018675076,0.03010176,0.03216366,0.018245788,0.012983063,0.019321823,0.009276207,0.008442884,0.018315865,0.010356113,0.013577864,0.018868785,0.040382635,0.05011328,0.024872748,0.038962763,0.04368878,0.011044846,0.020949049,0.02003359,0.011416022,0.008989838,0.04992907,0.06536786,0.014838577,0.009176717,0.016662687,0.02290856,0.020065745,0.024642259,0.03310393,0.012089162,0.017846197,0.019046191,0.0077168727,0.011108656,0.0105974665,0.012264147,0.020279385,0.011291299,0.004333324,0.027272461
0.026075928,0.01546923,0.012013069,0.08028216,0.04371433,0.008719017,0.0773522,0.08723784,0.009560499,0.016103504,0.006480768,0.020422675,0.016578402,0.015268363,0.008792997,0.026828885,0.013801079,0.01711215,0.0055274325,0.00586458,0.0067768926,0.015622082,0.017062841,0.01657468,0.008225894,0.0048112287,0.013584392,0.007156676,0.019099597,0.013803398,0.0066716373,0.021904474,0.017120864,0.014518512,0.025070025,0.019096693,0.030479774,0.0046945363,0.055758506,0.039804377,0.014793024,0.018208472,0.0034367058,0.01963669,0.027478011,0.021121617,0.010819,0.029450657,0.06056662,0.008271969,0.024495438,0.096910834,0.0045686113,0.025507852,0.004114839,0.0050991317,0.021710414,0.013803,0.012233376,0.008722327,0.016297873,0.018447828,0.01890614,0.00760472,0.03724613,0.007776427,0.0099335,0.003922064,0.0043425323,0.0063093044,0.010578135,0.047690406,0.007905447,0.0074285786,0.005328755,0.018343247,0.012375057,0.0037674832,0.022887608,0.0052393223,0.076001674,0.08713191,0.006866712,0.0064583006,0.010433441
0.25102696,0.18659914,0.08014346,0.121399835,0.11263578,0.041172463,0.037881635,0.026631016,0.09510295,0.1205142,0.17636515,0.073595695,0.16118027,0.0734884,0.045227386,0.099391945,0.0377435,0.05544132,0.06746444,0.097017884,0.11453514,0.056779433,0.075605445,0.045962565,0.04140441,0.03574227,0.069137156,0.03261995,0.045462515,0.03419048,0.025312137,0.05724758,0.040581767,0.02020518,0.032183785,0.06571582,0.07602297,0.022688545,0.02022914,0.064016566,0.032489404,0.018547215,0.017773487,0.06601788,0.061898697,0.06939985,0.03170101,0.048129108,0.06442801,0.08114139,0.031051438,0.067420416,0.0090666935,0.088031046,0.026711782,0.0778977,0.09939423,0.11355068,0.05833358,0.10269254,0.017502012,0.075923845,0.030871015,0.055088557,0.23541702,0.075060844,0.08103142,0.07085889,0.07881916,0.048418485,0.05071116,0.08115745,0.012285104,0.12802283,0.035278004,0.048826087,0.026042098,0.030775925,0.06865712,0.019374793,0.15295753,0.0334377,0.027202582,0.024339236,0.12923019
0.12975074,0.08497692,0.060024753,0.06513347,0.21655913,0.08249878,0.05410593,0.02900371,0.030452142,0.0845719,0.18607664,0.19026756,0.072209746,0.18361361,0.060774677,0.19873683,0.08445749,0.036048193,0.09755069,0.13044572,0.2310616,0.14987497,0.1527617,0.1810445,0.16619977,0.0978662,0.04693611,0.038912874,0.08026322,0.09753174,0.047238555,0.24668151,0.24251981,0.14654033,0.17624667,0.10221562,0.078072555,0.017375637,0.024908291,0.0906518,0.09014728,0.06466125,0.05868775,0.04178829,0.068083465,0.0880523,0.094537914,0.08999913,0.0949,0.03424964,0.030547405,0.049051285,0.046306435,0.07831811,0.05724883,0.122403994,0.06655492,0.05329833,0.13018943,0.12134971,0.051041324,0.08879135,0.16512834,0.06416238,0.068456896,0.15603434,0.09551251,0.071770646,0.010818785,0.03933999,0.03356607,0.04461866,0.04764355,0.17317294,0.04141435,0.028866071,0.051064897,0.02158087,0.046678767,0.03279446,0.052087244,0.08968726,0.022153681,0.04712781,0.08797795
0.09498486,0.031379018,0.04077138,0.074400604,0.04277952,0.043010745,0.050383784,0.06601292,0.030867744,0.030491164,0.02245804,0.05413199,0.078755684,0.05808215,0.027626961,0.040850084,0.020196967,0.048022106,0.01076497,0.05052853,0.054787796,0.047626164,0.02513329,0.022792738,0.008886878,0.008335173,0.018210936,0.01320594,0.010619438,0.006787027,0.008695524,0.017349893,0.012606785,0.0070549385,0.016077608,0.014806874,0.038829353,0.010728019,0.017246246,0.024860188,0.034486074,0.017042534,0.018193178,0.04559757,0.014460968,0.013893241,0.022180129,0.047777355,0.029654061,0.02164251,0.0057074227,0.023929907,0.018153196,0.043573666,0.009061244,0.006960641,0.0460111,0.033824626,0.026654797,0.024144933,0.015957102,0.0075168116,0.011145616,0.0070695155,0.017959857,0.009280117,0.011328185,0.008212625,0.01195284,0.006926465,0.01047706,0.016318219,0.013854619,0.016432624,0.0091625275,0.0075192694,0.014526073,0.01452319,0.033084434,0.0030930915,0.031847294,0.007814438,0.0066191577,0.0039098994,0.010284865
0.082553566,0.027986119,0.018659282,0.07923647,0.05836744,0.01657063,0.02334833,0.029494883,0.03514922,0.027799802,0.04285593,0.027152779,0.047352973,0.02909631,0.011859044,0.028126316,0.026861362,0.044333052,0.028364552,0.06563793,0.09039303,0.08417467,0.043263383,0.04101918,0.03734065,0.03988292,0.0894776,0.043687243,0.04138164,0.042029545,0.027329326,0.069775075,0.0588464,0.052169874,0.048164316,0.042665,0.08336944,0.021451013,0.0074130734,0.04950109,0.04719683,0.03410898,0.026716875,0.036889028,0.05441892,0.064222574,0.032967936,0.028070148,0.20608515,0.06974063,0.010215208,0.0967001,0.00945533,0.02895857,0.039550796,0.032404765,0.062154766,0.04455444,0.06708902,0.039536804,0.06237686,0.013145391,0.05882315,0.028855763,0.033419408,0.037053,0.10053098,0.038631167,0.037409525,0.029738834,0.06300664,0.09774426,0.039716154,0.06461564,0.04231733,0.048958357,0.07287496,0.0316946,0.031991687,0.016385358,0.03823648,0.097724505,0.040724847,0.014674173,0.034460414
