0.23643284,0.113116,0.16168575,0.16012453,0.11421003,0.13082977,0.13900274,0.16821316,0.13704641,0.13835104,0.14990962,0.13539305,0.12067598,0.11904286,0.12211105,0.16480307,0.15496603,0.10538222,0.12961827,0.10331642,0.13151166,0.09037263,0.13875057,0.09575678,0.15176332,0.15832375,0.09281397,0.14801978,0.13443701,0.10101075,0.10368187,0.10581085,0.122743696,0.106651835,0.13626903,0.17028849,0.17211339,0.14867203,0.15531616,0.13485485,0.107174955,0.12157411,0.16636048,0.12607794,0.12792927,0.13985936,0.10492218,0.123742595,0.12652683,0.12823878,0.13891079,0.13081063,0.123993106,0.12517972,0.109453626,0.12118339,0.1420934,0.118035816,0.115855195,0.12883337,0.11119246,0.12017316,0.1944735,0.2100764,0.11130382,0.13810757,0.13274135,0.12680867,0.12398844,0.13057844,0.14115211,0.13554701,0.13988146,0.14408493,0.13083823,0.14419012,0.14556196,0.12735105,0.093415484,0.082497925,0.12660569,0.25099808,0.13028416,0.13741042,0.09099602,0.086830795,0.088264965,0.12691768,0.12511836,0.104666084,0.10039681,0.10413775,0.11447927,0.10529109,0.10632027,0.11818294,0.13809076,0.1156646,0.09832057,0.1270221,0.10696969,0.106176786,0.1276845,0.10836215,0.11569625,0.114855334,0.11235914,0.11015324,0.14470637,0.12541299,0.12756814,0.14066397,0.14814673,0.12717722,0.1111632,0.12709193,0.10173285,0.11838435,0.14340861,0.12801631,0.13133997,0.13452958,0.12013116,0.109147266,0.12502477,0.11348338,0.103045814,0.11232291,0.12713772,0.11381876,0.08587091,0.11080192,0.118392356,0.12686786,0.13819422,0.14132032,0.13662362,0.13600501,0.12952945,0.14358643,0.1499099,0.108182944,0.13697377,0.14359914
0.34872183,0.13004856,0.16738458,0.14778505,0.19142996,0.22837687,0.17950885,0.28360105,0.23156093,0.19948578,0.2609617,0.21046712,0.15380412,0.118978806,0.09923647,0.1337605,0.13819057,0.15678446,0.2248858,0.11734053,0.20119826,0.14303921,0.110093005,0.13259885,0.14132117,0.11172422,0.13723992,0.21316062,0.18201096,0.10536413,0.17846179,0.19893318,0.18549071,0.22996965,0.24749155,0.16154008,0.15946941,0.16211757,0.254891,0.17459619,0.22908537,0.17248964,0.24415737,0.14024588,0.14668949,0.2238648,0.12594509,0.13606519,0.19870906,0.18177673,0.14073148,0.16711298,0.2170907,0.18089183,0.13370419,0.17784885,0.19485532,0.17321563,0.1634502,0.14228113,0.15019023,0.1573783,0.18796897,0.23998575,0.17884682,0.2518417,0.20912941,0.19738768,0.18168744,0.15492636,0.13190657,0.2119556,0.19031902,0.23294233,0.19901007,0.12758763,0.27036145,0.19836748,0.28002402,0.20036983,0.18617438,0.48850468,0.13680036,0.16762081,0.17947587,0.14811714,0.19195585,0.2192222,0.14234933,0.111623876,0.1815959,0.12898982,0.11832489,0.15864216,0.13448513,0.12215942,0.107658185,0.12911996,0.13897525,0.104491696,0.10420104,0.13346371,0.13726628,0.12642021,0.15973955,0.17236517,0.14772315,0.17806065,0.20362246,0.17581603,0.1467162,0.20438382,0.12955177,0.13675843,0.13612011,0.22582051,0.17290562,0.11413735,0.116804525,0.14778493,0.16594404,0.21066736,0.17843713,0.1893404,0.15828289,0.16041277,0.17539342,0.14220273,0.1488613,0.21548249,0.20444712,0.18637212,0.21446055,0.26922417,0.21738662,0.19083664,0.1441174,0.15398593,0.11126212,0.1259681,0.11557702,0.103326745,0.13596208,0.2575993
0.073118106,0.098782785,0.14880893,0.15808605,0.10199423,0.09881554,0.12680443,0.11614468,0.12369027,0.088943146,0.09505588,0.09196843,0.09576774,0.10164448,0.13464794,0.14024495,0.1388309,0.10011881,0.12696491,0.07305275,0.084006235,0.101177394,0.10064049,0.111193925,0.14157698,0.12818976,0.09275039,0.08878888,0.08305162,0.084175624,0.07696273,0.069246046,0.115030125,0.09759255,0.11366637,0.1729725,0.15661582,0.11712126,0.11404598,0.100294665,0.09911536,0.09210003,0.10382686,0.11490788,0.097146295,0.10026711,0.113982156,0.1261556,0.1371557,0.1269216,0.119645916,0.1309108,0.13249771,0.11226441,0.114242464,0.114047654,0.102039516,0.10234791,0.105041705,0.1325042,0.12623502,0.112087,0.14632414,0.1398139,0.11502163,0.13309875,0.12751792,0.12679665,0.12400069,0.12218642,0.12093131,0.12346459,0.1254628,0.12727834,0.11680684,0.10486925,0.10778911,0.10904522,0.090842105,0.11370959,0.11552816,0.29084414,0.12074326,0.1350704,0.08827086,0.061445337,0.0860636,0.1019448,0.14169374,0.12853706,0.085610636,0.08267814,0.10073845,0.12297431,0.09895568,0.13801704,0.13982522,0.10783144,0.10178544,0.11427469,0.11220678,0.1237299,0.13323867,0.11740854,0.09401644,0.080833524,0.09566923,0.08439862,0.12696412,0.11446978,0.118272915,0.0924877,0.16667889,0.13015854,0.11435476,0.09628925,0.09012841,0.15231287,0.16717772,0.12688117,0.10790451,0.09282048,0.077697635,0.07657704,0.11484304,0.09864896,0.094127044,0.09510266,0.09799031,0.12609835,0.12279974,0.12603624,0.13164659,0.13896433,0.1431021,0.1094576,0.13937049,0.12476276,0.12922084,0.12232669,0.1265017,0.10320893,0.11820877,0.1231594
0.31949854,0.1439189,0.15451619,0.14189047,0.19061689,0.18480997,0.16214453,0.18988779,0.15356642,0.14050575,0.1507379,0.16478918,0.11172181,0.12167873,0.12919289,0.19092622,0.17885548,0.14147694,0.14578916,0.06859683,0.13516824,0.12531923,0.17110983,0.1324027,0.10763024,0.16756342,0.06933973,0.11316714,0.14138384,0.098038636,0.12076841,0.12807943,0.19550626,0.1837822,0.22141062,0.19288579,0.20017558,0.2470813,0.2542628,0.14809768,0.17616065,0.14027692,0.20827861,0.19363126,0.17048615,0.10768657,0.10859454,0.12692527,0.18928087,0.168348,0.23069519,0.33304074,0.27422357,0.1586536,0.14524344,0.18783408,0.14616081,0.1601525,0.18094985,0.22364691,0.22067821,0.21311297,0.17898484,0.21379253,0.1606944,0.20289104,0.2546134,0.25815558,0.26071525,0.18448675,0.22680499,0.2681492,0.16819675,0.27554443,0.23049137,0.17484719,0.1512426,0.19227925,0.20329173,0.15463491,0.21477966,0.112074636,0.23187456,0.30400532,0.22957478,0.10698396,0.18100451,0.22806601,0.20686743,0.17193729,0.14092764,0.10491364,0.15173997,0.20064463,0.17701279,0.22084643,0.19952984,0.14642349,0.17123985,0.14347726,0.17222372,0.18863387,0.10476586,0.12034044,0.20603538,0.17326055,0.17546973,0.17266378,0.19778529,0.19987904,0.20646353,0.19416812,0.19526616,0.12748459,0.1905718,0.19354385,0.13417643,0.1414288,0.22433144,0.13156773,0.20729412,0.16247623,0.13146666,0.16335955,0.12643419,0.164409,0.19259433,0.14646709,0.21048127,0.14842,0.13300222,0.19633721,0.21276149,0.2256766,0.2138725,0.18304549,0.19134621,0.21501386,0.18111601,0.18133022,0.15507634,0.12438981,0.1911479,0.11521397
0.36770552,0.2738731,0.23883972,0.21537398,0.30266657,0.2217075,0.13476348,0.20951034,0.19901946,0.1466184,0.16813754,0.2391548,0.22987457,0.19369774,0.18777329,0.21556324,0.1793407,0.18885584,0.25958845,0.16640215,0.16590445,0.22515763,0.19772184,0.2281032,0.24454495,0.20611891,0.2088763,0.20954195,0.15846938,0.13869496,0.18086468,0.16840012,0.2699863,0.2170574,0.29600576,0.31896722,0.29529,0.30437684,0.3510644,0.24595156,0.33584464,0.24914028,0.40314367,0.3833803,0.30581886,0.20720498,0.23512806,0.19308233,0.39111328,0.42758912,0.30812195,0.362435,0.40548915,0.33500138,0.33252546,0.29187718,0.25755835,0.22931767,0.37514588,0.34123912,0.41643593,0.31558093,0.38312757,0.36549643,0.2965714,0.33107284,0.3967786,0.41828603,0.41208354,0.36167052,0.32600638,0.49080983,0.35378054,0.45877725,0.44868088,0.28089905,0.2513965,0.3972256,0.2876974,0.29849663,0.31374738,0.44932675,0.29400712,0.30121994,0.37426248,0.28510377,0.39659685,0.3768885,0.36628956,0.2437878,0.24561934,0.16242403,0.21075879,0.28650936,0.3290366,0.32828692,0.29211023,0.27754232,0.2997561,0.2757624,0.2703603,0.27251577,0.26910266,0.241365,0.3915636,0.30065584,0.2658676,0.17102596,0.31687054,0.3096394,0.3367967,0.2661506,0.36320102,0.29362524,0.34111822,0.35429245,0.21572883,0.34330818,0.32288018,0.28591546,0.37041906,0.29166892,0.2456693,0.26393157,0.30750972,0.26572293,0.28180668,0.23036523,0.29371974,0.32254454,0.3031263,0.3841733,0.33418602,0.3858067,0.38993382,0.32912028,0.4541572,0.34659815,0.37730587,0.3191134,0.2854189,0.2950557,0.2538848,0.21552937
0.44700688,0.1453044,0.42179915,0.3080137,0.1398732,0.5163058,0.29400304,0.34570333,0.44638354,0.25770974,0.37619644,0.4069265,0.49629515,0.34453636,0.256101,0.37276006,0.33967984,0.22577557,0.21397345,0.11722376,0.19941904,0.34995893,0.39681092,0.22981441,0.39883417,0.3893784,0.08387737,0.4535679,0.35537857,0.122348316,0.25572115,0.26520368,0.39390028,0.35514924,0.46116123,0.4776851,0.41219342,0.59272665,0.5336918,0.47861752,0.5137169,0.2820232,0.64562684,0.5112239,0.4501316,0.17398223,0.50132155,0.32074225,0.64945096,0.62632805,0.42122295,0.5568848,0.6497711,0.552026,0.5257641,0.52187544,0.4149724,0.46142957,0.6044368,0.6129926,0.5782204,0.5919217,0.63888246,0.53729767,0.5419814,0.5604846,0.61022985,0.66680557,0.61662674,0.48084512,0.44282582,0.7225733,0.5269899,0.7060065,0.5619676,0.34244815,0.3939779,0.4784961,0.5353792,0.5300803,0.5182317,0.5421244,0.37805572,0.5332253,0.51259845,0.39447725,0.4498962,0.6257378,0.47775346,0.31451175,0.28141776,0.21756119,0.35537183,0.5217929,0.5317174,0.6661335,0.508389,0.50950533,0.55385196,0.3561691,0.3786763,0.4049729,0.26889488,0.18429214,0.4034076,0.4167296,0.36346734,0.2882336,0.45022038,0.41841415,0.39072192,0.32592124,0.4015363,0.28281972,0.28543505,0.42216456,0.3113851,0.3650705,0.42082214,0.3051916,0.3784315,0.34737659,0.3840559,0.4625335,0.37171492,0.30728602,0.45151043,0.40690792,0.35924184,0.43871093,0.4249576,0.5302819,0.42510262,0.5734568,0.5363462,0.5190337,0.61092263,0.5785659,0.5400903,0.52816975,0.40782675,0.38925305,0.2993476,0.24245574
0.33070123,0.16693532,0.13989201,0.16452046,0.14795198,0.17665786,0.15537985,0.13885756,0.19796766,0.19382,0.24876344,0.13312751,0.10832418,0.18465261,0.14076,0.18356544,0.2356571,0.13342552,0.16206327,0.07849352,0.20079379,0.2704924,0.17417471,0.18635689,0.17357588,0.16553989,0.05937576,0.20550552,0.19810987,0.057035554,0.12866448,0.14719717,0.20855172,0.31183964,0.40010926,0.3463797,0.28026223,0.31077993,0.46057883,0.20545961,0.31008184,0.2298558,0.5025959,0.40314844,0.39378095,0.12848638,0.116269834,0.16414067,0.35447225,0.382284,0.36542928,0.5048715,0.45849752,0.3169461,0.3551022,0.3285361,0.22852331,0.22569424,0.28857395,0.4754573,0.54841524,0.3508275,0.38305104,0.2826579,0.2874466,0.41121736,0.37927637,0.37514734,0.40134075,0.24968879,0.29944995,0.6285623,0.39630634,0.5860868,0.42203602,0.2281116,0.20583151,0.36958602,0.35296464,0.31698352,0.27509028,0.22324896,0.3612342,0.47738254,0.5443124,0.21351062,0.41959983,0.4938242,0.38080305,0.23805417,0.24221738,0.09423737,0.15279044,0.36156502,0.20677772,0.26664382,0.26299405,0.2296903,0.2701267,0.1843478,0.20973513,0.24072096,0.13314323,0.14198712,0.3338336,0.2458872,0.20181665,0.14592424,0.32782513,0.30476505,0.23471445,0.2841777,0.223134,0.16745356,0.24633487,0.35594136,0.28197706,0.24254167,0.28639325,0.14836554,0.3089445,0.22067638,0.31017894,0.38377544,0.2251813,0.24131818,0.35399053,0.25240332,0.30492935,0.3378275,0.3096345,0.39564365,0.35883695,0.48741612,0.5137344,0.48762482,0.39604226,0.463758,0.44000867,0.43586594,0.3194169,0.2109446,0.1979773,0.14304063
0.42110825,0.1818977,0.10932628,0.1025903,0.19205101,0.27800092,0.13881858,0.20469728,0.226419,0.16929486,0.24296759,0.23166026,0.28286365,0.18157907,0.12684272,0.11960636,0.20753509,0.21804264,0.27267817,0.13252556,0.21502168,0.17763673,0.16449353,0.20200896,0.13470933,0.17144747,0.10223092,0.18644328,0.2525381,0.16653174,0.2566253,0.22209279,0.16563152,0.41026577,0.2672101,0.23331086,0.17971294,0.42217568,0.44891348,0.26502743,0.36196712,0.32115754,0.49078238,0.34767976,0.40386546,0.22457294,0.16647863,0.113142535,0.35520336,0.43015552,0.23721094,0.38582972,0.36274993,0.2547767,0.30810156,0.35713336,0.22071233,0.33398354,0.39074704,0.41646957,0.4044257,0.4486928,0.43231466,0.3687276,0.37118715,0.5190262,0.47667947,0.48383877,0.47774413,0.22242771,0.26343676,0.55061924,0.47035187,0.61404645,0.41049072,0.23965573,0.35601673,0.44296876,0.46947503,0.33929935,0.29849416,0.5177401,0.22439002,0.40690562,0.53890425,0.31106308,0.4139537,0.53641546,0.23872174,0.13883235,0.31018424,0.19256034,0.18011807,0.40774786,0.27596232,0.39460677,0.2833522,0.3167841,0.30191952,0.14339635,0.15884495,0.19151245,0.11865954,0.105528764,0.28790495,0.3868276,0.23802364,0.24976926,0.28926864,0.33839485,0.16338158,0.22019893,0.16860664,0.12240648,0.18548545,0.3534905,0.26615644,0.22501338,0.21212992,0.13883057,0.23651204,0.29739657,0.31947854,0.44012463,0.21794319,0.17498316,0.29221743,0.269661,0.29239824,0.40363556,0.40798092,0.41277373,0.4928566,0.5366565,0.59874856,0.56132954,0.5188219,0.4816427,0.49197406,0.49498487,0.37622398,0.28691834,0.21317084,0.26107216
0.30337563,0.15899199,0.20713852,0.17879486,0.2014932,0.19548039,0.19081388,0.15951912,0.22556584,0.1065957,0.17226085,0.22497039,0.19474061,0.17255566,0.16227153,0.22367293,0.14895429,0.10670156,0.14143199,0.07489075,0.16652931,0.114080325,0.24862838,0.12718214,0.17178395,0.20421144,0.08014211,0.15792643,0.17065547,0.10036843,0.15769649,0.11857521,0.14551103,0.18007523,0.1943309,0.2531328,0.2049462,0.27721208,0.25280553,0.1373894,0.2259825,0.15372261,0.31136712,0.25901666,0.23181401,0.13560063,0.20827864,0.15266818,0.31577367,0.2973417,0.22132763,0.3020562,0.30998585,0.14906526,0.22120252,0.25956687,0.16622432,0.20337532,0.25924668,0.2277784,0.2794394,0.28729782,0.26102138,0.2076826,0.28005528,0.399168,0.5122609,0.49167737,0.46866715,0.22272545,0.18406054,0.49891275,0.48047853,0.5632471,0.40082383,0.2519612,0.16648349,0.3195714,0.23444419,0.21210909,0.2683501,0.32906997,0.2169129,0.26084164,0.20182961,0.12435723,0.18192112,0.25200403,0.22577475,0.154998,0.15157858,0.12371962,0.13712703,0.22117393,0.15790173,0.21342438,0.20028251,0.18173565,0.24545716,0.16754405,0.10879308,0.16836812,0.14859182,0.106622316,0.15749848,0.1611405,0.1872504,0.105871625,0.23626652,0.18895222,0.17563362,0.15730558,0.16520785,0.14702718,0.15668835,0.20596309,0.150278,0.14493096,0.17585555,0.14589462,0.2041374,0.15957606,0.21029371,0.22162658,0.19266385,0.16143814,0.16293009,0.17454803,0.22496949,0.2942597,0.34450534,0.31930813,0.3017161,0.2908704,0.2825173,0.34563348,0.51596725,0.39858058,0.47194248,0.3797113,0.42856187,0.24493222,0.2382175,0.13061339
0.31773168,0.18255736,0.23919679,0.20749769,0.15665859,0.16882175,0.19995984,0.15235431,0.20436884,0.12521364,0.18505977,0.18145084,0.14978178,0.18334715,0.15034342,0.24831441,0.17676781,0.16504805,0.1312807,0.12101449,0.18624546,0.19723526,0.24560036,0.19468483,0.22719797,0.22126505,0.10367971,0.17150863,0.15475906,0.107160866,0.16038369,0.14050366,0.14944729,0.17676653,0.12399486,0.26552948,0.2155953,0.30707312,0.20595862,0.2342106,0.21653068,0.19845285,0.39623284,0.43847987,0.32572088,0.16562648,0.13890843,0.16482863,0.24211435,0.3812472,0.27090102,0.3469491,0.25260362,0.2881273,0.20353591,0.19514373,0.19148128,0.1935797,0.21954353,0.30696324,0.28353077,0.24784113,0.26343292,0.17296103,0.19243108,0.20045638,0.3014767,0.27135518,0.3010318,0.25805864,0.27226746,0.38057455,0.26725727,0.21966043,0.27325392,0.17363176,0.2008922,0.3055083,0.21258341,0.19733502,0.23290119,0.41643736,0.25210088,0.29092577,0.25223967,0.25117317,0.45584175,0.5502713,0.2948401,0.20289104,0.19004765,0.1282583,0.16168796,0.21939895,0.25313494,0.21214278,0.19101298,0.1621671,0.14864522,0.20013544,0.1972821,0.18703926,0.16661786,0.13459124,0.14658134,0.2752839,0.20353323,0.18692832,0.20548609,0.21639955,0.2072027,0.19387038,0.20517786,0.14368765,0.14876601,0.1763893,0.15172459,0.2022829,0.21979225,0.13624415,0.1669386,0.18813647,0.225529,0.2875948,0.18707617,0.1974253,0.17529888,0.14647007,0.19881445,0.25331005,0.20221278,0.23849872,0.25118306,0.27051455,0.33709472,0.24842656,0.3423743,0.34302637,0.3294046,0.3498482,0.2893001,0.23614775,0.23104076,0.16792533
