step,entropy
0,
1,0.38648573
2,0.43984428
3,1.5503318
4,0.7512769
5,0.05431745
6,0.005244191
7,6.119975e-05
8,0.0032664195
9,0.2321879
10,0.008194598
11,0.08247678
12,0.7544553
13,0.3115952
14,1.836622
15,0.8436228
16,0.023716943
17,0.4122939
18,1.2729306
19,0.99797004
20,0.33341765
21,7.885489e-06
22,1.7574066
23,1.9830542
24,0.0012343473
25,0.23406546
26,0.532398
27,0.021247288
28,0.43810266
29,1.2582718
30,0.33130342
31,1.7130914
32,1.5956745
33,0.8107868
34,0.63945544
35,1.5735033
36,1.8417459
37,0.093711704
38,0.019391324
39,0.0071559683
40,0.7810552
41,0.9535953
42,1.4326463
43,0.8763039
44,0.23197043
45,1.362762
46,0.67181724
47,2.0009556
48,0.77566385
49,0.29797786
50,0.56869584
51,0.8970915
52,0.02409012
53,0.58681124
54,0.6657449
55,2.3638585
56,1.5701919
57,0.000353942
58,0.08463724
59,0.4933198
60,1.3150171
61,0.5224364
62,1.8493032
63,1.2697133
64,1.2477596
65,5.3222506e-05
66,0.7801488
67,1.9842958
68,2.9119139
69,1.8389113
70,1.320271
71,3.1107879
72,1.5533441
73,2.651844
74,0.9245399
75,0.01869244
76,7.783888e-05
77,1.2032799
78,0.6789109
