0.38530758,0.19849613,0.2407734,0.27073094,0.17476194,0.13673812,0.53906953,0.5683416,0.49513558,0.20197001,0.19040415,0.16116525,0.2248826,0.2004435,0.26775405,0.35716048,0.19981465,0.3226417,0.5200857,0.5390149,0.09558052,0.32017633,0.5539365,0.630263,0.5259817,0.73649067,0.5882444,0.46143898,0.16113548,0.5529396,0.3537972,0.27005032,0.33344248,0.39106795,0.28705937,0.25745732,0.28947076,0.19984904,0.25345603,0.24611947,0.31177527
0.30897647,0.14403564,0.17607948,0.20912102,0.1374551,0.10102919,0.44746557,0.45618898,0.30231765,0.16059032,0.12805204,0.13397728,0.23548295,0.15536031,0.24782547,0.22624375,0.1761143,0.24681355,0.32397726,0.29785296,0.07784591,0.19740577,0.4549736,0.51987505,0.30173972,0.56776154,0.36909568,0.20934501,0.11987868,0.4669062,0.4023359,0.28851846,0.22869761,0.2980255,0.19711176,0.16420911,0.18881159,0.1662779,0.20892172,0.19257994,0.24361286
0.24647132,0.23284662,0.2068406,0.30535233,0.22816874,0.15496166,0.2543241,0.1880629,0.27173725,0.18229856,0.165146,0.15250823,0.16913117,0.22108664,0.17590608,0.13007793,0.14887424,0.16987108,0.11914347,0.24158412,0.07815685,0.1570542,0.33741704,0.13187847,0.10158954,0.33324438,0.25799617,0.3882143,0.1937786,0.2094421,0.17778209,0.1564437,0.24661815,0.25889543,0.12665659,0.19281949,0.22875476,0.23410536,0.2261377,0.16980563,0.18721704
0.37939802,0.21459574,0.20497881,0.30763954,0.18309301,0.110964164,0.6293148,0.5711692,0.41730615,0.2594118,0.12848707,0.11751978,0.17075445,0.19414085,0.30108276,0.35120913,0.17442188,0.23508161,0.59611696,0.5288851,0.11769295,0.29236367,0.5105586,0.649889,0.59520113,0.75874925,0.51346374,0.53407395,0.18799782,0.33681753,0.36876372,0.22474788,0.37465417,0.40997896,0.2466206,0.20770423,0.2587511,0.24355188,0.21750492,0.21217155,0.26817977
0.3988853,0.30469975,0.28952774,0.34506637,0.15115646,0.21657924,0.7536412,0.33205208,0.3381728,0.18024732,0.26430202,0.33206537,0.14756356,0.22425072,0.2804286,0.31733683,0.17416364,0.3153902,0.7191599,0.6042635,0.07687336,0.17855737,0.31206125,0.62002695,0.608264,0.6020744,0.45404503,0.95896244,0.3097319,0.61384404,0.26623738,0.34347165,0.26517004,0.2499039,0.14043207,0.15719017,0.35785353,0.19060747,0.1684158,0.23059103,0.2609069
0.15022166,0.15277727,0.09578295,0.08923427,0.0869281,0.11181628,0.07929176,0.18063062,0.20288853,0.13644044,0.12293221,0.12601706,0.11251211,0.14648639,0.09810032,0.10115968,0.12998256,0.08317238,0.08866398,0.09035479,0.06540722,0.09384529,0.115362845,0.06628826,0.057836838,0.11005511,0.09584901,0.117069766,0.15388232,0.20019782,0.15107049,0.08066838,0.10198018,0.11211493,0.1400543,0.12109418,0.17358024,0.142109,0.16622429,0.10962161,0.0904829
0.20319286,0.19540192,0.17952548,0.20787883,0.13216847,0.12031964,0.24159953,0.21843226,0.27385136,0.1482049,0.12662198,0.13189827,0.2100121,0.120379984,0.24456333,0.24833068,0.17132248,0.26645398,0.27728346,0.14609641,0.07232146,0.17290106,0.3726966,0.32224607,0.22388938,0.6364119,0.43902475,0.35130525,0.21003877,0.50380445,0.46893233,0.40830386,0.2583309,0.24029016,0.15967166,0.20959792,0.3089939,0.15315668,0.16324858,0.16298465,0.25280184
0.08876969,0.094765246,0.0986672,0.12101965,0.103900455,0.09832249,0.105092056,0.08942162,0.10419069,0.098802984,0.09043542,0.073778644,0.10510668,0.13100675,0.10198478,0.09414546,0.07617506,0.09056872,0.041922957,0.037500028,0.07090255,0.06514069,0.065837994,0.043693416,0.037798434,0.08552635,0.08036315,0.055659816,0.05229767,0.075241014,0.09374029,0.08902205,0.10666034,0.12458112,0.07199338,0.11375667,0.1469734,0.07441212,0.099930726,0.09109358,0.09356076
0.45995823,0.22348343,0.26123592,0.20906971,0.12453243,0.047769684,0.47315058,0.5037571,0.3384983,0.5102484,0.15184171,0.07055564,0.19833307,0.08944065,0.27866298,0.3166915,0.27618444,0.43129995,0.53850603,0.3716687,0.09839984,0.47257823,0.6581467,0.62611496,0.35366008,0.6928115,0.8053987,0.7365594,0.17221257,0.38662797,0.24497785,0.4046207,0.36977786,0.391717,0.3461007,0.10321359,0.122027546,0.12754773,0.21860784,0.30316332,0.2845727
0.08442829,0.17323779,0.10356495,0.2205283,0.1410918,0.09707105,0.18060875,0.11080165,0.14006981,0.09059597,0.06497502,0.052395612,0.11331791,0.0676664,0.10441704,0.14918403,0.15311812,0.074270345,0.06711746,0.05352276,0.08939749,0.095620975,0.08489714,0.079164185,0.03162928,0.061189983,0.092917636,0.06387748,0.047246367,0.14912196,0.085089706,0.04087951,0.057182886,0.080795094,0.07493461,0.13743663,0.12420368,0.10896559,0.11803392,0.09700969,0.07800295
