k,cum_mean_std_all,cum_mean_std_mid
1,0.13425668,0.1367777
2,0.13620739,0.14150518
3,0.12284567,0.12210479
4,0.114131756,0.1146911
5,0.11229877,0.11349084
6,0.11056278,0.11153361
7,0.10667352,0.10590658
8,0.10471529,0.1032657
9,0.10310545,0.10125551
10,0.10324516,0.10233934
11,0.10157924,0.10108458
12,0.09970928,0.0989028
13,0.09910602,0.097437575
14,0.09728152,0.095251
15,0.095746644,0.09361219
16,0.09491583,0.09266752
17,0.09424498,0.09212704
18,0.094592266,0.09263951
19,0.0941374,0.09216229
20,0.093518056,0.0914195
21,0.09320274,0.09103914
22,0.09372142,0.091953374
23,0.09447161,0.09299689
24,0.09343728,0.091840774
25,0.09322396,0.09183805
26,0.09380292,0.09278721
27,0.09388158,0.09304796
28,0.09373971,0.09281069
29,0.09446278,0.093840756
30,0.094717465,0.09407433
31,0.09464422,0.0940586
32,0.095391855,0.09520886
33,0.09659853,0.0969246
34,0.0975932,0.09836895
35,0.09853636,0.099539
36,0.09971851,0.10143168
37,0.100203335,0.1023019
38,0.1006134,0.10291262
39,0.100613706,0.10290345
40,0.10084057,0.103243254
41,0.10106817,0.1036433
42,0.10063871,0.10313674
43,0.10093623,0.103649594
44,0.10110442,0.10397306
45,0.10062798,0.10326563
46,0.10050718,0.103113465
47,0.100756586,0.10357182
48,0.10052479,0.103443466
49,0.10128405,0.10417842
50,0.10074223,0.10355052
51,0.100426935,0.103185184
52,0.099920675,0.10250477
53,0.0995396,0.10206833
54,0.09913539,0.10161797
55,0.098776594,0.10110458
56,0.09841005,0.1005966
57,0.09818911,0.100315616
58,0.09797312,0.100033574
59,0.09791173,0.10001528
60,0.09761242,0.09968023
61,0.09784223,0.10009655
62,0.098186284,0.10060193
63,0.0981406,0.100476675
64,0.09808534,0.10041938
65,0.09824354,0.10069308
66,0.098006666,0.100397035
67,0.098151214,0.10074378
68,0.09826447,0.10094759
69,0.098084584,0.10069744
70,0.09786084,0.10038786
71,0.09746408,0.09989047
72,0.097049676,0.09934415
73,0.09670801,0.09890972
74,0.0962489,0.098374926
75,0.09580168,0.09781697
76,0.09539146,0.09729684
77,0.09501753,0.09688125
78,0.095285006,0.09731994
79,0.0953687,0.09740818
80,0.095157556,0.09707938
81,0.09506137,0.09696336
82,0.09472269,0.09650266
83,0.09451575,0.09626472
84,0.09449399,0.096243344
85,0.09463057,0.09647261
86,0.09483367,0.09677138
87,0.095660254,0.097936444
88,0.09639194,0.0989521
89,0.096731424,0.09938914
90,0.09726959,0.10010181
91,0.0980752,0.101212405
92,0.09864725,0.10194622
93,0.09943927,0.103122436
94,0.10038996,0.104421325
95,0.1012078,0.10535813
96,0.10217408,0.106492065
97,0.1028632,0.1071196
98,0.10335157,0.107650444
99,0.10339481,0.10767814
100,0.10326013,0.10750666
101,0.103218384,0.107421845
102,0.103067726,0.10719575
103,0.10294654,0.10697049
104,0.10267883,0.1065785
105,0.102372415,0.10620732
106,0.10213144,0.10587572
107,0.10192244,0.10562861
108,0.10181508,0.10545241
109,0.101761125,0.10522924
110,0.10155928,0.104919314
111,0.101368055,0.10464018
112,0.101286784,0.10450848
113,0.10119376,0.10435565
114,0.101123065,0.10426683
115,0.100992076,0.1041134
116,0.10085812,0.10392743
117,0.1007246,0.10376857
118,0.10068709,0.10370493
119,0.100569926,0.10354963
120,0.10071169,0.10375678
