step,per_step_all,per_step_mid
0,0.14101222,0.15588473
1,0.12458146,0.1354263
2,0.05270869,0.04809592
3,0.05706438,0.054722514
4,0.053429976,0.052393876
5,0.07561414,0.081175
6,0.14229064,0.15531781
7,0.0870213,0.10145709
8,0.07655712,0.074174754
9,0.05876596,0.051674202
10,0.053006247,0.04877791
11,0.0990242,0.10770312
12,0.067214325,0.0645662
13,0.059683356,0.058101054
14,0.057246845,0.059513148
15,0.06606577,0.06870789
16,0.05190098,0.04637201
17,0.05699395,0.05803273
18,0.059322156,0.06117314
19,0.047245625,0.04504122
20,0.050800577,0.045156073
21,0.041827314,0.040161803
22,0.039743654,0.03616463
23,0.036235496,0.031240804
24,0.038321555,0.03421457
25,0.056564253,0.059130494
26,0.05928064,0.061602827
27,0.050518714,0.043163475
28,0.03741713,0.031271838
29,0.03199931,0.02639951
30,0.031909868,0.02703282
31,0.028937465,0.023538752
32,0.04567138,0.044543244
33,0.06615343,0.06678989
34,0.057709787,0.060440455
35,0.044095412,0.04230763
36,0.048735015,0.04631651
37,0.061905235,0.06545186
38,0.12231806,0.13675009
