k,cum_mean_std_all,cum_mean_std_mid
1,0.12759508,0.13357955
2,0.119388044,0.12515861
3,0.115550674,0.12216572
4,0.11280288,0.11825928
5,0.10738504,0.11057633
6,0.10647292,0.11009336
7,0.10479744,0.10826417
8,0.10633232,0.11014052
9,0.10517034,0.10826973
10,0.10389648,0.1063423
11,0.10229685,0.103994705
12,0.10154608,0.10292437
13,0.10077947,0.1019888
14,0.100699976,0.101922594
15,0.100120254,0.10122979
16,0.10002645,0.10099886
17,0.10036426,0.10115418
18,0.100487806,0.1013712
19,0.10030956,0.10117666
20,0.10054894,0.10147587
21,0.100675344,0.1017857
22,0.10128618,0.1027883
23,0.101569,0.10327768
24,0.10202384,0.10393264
25,0.10162305,0.103388414
26,0.10170043,0.10333884
27,0.10210002,0.10380083
28,0.10194139,0.10366148
29,0.10189734,0.10379334
30,0.10190546,0.103930935
31,0.10235065,0.10465524
32,0.10268451,0.105164744
33,0.10265954,0.105119154
34,0.10292903,0.10548573
35,0.10323417,0.10601243
36,0.10349977,0.10633522
37,0.103816755,0.10674331
38,0.10402941,0.10707258
39,0.10429592,0.107514024
40,0.10462682,0.10801186
41,0.10463367,0.10800925
42,0.10409769,0.10721865
43,0.103908315,0.10701282
44,0.1038165,0.10700744
45,0.10318926,0.10622792
46,0.102581605,0.10547747
47,0.10232718,0.10511
48,0.10181516,0.10448023
49,0.101557076,0.10422272
50,0.101171345,0.10372689
51,0.101277165,0.10397525
52,0.101103775,0.10371526
53,0.1012265,0.10392097
54,0.10104983,0.10378417
55,0.101026386,0.10378809
56,0.101221204,0.104039125
57,0.10145457,0.10445068
58,0.10171325,0.104809076
59,0.1019054,0.10513942
60,0.10220921,0.1055473
61,0.102422334,0.105882175
62,0.102570325,0.106126964
63,0.102557644,0.106122196
64,0.1026066,0.10617684
65,0.10258306,0.1061349
66,0.10262349,0.10620628
67,0.102839015,0.106579274
