step,per_step_all,per_step_mid
0,0.12840863,0.14084627
1,0.12759508,0.13357955
2,0.111181,0.11673765
3,0.10787593,0.11617994
4,0.104559466,0.10653996
5,0.0857137,0.07984453
6,0.10191231,0.107678555
7,0.09474457,0.097289056
8,0.117076494,0.1232749
9,0.09587451,0.093303435
10,0.0924317,0.08899543
11,0.08630066,0.08051871
12,0.09328755,0.09115067
13,0.09158013,0.09076202
14,0.09966661,0.10106189
15,0.092004016,0.09153039
16,0.09861949,0.09753506
17,0.10576915,0.10363929
18,0.102588125,0.10506046
19,0.097101144,0.09767497
20,0.105097026,0.107160926
21,0.103203565,0.10798223
22,0.11411383,0.123842984
23,0.10779105,0.11404419
24,0.112484924,0.11899667
25,0.09200412,0.09032691
26,0.10363512,0.10209935
27,0.11248934,0.11581267
28,0.09765846,0.099898815
29,0.100664005,0.107485466
30,0.1021409,0.10792109
31,0.11570635,0.12638451
32,0.11303397,0.12095947
33,0.10186018,0.10366046
34,0.11182246,0.11758259
35,0.11360873,0.12392023
36,0.112795725,0.1176331
37,0.11522806,0.12143471
38,0.11189773,0.119255416
39,0.11442321,0.124288864
40,0.117532305,0.12742704
41,0.104907334,0.1079047
42,0.0821225,0.074804306
43,0.09595509,0.09836802
44,0.099868156,0.106775545
45,0.07559037,0.0719289
46,0.07523704,0.07170746
47,0.09062386,0.08820639
48,0.077750355,0.07488169
49,0.08916938,0.091862515
50,0.08227007,0.07943113
51,0.106568255,0.11639298
52,0.09226073,0.09045624
53,0.10760813,0.11461734
54,0.091686465,0.096533895
55,0.09976075,0.10400023
56,0.11193584,0.11784577
57,0.114523016,0.12749748
58,0.116458,0.12523772
59,0.11305019,0.12429903
60,0.1201344,0.12961234
61,0.11520939,0.12597454
62,0.111598134,0.12105916
63,0.10177144,0.10582667
64,0.10569053,0.10961929
65,0.10107614,0.103450686
66,0.10525182,0.11084616
67,0.11706346,0.13119678
